origin,year,outflow_to_europe,wb_gdp_pc_growth,wb_population,wb_remit_in_pct_gdp,wb_unemployment,outflow_rate_per_1000,L1_outflow_rate_per_1000,L1_wb_remit_in_pct_gdp,L1_wb_unemployment,L1_wb_gdp_pc_growth,L1_outflow_x_remit_in
DO,2020,8726.0,-8.88467221699831,11008300.0,10.6071966446228,6.126,0.7926746182425988,1.376164937112879,8.32408533944056,6.356,3.81572682273033,11.455314377673455
DO,2021,16001.0,12.8319080410071,11123476.0,11.3260079151082,7.702,1.438489191687922,0.7926746182425988,10.6071966446228,6.126,-8.88467221699831,8.408055550900553
DO,2022,17559.0,4.2328919676722,11230734.0,9.05734336867233,5.504,1.563477507347249,1.438489191687922,11.3260079151082,7.702,12.8319080410071,16.292339970855004
DO,2023,19148.0,1.28564825764879,11331265.0,8.81581566434817,5.555,1.6898378071645135,1.563477507347249,9.05734336867233,5.504,4.2328919676722,14.16095263323995
DO,2024,18252.0,4.06915239840208,11427557.0,9.04956290595841,5.312,1.5971917707345498,1.6898378071645135,8.81581566434817,5.555,1.28564825764879,14.89729861060868
DZ,1998,4023.0,3.43950503955708,30054133.0,2.19972772422109,26.85,0.13385846133042667,,,,,
DZ,1999,4509.0,1.77694241787516,30474354.0,1.62415520144228,28.575,0.14796047850595948,0.13385846133042667,2.19972772422109,26.85,3.43950503955708,0.29445216851011624
DZ,2000,7075.0,2.35726435010288,30903893.0,1.44185846537686,29.77,0.2289355583777099,0.14796047850595948,1.62415520144228,28.575,1.77694241787516,0.24031078077334275
DZ,2001,5657.0,1.59517814379704,31331221.0,1.1276917153104,27.3,0.18055472526908545,0.2289355583777099,1.44185846537686,29.77,2.35726435010288,0.33009267287267935
DZ,2002,3937.0,4.00705031536965,31750835.0,1.73938195164146,25.9,0.12399673898339997,0.18055472526908545,1.1276917153104,27.3,1.59517814379704,0.203610067846093
DZ,2003,814.0,5.09333212662064,32175818.0,2.38152705182448,23.72,0.025298502123551295,0.12399673898339997,1.73938195164146,25.9,4.00705031536965,0.21567768985012292
DZ,2004,7337.0,3.05086148235007,32628286.0,2.6764241989143,17.65,0.22486624029224214,0.025298502123551295,2.38152705182448,23.72,5.09333212662064,0.06024906717787646
DZ,2005,7219.0,3.86890214242119,33109249.0,0.158809313281093,15.27,0.21803575188310675,0.22486624029224214,2.6764241989143,17.65,3.05086148235007,0.6018374470370347
DZ,2006,7317.0,1.32618894855368,33623506.0,0.153553347931681,12.27,0.21761561688421188,0.21803575188310675,0.158809313281093,15.27,3.86890214242119,0.03462610802728296
DZ,2007,8273.0,1.39346833661227,34189416.0,0.0694853029074049,13.79,0.24197546983546017,0.21761561688421188,0.153553347931681,12.27,1.32618894855368,0.033415606534788776
DZ,2008,8794.0,0.652527943948144,34816961.0,0.0574507574658185,11.33,0.25257804665950023,0.24197546983546017,0.0694853029074049,13.79,1.39346833661227,0.01681373881767857
DZ,2009,5844.0,-0.72042057547074,35490445.0,0.100013085264445,10.16,0.16466403844753144,0.25257804665950023,0.0574507574658185,11.33,0.652527943948144,0.014510800099825137
DZ,2010,6684.0,2.77921908194712,36188236.0,0.110576948771302,9.96,0.18470090667033343,0.16466403844753144,0.100013085264445,10.16,-0.72042057547074,0.01646855851724081
DZ,2011,7100.0,1.00399237129356,36903376.0,0.0929180630893872,9.96,0.19239432186366906,0.18470090667033343,0.110576948771302,9.96,2.77921908194712,0.02042366269489849
DZ,2012,6900.0,0.379563284418055,37646166.0,0.0945838361596958,10.97,0.18328559673248002,0.19239432186366906,0.0929180630893872,9.96,1.00399237129356,0.01787690773696827
DZ,2013,6723.0,0.548743629610698,38414171.0,0.0912495160252352,9.82,0.175013538623546,0.18328559673248002,0.0945838361596958,10.97,0.379563284418055,0.017335854851776966
DZ,2014,9207.0,2.00005200987388,39205031.0,1.02637284361066,10.207,0.23484230888632635,0.175013538623546,0.0912495160252352,9.82,0.548743629610698,0.015969900697262382
DZ,2015,12363.0,1.09962061859601,40019529.0,1.06531142146634,11.206,0.30892417549441925,0.23484230888632635,1.02637284361066,10.207,2.00005200987388,0.24103576837175175
DZ,2016,8978.0,1.78594064734014,40850721.0,1.10034374263179,10.202,0.21977580273307784,0.30892417549441925,1.06531142146634,11.206,1.09962061859601,0.32910045252127684
DZ,2017,8370.0,-0.541667024495979,41689299.0,0.943690019644755,12.0,0.20077094604061343,0.21977580273307784,1.10034374263179,10.202,1.78594064734014,0.24182892931922084
DZ,2018,10174.0,-0.546019580108478,42505035.0,1.0202789274424,12.112,0.23935987818854873,0.20077094604061343,0.943690019644755,12.0,-0.541667024495979,0.18946553801316254
DZ,2019,11375.0,-0.939992962004737,43294546.0,0.923106483245038,12.302,0.26273517223162474,0.23935987818854873,1.0202789274424,12.112,-0.546019580108478,0.244213839790956
DZ,2020,6819.0,-6.61247509707083,44042091.0,1.03085687360381,14.08,0.15482916104051464,0.26273517223162474,0.923106483245038,12.302,-0.939992962004737,0.24253254086351447
DZ,2021,13231.0,2.13263632683078,44761099.0,0.962189288322084,13.656,0.29559149117406613,0.15482916104051464,1.03085687360381,14.08,-6.61247509707083,0.15960670489292575
DZ,2022,18898.0,1.96825188100587,45477389.0,0.755694605229352,12.382,0.4155471634486316,0.29559149117406613,0.962189288322084,13.656,2.13263632683078,0.28441496652683823
DZ,2023,22935.0,2.55120301943617,46164219.0,0.753275484255268,11.645,0.49681334368507346,0.4155471634486316,0.755694605229352,12.382,1.96825188100587,0.31402674963649063
DZ,2024,29934.0,2.25996527082104,46814308.0,0.667941907847866,11.655,0.6394198970109737,0.49681334368507346,0.753275484255268,11.645,2.55120301943617,0.37423731204885263
EC,1998,3356.0,1.4116455525819,12251184.0,2.85441691630399,4.389,0.2739327072387453,,,,,
EC,1999,10422.0,-6.41692756074212,12470795.0,5.54596528218095,4.656,0.8357125588224328,0.2739327072387453,2.85441691630399,4.389,1.4116455525819,0.7819181534712231
EC,2000,92973.0,-0.648225387551591,12689206.0,7.53900859835198,4.8,7.326935980076295,0.8357125588224328,5.54596528218095,4.656,-6.41692756074212,4.6348328371118175
EC,2001,83713.0,2.41820763888565,12910740.0,6.14240830281378,4.252,6.483981553342411,7.326935980076295,7.53900859835198,4.8,-0.648225387551591,55.23783335336969
EC,2002,90794.0,3.10935393746668,13138472.0,5.31534116234239,4.825,6.910544848746491,6.483981553342411,6.14240830281378,4.252,2.41820763888565,39.82726212854182
EC,2003,670.0,1.08541692667872,13372306.0,5.27503980472213,5.662,0.05010354982902724,6.910544848746491,5.31534116234239,4.825,3.10935393746668,36.73190348875539
EC,2004,13470.0,4.9766254911447,13608701.0,5.22245926639398,5.002,0.9898079177432144,0.05010354982902724,5.27503980472213,5.662,1.08541692667872,0.2642982197059974
EC,2005,13416.0,3.59103374682795,13846163.0,6.10742377469624,3.779,0.9689326927611642,0.9898079177432144,5.22245926639398,5.002,4.9766254911447,5.1692315319681805
EC,2006,15890.0,2.56360111087805,14086131.0,6.42101090681869,3.55,1.1280599335616004,0.9689326927611642,6.10742377469624,3.779,3.59103374682795,5.917682563849982
EC,2007,26275.0,0.176823126136227,14328773.0,6.70295541841078,3.142,1.8337229572971812,1.1280599335616004,6.42101090681869,3.55,2.56360111087805,7.243285136944203
EC,2008,40939.0,4.76318326284088,14575202.0,5.05178528024742,3.917,2.8088118435682743,1.8337229572971812,6.70295541841078,3.142,0.176823126136227,12.29136323247938
EC,2009,20600.0,-0.618743696364604,14825954.0,4.5635031450049,4.608,1.3894552755256087,2.8088118435682743,5.05178528024742,3.917,4.76318326284088,14.189514326322826
EC,2010,14448.0,2.2990259381485,15076695.0,3.81361167392642,4.088,0.9583002110210495,1.3894552755256087,4.5635031450049,4.608,-0.618743696364604,6.3407835197047655
EC,2011,12107.0,6.71524931054121,15326227.0,3.39373350415588,3.458,0.7899530654217767,0.9583002110210495,3.81361167392642,4.088,2.2990259381485,3.654584871876026
EC,2012,10246.0,4.11233799510666,15572194.0,2.82239084408483,3.235,0.6579676569659998,0.7899530654217767,3.39373350415588,3.458,6.71524931054121,2.680890184832525
EC,2013,9204.0,5.61780573490684,15807128.0,2.54612673206732,3.083,0.5822689611926974,0.6579676569659998,2.82239084408483,3.235,4.11233799510666,1.857041890724786
EC,2014,9122.0,2.74412306472649,16035124.0,2.40703123870624,3.48,0.5688761745777581,0.5822689611926974,2.54612673206732,3.083,5.61780573490684,1.482530567345796
EC,2015,10556.0,-1.30274985042635,16266225.0,2.45609170654041,3.616,0.6489520463414222,0.5688761745777581,2.40703123870624,3.48,2.74412306472649,1.3693027231643682
EC,2016,14506.0,-2.12550882201938,16505139.0,2.67435295214931,4.597,0.8788777846705805,0.6489520463414222,2.45609170654041,3.616,-1.30274985042635,1.593885738961595
EC,2017,18131.0,4.36195467405905,16759519.0,2.72722996049999,3.836,1.0818329571391638,0.8788777846705805,2.67435295214931,4.597,-2.12550882201938,2.3504293980122126
EC,2018,18446.0,-0.674558960176682,17049547.0,2.82760317052208,3.53,1.0819055779018645,1.0818329571391638,2.72722996049999,3.836,4.36195467405905,2.950407252966229
EC,2019,20433.0,-1.51253154807527,17340021.0,3.0137639320716,3.812,1.1783722753276942,1.0819055779018645,2.82760317052208,3.53,-0.674558960176682,3.059199642280835
EC,2020,11827.0,-10.3108339169142,17546065.0,3.48790451754192,6.116,0.6740542680082401,1.1783722753276942,3.0137639320716,3.812,-1.51253154807527,3.5513358619357493
EC,2021,24983.0,8.57789544186942,17682454.0,4.07490158068369,4.504,1.4128695032940564,0.6740542680082401,3.48790451754192,6.116,-10.3108339169142,2.3510369264543525
EC,2022,31397.0,5.0282959697896,17823897.0,4.08839477102189,3.713,1.7615115257903475,1.4128695032940564,4.07490158068369,4.504,8.57789544186942,5.757304172272731
EC,2023,37957.0,1.10230591349449,17980083.0,4.50067266318947,3.51,2.111058108018745,1.7615115257903475,4.08839477102189,3.713,5.0282959697896,7.201754511136048
EC,2024,41266.0,-2.84096326274179,18135478.0,5.24908721771676,3.453,2.275429409690773,2.111058108018745,4.50067266318947,3.51,1.10230591349449,9.501181517164449
EE,1998,2724.0,5.34690225116847,1386156.0,0.0466014885264811,9.51,1.9651467800161022,,,,,
EE,1999,2495.0,-0.717824690967987,1390244.0,0.0402062576295996,11.573,1.794648996866737,1.9651467800161022,0.0466014885264811,9.51,5.34690225116847,0.09157876512177167
EE,2000,2751.0,9.55642258870186,1396985.0,0.0712666387766335,13.36,1.9692409009402392,1.794648996866737,0.0402062576295996,11.573,-0.717824690967987,0.07215611992272651
EE,2001,2194.0,6.55731967784041,1388115.0,0.176325007110157,13.134,1.5805606884155852,1.9692409009402392,0.0712666387766335,13.36,9.55642258870186,0.14034117995148035
EE,2002,3362.0,7.61250041092767,1379350.0,0.259819126338696,10.026,2.437379925327147,1.5805606884155852,0.176325007110157,13.134,6.55731967784041,0.2786923746229127
EE,2003,4704.0,8.27372395680648,1370720.0,0.518470913867566,11.288,3.4317730827594257,2.437379925327147,0.259819126338696,10.026,7.61250041092767,0.6332779227539754
EE,2004,4616.0,7.44108988454812,1362550.0,1.37364276049152,10.248,3.3877655865839786,3.4317730827594257,0.518470913867566,11.288,8.27372395680648,1.7792745264043939
EE,2005,4289.0,10.1516023275001,1354775.0,1.80452851603841,8.033,3.1658393460168663,3.3877655865839786,1.37364276049152,10.248,7.44108988454812,4.6535796722533895
EE,2006,5466.0,10.4117043601584,1346810.0,2.30322072048345,5.915,4.058478924272912,3.1658393460168663,1.80452851603841,8.033,10.1516023275001,5.7128473770838255
EE,2007,6116.0,8.06276601408268,1340680.0,1.69834419061507,4.592,4.561864128651132,4.058478924272912,2.30322072048345,5.915,10.4117043601584,9.347572752030752
EE,2008,5811.0,-4.87057915292706,1337090.0,1.7102671944637,5.455,4.3460051305446905,4.561864128651132,1.69834419061507,4.592,8.06276601408268,7.747615441269929
EE,2009,5213.0,-14.4654981470721,1334515.0,1.73195269947209,13.548,3.9062880522137253,4.3460051305446905,1.7102671944637,5.455,-4.87057915292706,7.4328300017415145
EE,2010,6365.0,2.68366165094633,1331475.0,1.8289159181023,16.707,4.7804127002009045,3.9062880522137253,1.73195269947209,13.548,-14.4654981470721,6.765506136947134
EE,2011,7439.0,7.93414724975237,1327439.0,1.88230425106787,12.328,5.604023989049591,4.7804127002009045,1.8289159181023,16.707,2.68366165094633,8.742972882495833
EE,2012,8746.0,4.04377186018716,1322696.0,1.98247424575578,10.021,6.612252550850687,5.604023989049591,1.88230425106787,12.328,7.93414724975237,10.548478177674369
EE,2013,8475.0,2.1192820000981,1317997.0,2.21914951049391,8.631,6.43021190488294,6.612252550850687,1.98247424575578,10.021,4.04377186018716,13.108620388494447
EE,2014,7844.0,3.59411590769302,1314545.0,2.01038525239817,7.352,5.9670836677329415,6.43021190488294,2.21914951049391,8.631,2.1192820000981,14.26960160109309
EE,2015,6274.0,1.77141701957223,1315407.0,1.96158904837248,6.412,4.769626435012129,5.9670836677329415,2.01038525239817,7.352,3.59411590769302,11.996137005436287
EE,2016,5271.0,3.06301090349199,1315790.0,1.98070961291692,6.882,4.005958397616641,4.769626435012129,1.96158904837248,6.412,1.77141701957223,9.356046979747667
EE,2017,4573.0,5.50685731354206,1317384.0,1.83873745060341,5.807,3.4712733720767828,4.005958397616641,1.98070961291692,6.882,3.06301090349199,7.934640307104541
EE,2018,4399.0,3.33940936378892,1321977.0,1.82689423284705,5.412,3.327591932386116,3.4712733720767828,1.83873745060341,5.807,5.50685731354206,6.382760350519966
EE,2019,4031.0,3.3419636171697,1326898.0,1.70019299478304,4.514,3.0379124846069554,3.327591932386116,1.82689423284705,5.412,3.33940936378892,6.079158510544566
EE,2020,3783.0,-3.07548007766944,1329522.0,1.59281791364911,6.956,2.845383528817124,3.0379124846069554,1.70019299478304,4.514,3.3419636171697,5.165037525092686
EE,2021,5028.0,8.14019436008853,1330932.0,1.58570663884137,6.178,3.7778038246882635,2.845383528817124,1.59281791364911,6.956,-3.07548007766944,4.532177855902034
EE,2022,5014.0,-2.53754963208853,1348840.0,1.22967848244244,5.571,3.717268171169301,3.7778038246882635,1.58570663884137,6.178,8.14019436008853,5.9904886050484984
EE,2023,4702.0,-4.26634480137913,1370286.0,1.17495352017049,6.378,3.431400452168379,3.717268171169301,1.22967848244244,5.571,-2.53754963208853,4.5710446835550504
EE,2024,4307.0,-0.239652154313688,1372341.0,1.15061249841648,7.6,3.1384327947645665,3.431400452168379,1.17495352017049,6.378,-4.26634480137913,4.031736040389848
EG,1998,4792.0,3.29389108583953,69943294.0,3.97270702853166,8.03,0.06851264397127192,,,,,
EG,1999,4455.0,3.71403670912393,71520954.0,3.56661323146944,7.95,0.06228943758216648,0.06851264397127192,3.97270702853166,8.03,3.29389108583953,0.2721806622479592
EG,2000,6538.0,4.09609057659976,73083284.0,2.85661217289033,8.98,0.08945958148240848,0.06228943758216648,3.56661323146944,7.95,3.71403670912393,0.22216233226134474
EG,2001,4358.0,1.35955211640928,74652029.0,3.01123334262615,9.26,0.058377515767186985,0.08945958148240848,2.85661217289033,8.98,4.09609057659976,0.25555132944432246
EG,2002,5485.0,0.258696268364815,76239137.0,3.39780812879388,10.01,0.07194467586903561,0.058377515767186985,3.01123334262615,9.26,1.35955211640928,0.17578832193783725
EG,2003,3760.0,1.05358246778609,77853548.0,3.68782754491018,10.91,0.0482958079187348,0.07194467586903561,3.39780812879388,10.01,0.258696268364815,0.24445420449125008
EG,2004,6076.0,1.96524683873078,79477443.0,4.24041046775191,10.32,0.07644936438128741,0.0482958079187348,3.68782754491018,10.91,1.05358246778609,0.17810661074640138
EG,2005,5304.0,2.38032461797421,81101004.0,5.59589671309192,11.049,0.06539993019075326,0.07644936438128741,4.24041046775191,10.32,1.96524683873078,0.32417668497539115
EG,2006,4559.0,4.77751297935043,82700403.0,4.96108547838757,10.49,0.05512669629917039,0.06539993019075326,5.59589671309192,11.049,2.38032461797421,0.3659712543908772
EG,2007,5054.0,5.0854672784842,84276225.0,5.86930961331901,8.8,0.059969463511209714,0.05512669629917039,4.96108547838757,10.49,4.77751297935043,0.27348825248129605
EG,2008,9923.0,5.17381069878276,85864789.0,5.33969849246231,8.517,0.11556541529497033,0.059969463511209714,5.86930961331901,8.8,5.0854672784842,0.35197934869192676
EG,2009,10045.0,2.7155259206418,87501636.0,3.7799170984456,9.087,0.1147978536081314,0.11556541529497033,5.33969849246231,8.517,5.17381069878276,0.6170844738313339
EG,2010,11807.0,3.14977851168294,89196072.0,5.68677117520305,8.757,0.1323712999379614,0.1147978536081314,3.7799170984456,9.087,2.7155259206418,0.4339263697182308
EG,2011,13000.0,-0.354646267702748,91093059.0,6.06988425351907,11.849,0.14271120261753423,0.1323712999379614,5.68677117520305,8.757,3.14977851168294,0.7527652929113561
EG,2012,11719.0,-0.0429670178954922,93161001.0,6.89188511375172,12.597,0.12579298069156641,0.14271120261753423,6.06988425351907,11.849,-0.354646267702748,0.8662404815689405
EG,2013,12782.0,-0.14323388107762,95333553.0,6.18272925177381,13.154,0.13407661413815133,0.12579298069156641,6.89188511375172,12.597,-0.0429670178954922,0.8669507710426642
EG,2014,17385.0,0.599558564006458,97528654.0,6.40402291079812,13.105,0.1782553053587718,0.13407661413815133,6.18272925177381,13.154,-0.14323388107762,0.8289594042107382
EG,2015,18659.0,2.20415858015615,99597342.0,5.56383108965179,13.052,0.18734435704117486,0.1782553053587718,6.40402291079812,13.105,0.599558564006458,1.1415510594888894
EG,2016,16633.0,2.24497375649698,101644589.0,5.59207795083782,12.45,0.16363881406417022,0.18734435704117486,5.56383108965179,13.052,2.20415858015615,1.042352358176514
EG,2017,16638.0,2.12015477172733,103696057.0,9.96018840777921,11.767,0.16044968807251753,0.16363881406417022,5.59207795083782,12.45,2.24497375649698,0.915081004029496
EG,2018,16695.0,3.35166753247044,105682094.0,9.71698574857486,9.855,0.15797378125380446,0.16044968807251753,9.96018840777921,11.767,2.12015477172733,1.5981091231716793
EG,2019,20117.0,3.71584088573542,107553158.0,8.40388463187991,7.851,0.18704239256275487,0.15797378125380446,9.71698574857486,9.855,3.35166753247044,1.5350289810917004
EG,2020,11904.0,1.88111975917718,109315124.0,7.71274724506713,7.974,0.10889618530735051,0.18704239256275487,8.40388463187991,7.851,3.71584088573542,1.571882688368185
EG,2021,17987.0,1.76220484283698,110957008.0,7.4144321712116,7.441,0.162107831891069,0.10889618530735051,7.71274724506713,7.974,1.88111975917718,0.8398887532275874
EG,2022,26468.0,5.01555864991792,112618250.0,5.94293350334715,6.546,0.23502407469482076,0.162107831891069,7.4144321712116,7.441,1.76220484283698,1.2019375239785037
EG,2023,37794.0,2.02315842412948,114535772.0,4.93326942206534,6.753,0.32997551193001956,0.23502407469482076,5.94293350334715,6.546,5.01555864991792,1.3967324475970133
EG,2024,37684.0,0.639636335125445,116538258.0,7.59757023635599,6.817,0.32336162086788706,0.32997551193001956,4.93326942206534,6.753,2.02315842412948,1.6278581030347223
EH,1998,4.0,,,,,,,,,,
EH,1999,3.0,,,,,,,,,,
EH,2000,6.0,,,,,,,,,,
EH,2001,1.0,,,,,,,,,,
EH,2002,2.0,,,,,,,,,,
EH,2003,0.0,,,,,,,,,,
EH,2004,1.0,,,,,,,,,,
EH,2005,0.0,,,,,,,,,,
EH,2006,2.0,,,,,,,,,,
EH,2007,1.0,,,,,,,,,,
EH,2008,3.0,,,,,,,,,,
EH,2009,8.0,,,,,,,,,,
EH,2010,2.0,,,,,,,,,,
EH,2011,1.0,,,,,,,,,,
EH,2012,2.0,,,,,,,,,,
EH,2013,2.0,,,,,,,,,,
EH,2014,3.0,,,,,,,,,,
EH,2015,1.0,,,,,,,,,,
EH,2016,1.0,,,,,,,,,,
EH,2017,3.0,,,,,,,,,,
EH,2018,0.0,,,,,,,,,,
EH,2019,0.0,,,,,,,,,,
EH,2020,1.0,,,,,,,,,,
EH,2021,1.0,,,,,,,,,,
EH,2022,0.0,,,,,,,,,,
EH,2023,0.0,,,,,,,,,,
EH,2024,4.0,,,,,,,,,,
EL,1998,33945.0,2.86526159290254,10720509.0,1.91461657948389,12.227,3.166360850963326,,,,,
EL,1999,31729.0,2.26587246758952,10761698.0,1.66562907337091,12.138,2.948326555902238,3.166360850963326,1.91461657948389,12.227,2.86526159290254,6.062366981883103
EL,2000,26549.0,3.71272971778744,10805808.0,1.74444736500711,11.345,2.456919464051184,2.948326555902238,1.66562907337091,12.138,2.26587246758952,4.9108184293022905
EL,2001,10494.0,4.10776514479092,10862132.0,1.52562193572509,10.764,0.9661086792169346,2.456919464051184,1.74444736500711,11.345,3.71272971778744,4.285966685098769
EL,2002,23486.0,4.30010645802261,10902022.0,1.10506208737199,10.346,2.1542792703958953,0.9661086792169346,1.52562193572509,10.764,4.10776514479092,1.4739165933077496
EL,2003,5179.0,5.54464686570202,10928070.0,0.794724040356464,9.839,0.4739171692714267,2.1542792703958953,1.10506208737199,10.346,4.30010645802261,2.3806123473258958
EL,2004,16987.0,5.11746949484984,10955141.0,0.528847572731771,10.628,1.5505961995377329,0.4739171692714267,0.794724040356464,9.839,5.54464686570202,0.3766333675576865
EL,2005,16282.0,0.887221298370648,10987314.0,0.503336986266197,10.074,1.48189084247524,1.5505961995377329,0.528847572731771,10.628,5.11746949484984,0.8200290364126388
EL,2006,12560.0,6.12419382696766,11020362.0,0.573490349929628,8.906,1.1397084778158828,1.48189084247524,0.503336986266197,10.074,0.887221298370648,0.745890470626963
EL,2007,12922.0,3.24351376995932,11048473.0,0.790269825538392,8.351,1.1695733881053065,1.1397084778158828,0.573490349929628,8.906,6.12419382696766,0.6536118137603943
EL,2008,13219.0,-0.2077841521306,11077841.0,0.765212962954358,7.664,1.1932830593975847,1.1695733881053065,0.790269825538392,8.351,3.24351376995932,0.9242785573723266
EL,2009,3443.0,-4.37113631022572,11107017.0,0.618712723125153,9.546,0.30998421988550123,1.1932830593975847,0.765212962954358,7.664,-0.2077841521306,0.913115665524867
EL,2010,5005.0,-5.81520524166056,11121341.0,0.505631943894243,12.719,0.45003565667125933,0.30998421988550123,0.618712723125153,9.546,-4.37113631022572,0.19179118081118468
EL,2011,7682.0,-9.74334160929287,11104899.0,0.419082392222018,17.973,0.69176675987778,0.45003565667125933,0.505631943894243,12.719,-5.81520524166056,0.22755240390441103
EL,2012,12601.0,-7.83408943355501,11045011.0,0.285119185615784,24.731,1.1408770892124962,0.69176675987778,0.419082392222018,17.973,-9.74334160929287,0.28990726858925436
EL,2013,14001.0,-1.56089629701783,10965211.0,0.340179011056685,27.686,1.2768564143453327,1.1408770892124962,0.285119185615784,24.731,-7.83408943355501,0.325285946563973
EL,2014,34847.0,1.46585655106406,10892413.0,0.314189489169118,26.708,3.199199295876864,1.2768564143453327,0.340179011056685,27.686,-1.56089629701783,0.43435975229338014
EL,2015,49693.0,0.431225575747547,10820883.0,0.261778892634261,24.981,4.59232393511694,3.199199295876864,0.314189489169118,26.708,1.46585655106406,1.0051547925217539
EL,2016,36226.0,0.384851865059588,10775971.0,0.21603849364222,23.514,3.3617388168546483,4.59232393511694,0.261778892634261,24.981,0.431225575747547,1.2021734743527244
EL,2017,38794.0,1.67402014860588,10754679.0,0.200053886429078,21.413,3.607174142529033,3.3617388168546483,0.21603849364222,23.514,0.384851865059588,0.7262649900118571
EL,2018,34846.0,2.27195132202993,10732882.0,0.229583768252509,19.179,3.2466582601019933,3.607174142529033,0.200053886429078,21.413,1.67402014860588,0.7216292062394101
EL,2019,30852.0,2.38497557963629,10721582.0,0.326246537498041,17.045,2.877560419721642,3.2466582601019933,0.229583768252509,19.179,2.27195132202993,0.7453800375823502
EL,2020,25332.0,-9.00116455331775,10698599.0,0.31948810676227,15.899,2.3677866606646347,2.877560419721642,0.326246537498041,17.045,2.38497557963629,0.9387941233755952
EL,2021,31256.0,9.98468495798464,10569207.0,0.315553946217487,14.656,2.957270114966998,2.3677866606646347,0.31948810676227,15.899,-9.00116455331775,0.7564796774327016
EL,2022,34264.0,6.85985632812138,10436882.0,0.275508376333916,12.426,3.2829728265587366,2.957270114966998,0.315553946217487,14.656,9.98468495798464,0.9331782548088777
EL,2023,31038.0,2.42572335736084,10407351.0,0.223070437548297,11.023,2.9823150963198994,3.2829728265587366,0.275508376333916,12.426,6.85985632812138,0.9044865129935643
EL,2024,27835.0,2.10832570957629,10405134.0,0.219111411118225,10.02,2.67512172356454,2.9823150963198994,0.223070437548297,11.023,2.42572335736084,0.6652663334429715
ER,1998,916.0,0.452407592557293,2180419.0,0.359772847028634,5.501,0.42010274172074263,,,,,
ER,1999,658.0,-1.44917603320451,2212780.0,0.527494223625233,5.604,0.29736349750088126,0.42010274172074263,0.359772847028634,5.501,0.452407592557293,0.15114155943340649
ER,2000,1028.0,-4.61837133772084,2247031.0,0.46501791787489,5.656,0.45749257575885693,0.29736349750088126,0.527494223625233,5.604,-1.44917603320451,0.15685752724871127
ER,2001,443.0,5.69571154371637,2312079.0,,5.74,0.19160244957027853,0.45749257575885693,0.46501791787489,5.656,-4.61837133772084,0.21274224502260403
ER,2002,927.0,-0.47685782309577,2392978.0,,5.794,0.3873834193210301,0.19160244957027853,,5.74,5.69571154371637,
ER,2003,441.0,-6.59492016605172,2493903.0,,5.79,0.1768312560672969,0.3873834193210301,,5.794,-0.47685782309577,
ER,2004,1403.0,-2.6238903510386,2598284.0,,5.704,0.539971765980932,0.1768312560672969,,5.79,-6.59492016605172,
ER,2005,1381.0,0.14882340502966,2661215.0,,5.721,0.5189358995797032,0.539971765980932,,5.704,-2.6238903510386,
ER,2006,1387.0,-2.51821345546691,2703502.0,,5.707,0.5130382740608292,0.5189358995797032,,5.721,0.14882340502966,
ER,2007,1710.0,-0.04176960463559,2743222.0,,5.719,0.6233545808541927,0.5130382740608292,,5.707,-2.51821345546691,
ER,2008,3281.0,-12.1248431632963,2816327.0,,5.683,1.164992559457762,0.6233545808541927,,5.719,-0.04176960463559,
ER,2009,4116.0,1.3025781558331,2887885.0,,5.757,1.4252645101865205,1.164992559457762,,5.683,-12.1248431632963,
ER,2010,3972.0,0.205918877679608,2945186.0,,5.854,1.3486414779915428,1.4252645101865205,,5.757,1.3025781558331,
ER,2011,3734.0,6.74798297853228,2998485.0,,5.801,1.2452955409148285,1.3486414779915428,,5.854,0.205918877679608,
ER,2012,3680.0,,3036988.0,,5.692,1.2117268820291685,1.2452955409148285,,5.801,6.74798297853228,
ER,2013,4943.0,,3074360.0,,5.624,1.6078143093196633,1.2117268820291685,,5.692,,
ER,2014,23074.0,,3095173.0,,5.637,7.454833703964205,1.6078143093196633,,5.624,,
ER,2015,34029.0,,3105546.0,,5.751,10.957493464917281,7.454833703964205,,5.637,,
ER,2016,20583.0,,3124698.0,,5.772,6.587196586678137,10.957493464917281,,5.751,,
ER,2017,9641.0,,3150347.0,,5.804,3.0602978021151324,6.587196586678137,,5.772,,
ER,2018,6381.0,,3192760.0,,5.756,1.9985842969718988,3.0602978021151324,,5.804,,
ER,2019,5140.0,,3240194.0,,5.812,1.5863247694428173,1.9985842969718988,,5.756,,
ER,2020,2058.0,,3291271.0,,6.375,0.6252903513566643,1.5863247694428173,,5.812,,
ER,2021,2319.0,,3350183.0,,6.489,0.6922009931994759,0.6252903513566643,,6.375,,
ER,2022,4140.0,,3409447.0,,6.033,1.214273165120326,0.6922009931994759,,6.489,,
ER,2023,3804.0,,3470390.0,,5.909,1.0961304060926869,1.214273165120326,,6.033,,
ER,2024,3305.0,,3535603.0,,5.947,0.9347768966142409,1.0961304060926869,,5.909,,
ES,1998,30571.0,3.87121830463626,40223509.0,0.525825056650778,18.673,0.7600281715849305,,,,,
ES,1999,24975.0,3.98652877279852,40386875.0,0.100099977965238,15.475,0.6183939708135379,0.7600281715849305,0.525825056650778,18.673,3.87121830463626,0.39964185637983335
