geo,time_period,hpi_index,hpi_qoq_growth_eurostat,air_passengers,period,year,quarter,log_hpi,log_air_passengers,dlog_hpi_qoq,hpi_yoy,air_qoq,air_yoy,L1_air_qoq,L2_air_qoq,L1_air_yoy,L2_air_yoy,L1_hpi_yoy,L2_hpi_yoy,L1_dlog_hpi_qoq,L2_dlog_hpi_qoq,period_str,quarter_end,post_2020q1,pandemic_shock,country_name_x,country_name_y,hpi_growth_harmonized,air_growth_harmonized,net_migration_rate_harmonized,gdp_pc_growth_harmonized,unemployment_rate_harmonized,inflation_hicp_harmonized,long_rate_harmonized,pop_growth_harmonized,hpi_yoy_harmonized,hpi_yoy_harmonized_source,oecd_hpi_yoy_q,L1y_net_migration_rate_harmonized,L1y_gdp_pc_growth_harmonized,L1y_unemployment_rate_harmonized,L1y_inflation_hicp_harmonized,L1y_long_rate_harmonized,L1y_pop_growth_harmonized,quarterly_fe_complete,route_open_q,route_close_q,net_openings_q,route_open_persist_q,route_close_persist_q,net_openings_persist_q,open_rate_norm_q,close_rate_norm_q,open_persist_rate_norm_q,close_persist_rate_norm_q,opening_passenger_intensity_q,opening_persist_passenger_intensity_q,active_routes_q_mean,passengers_total_q_sum,airfare_idx_q,airfare_yoy_m_q,airfare_yoy_q,pas_lic_eu,pas_lic_neu,pas_total,move_lic_eu,move_lic_neu,move_total,lic_neu_share_pas,lic_eu_share_pas,lic_neu_share_move,pax_per_move_total,pax_per_move_lic_neu,pax_per_move_lic_eu,lic_neu_pas_growth_yoy,lic_eu_pas_growth_yoy,quarter_id,L1_open_rate_norm_q,L1_close_rate_norm_q,L1_open_persist_rate_norm_q,L1_close_persist_rate_norm_q,L1_airfare_yoy_q,L1_airfare_yoy_m_q,L1_lic_neu_share_pas,L1_lic_eu_share_pas,L1_lic_neu_share_move,L1_pax_per_move_total,L1_pax_per_move_lic_neu,L1_pax_per_move_lic_eu,L1_lic_neu_pas_growth_yoy,L1_lic_eu_pas_growth_yoy,lic_neu_share_pas_pre2019_mean
FR,2017-Q3,105.65,2.0,46215301.0,2017Q3,2017,3,4.660131744062066,17.648821491696697,2.0270318284044464,3.163573277047771,12.139648401880976,6.512712138089682,26.343333957401782,-6.86705248643662,5.872865213643763,5.755351601812819,3.229411519020875,2.7688904268223347,0.9705987096021218,0.6752484432849037,2017Q3,2017-09-30 23:59:59.999999999,0.0,0.0,France,France,3.2,5.891187363533135,0.8,1.7,9.4,1.2,0.81,0.25691629456261467,3.163573277047771,panel_base,3.223,-0.3,0.5,10.1,0.3,0.47,0.27083815215434015,True,12.0,39.0,-27.0,3.0,14.0,-11.0,0.01442914910656846,0.0468375411923799,0.0036062205417044125,0.016897409639345124,0.5666428749348388,0.14297120433344881,281.0,20966780.0,108.51666666666667,3.0514877700675256,3.0818695558564535,0.0,0.0,54674627.0,0.0,0.0,454905.0,0.0,0.0,0.0,120.18910981413701,,,,,8071,0.02731990231990232,0.07501017501017501,0.015445665445665446,0.029385429385429387,4.3709973641211874,4.321402224107492,0.0,0.0,0.0,112.43712436218935,,,,,0.0
FR,2017-Q4,105.24,-0.4,35496507.0,2017Q4,2017,4,4.656243456172092,17.384944855238405,-0.38882878899739737,3.2840501922940746,-26.387663645829207,5.228266227016931,12.139648401880976,26.343333957401782,6.512712138089682,5.872865213643763,3.163573277047771,3.229411519020875,2.0270318284044464,0.9705987096021218,2017Q4,2017-12-31 23:59:59.999999999,0.0,0.0,France,France,3.2,5.891187363533135,0.8,1.7,9.4,1.2,0.81,0.25691629456261467,3.2840501922940746,panel_base,3.34,-0.3,0.5,10.1,0.3,0.47,0.27083815215434015,True,11.0,49.0,-38.0,2.0,16.0,-14.0,0.014785784037162077,0.06600251220147493,0.002803850164982647,0.020647118158952555,0.6474839392486378,0.1258695010807498,220.0,15197089.0,95.89666666666666,0.960517726818407,0.9639975458998862,0.0,0.0,42954310.0,0.0,0.0,378312.0,0.0,0.0,0.0,113.54202351498235,,,,,8072,0.01442914910656846,0.0468375411923799,0.0036062205417044125,0.016897409639345124,3.0818695558564535,3.0514877700675256,0.0,0.0,0.0,120.18910981413701,,,,,0.0
FR,2018-Q1,105.51,0.3,33319555.0,2018Q1,2018,1,4.658805735154001,17.321655019831596,0.2562278981908861,2.865029647200057,-6.328983540680966,5.766335172772585,-26.387663645829207,12.139648401880976,5.228266227016931,6.512712138089682,3.2840501922940746,3.163573277047771,-0.38882878899739737,2.0270318284044464,2018Q1,2018-03-31 23:59:59.999999999,0.0,0.0,France,France,2.9,4.996295093041425,1.7,1.2,9.0,2.1,0.78,0.32339299430113044,2.865029647200057,panel_base,2.927,0.8,1.7,9.4,1.2,0.81,0.25691629456261467,True,23.0,37.0,-14.0,11.0,11.0,0.0,0.03694907914856763,0.059681457123912374,0.017576015913611822,0.017692390966048254,1.7196218051439214,0.8288448286591903,218.66666666666666,14162015.0,91.04333333333334,-0.482090334937683,-0.4493240312674729,0.0,0.0,40200198.0,0.0,0.0,355371.0,0.0,0.0,0.0,113.1217741458926,,,,,8073,0.014785784037162077,0.06600251220147493,0.002803850164982647,0.020647118158952555,0.9639975458998862,0.960517726818407,0.0,0.0,0.0,113.54202351498235,,,,,0.0
FR,2018-Q2,106.42,0.9,42628172.0,2018Q2,2018,2,4.667393529168224,17.56802590722148,0.8587794014222716,2.7532103390202067,24.63708873898831,4.060089954359114,-6.328983540680966,-26.387663645829207,5.766335172772585,5.228266227016931,2.865029647200057,3.2840501922940746,0.2562278981908861,-0.38882878899739737,2018Q2,2018-06-30 23:59:59.999999999,0.0,0.0,France,France,2.9,4.996295093041425,1.7,1.2,9.0,2.1,0.78,0.32339299430113044,2.7532103390202067,panel_base,2.802,0.8,1.7,9.4,1.2,0.81,0.25691629456261467,True,33.0,32.0,1.0,12.0,15.0,-3.0,0.04209573187436715,0.03985484084899681,0.0157157358815108,0.01842429836605899,1.8448267206875144,0.6941279607151615,285.6666666666667,19850325.0,97.69,0.5501971296462868,0.5131374149471846,0.0,0.0,50830214.0,0.0,0.0,426419.0,0.0,0.0,0.0,119.20250739296326,,,,,8074,0.03694907914856763,0.059681457123912374,0.017576015913611822,0.017692390966048254,-0.4493240312674729,-0.482090334937683,0.0,0.0,0.0,113.1217741458926,,,,,0.0
FR,2018-Q3,108.65,2.1,48377580.0,2018Q3,2018,3,4.688131706702439,17.69454704122538,2.0738177534215474,2.7999962640373077,12.652113400390164,4.572554952868302,24.63708873898831,-6.328983540680966,4.060089954359114,5.766335172772585,2.7532103390202067,2.865029647200057,0.8587794014222716,0.2562278981908861,2018Q3,2018-09-30 23:59:59.999999999,0.0,0.0,France,France,2.9,4.996295093041425,1.7,1.2,9.0,2.1,0.78,0.32339299430113044,2.7999962640373077,panel_base,2.744,0.8,1.7,9.4,1.2,0.81,0.25691629456261467,True,16.0,50.0,-34.0,2.0,17.0,-15.0,0.019393140514039172,0.058867983872024604,0.0024783147459727386,0.019872507063391175,0.7316828369239573,0.09039534539903284,279.3333333333333,21683720.0,109.97333333333334,1.173677009004089,1.3334141145723954,0.0,0.0,57106040.0,0.0,0.0,463521.0,0.0,0.0,0.0,123.20054539060797,,,,,8075,0.04209573187436715,0.03985484084899681,0.0157157358815108,0.01842429836605899,0.5131374149471846,0.5501971296462868,0.0,0.0,0.0,119.20250739296326,,,,,0.0
FR,2018-Q4,108.58,-0.1,37665872.0,2018Q4,2018,4,4.687487228477305,17.44426499044082,-0.06444782251344705,3.124377230521258,-25.028205078455912,5.932013520241597,12.652113400390164,24.63708873898831,4.572554952868302,4.060089954359114,2.7999962640373077,2.7532103390202067,2.0738177534215474,0.8587794014222716,2018Q4,2018-12-31 23:59:59.999999999,0.0,0.0,France,France,2.9,4.996295093041425,1.7,1.2,9.0,2.1,0.78,0.32339299430113044,3.124377230521258,panel_base,3.232,0.8,1.7,9.4,1.2,0.81,0.25691629456261467,True,17.0,53.0,-36.0,4.0,25.0,-21.0,0.02216079890841106,0.06830958441437976,0.005449916030120809,0.03193727806638161,0.9647696928042008,0.2385224653574817,232.66666666666666,16068566.0,96.45666666666666,0.5442076139710927,0.5822634549016215,0.0,0.0,45350696.0,0.0,0.0,390471.0,0.0,0.0,0.0,116.14357020111609,,,,,8076,0.019393140514039172,0.058867983872024604,0.0024783147459727386,0.019872507063391175,1.3334141145723954,1.173677009004089,0.0,0.0,0.0,123.20054539060797,,,,,0.0
FR,2019-Q1,108.55,0.0,34922608.0,2019Q1,2019,1,4.6872108963243,17.368644971141162,-0.027633215300415515,2.8405161170299564,-7.562001929965945,4.698995130956618,-25.028205078455912,12.652113400390164,5.932013520241597,4.572554952868302,3.124377230521258,2.7999962640373077,-0.06444782251344705,2.0738177534215474,2019Q1,2019-03-31 23:59:59.999999999,0.0,0.0,France,France,3.3,4.073888456620978,0.6,1.6,8.4,1.3,0.13,0.3934690932023699,2.8405161170299564,panel_base,2.938,1.7,1.2,9.0,2.1,0.78,0.32339299430113044,True,17.0,29.0,-12.0,4.0,9.0,-5.0,0.02704275102592073,0.04560653620962177,0.006395215090867265,0.01422412193800693,1.2066931058038388,0.28270288796949544,216.33333333333334,14612720.0,88.96333333333332,-2.2938191444738187,-2.3111283826066753,0.0,0.0,42080244.0,0.0,0.0,362009.0,0.0,0.0,0.0,116.24087798922126,,,,,8077,0.02216079890841106,0.06830958441437976,0.005449916030120809,0.03193727806638161,0.5822634549016215,0.5442076139710927,0.0,0.0,0.0,116.14357020111609,,,,,0.0
FR,2019-Q2,109.85,1.2,45442631.0,2019Q2,2019,2,4.699115798830619,17.63196123122917,1.1904902506318926,3.1722269662395775,26.331626008800768,6.393532400769075,-7.562001929965945,-25.028205078455912,4.698995130956618,5.932013520241597,2.8405161170299564,3.124377230521258,-0.027633215300415515,-0.06444782251344705,2019Q2,2019-06-30 23:59:59.999999999,0.0,0.0,France,France,3.3,4.073888456620978,0.6,1.6,8.4,1.3,0.13,0.3934690932023699,3.1722269662395775,panel_base,3.195,1.7,1.2,9.0,2.1,0.78,0.32339299430113044,True,35.0,47.0,-12.0,23.0,13.0,10.0,0.045872328729471584,0.06106919535490964,0.031953549096406235,0.016173984745413317,1.8829603015730594,1.303725727696047,290.3333333333333,21027882.0,98.77666666666669,1.0130853202381829,1.106220985564299,0.0,0.0,53970573.0,0.0,0.0,445987.0,0.0,0.0,0.0,121.01378067073703,,,,,8078,0.02704275102592073,0.04560653620962177,0.006395215090867265,0.01422412193800693,-2.3111283826066753,-2.2938191444738187,0.0,0.0,0.0,116.24087798922126,,,,,0.0
FR,2019-Q3,112.33,2.3,49919815.0,2019Q3,2019,3,4.721440967653478,17.725928576089093,2.232516882285829,3.330926095103859,9.396734485992297,3.138153486371209,26.331626008800768,-7.562001929965945,6.393532400769075,4.698995130956618,3.1722269662395775,2.8405161170299564,1.1904902506318926,-0.027633215300415515,2019Q3,2019-09-30 23:59:59.999999999,0.0,0.0,France,France,3.3,4.073888456620978,0.6,1.6,8.4,1.3,0.13,0.3934690932023699,3.330926095103859,panel_base,3.407,1.7,1.2,9.0,2.1,0.78,0.32339299430113044,True,15.0,46.0,-31.0,2.0,25.0,-23.0,0.017249161534142785,0.052579276957258635,0.002355712603062426,0.0286824028527664,0.6560218267520299,0.08640347563164937,287.6666666666667,22513349.0,111.86666666666667,1.6365348185456874,1.7069773764456286,0.0,0.0,58544882.0,0.0,0.0,466987.0,0.0,0.0,0.0,125.36726290025204,,,,,8079,0.045872328729471584,0.06106919535490964,0.031953549096406235,0.016173984745413317,1.106220985564299,1.0130853202381829,0.0,0.0,0.0,121.01378067073703,,,,,0.0
FR,2019-Q4,112.69,0.3,38441734.0,2019Q4,2019,4,4.724640685964258,17.46465425031016,0.3199718310780142,3.71534574869532,-26.127432577893117,2.0389259869340037,9.396734485992297,26.331626008800768,3.138153486371209,6.393532400769075,3.330926095103859,3.1722269662395775,2.232516882285829,1.1904902506318926,2019Q4,2019-12-31 23:59:59.999999999,0.0,0.0,France,France,3.3,4.073888456620978,0.6,1.6,8.4,1.3,0.13,0.3934690932023699,3.71534574869532,panel_base,3.775,1.7,1.2,9.0,2.1,0.78,0.32339299430113044,True,14.0,55.0,-41.0,4.0,30.0,-26.0,0.018730711774638243,0.07030032912944269,0.0060882800608828,0.03870914821916562,0.8112439173564089,0.2717923441260714,241.66666666666666,16496365.0,99.28000000000002,2.882383361370877,2.885028349095009,0.0,0.0,46085409.0,0.0,0.0,381598.0,0.0,0.0,0.0,120.7695244733987,,,,,8080,0.017249161534142785,0.052579276957258635,0.002355712603062426,0.0286824028527664,1.7069773764456286,1.6365348185456874,0.0,0.0,0.0,125.36726290025204,,,,,0.0
FR,2020-Q1,113.87,1.0,28150362.0,2020Q1,2020,1,4.7350574468225135,17.153070772147572,1.0416760858255714,4.784655049821307,-31.158347816258924,-21.557419899358976,-26.127432577893117,9.396734485992297,2.0389259869340037,3.138153486371209,3.71534574869532,3.330926095103859,0.3199718310780142,2.232516882285829,2020Q1,2020-03-31 23:59:59.999999999,1.0,1.0,France,France,5.2,-120.18813794663217,2.8,-7.8,8.0,0.5,-0.15,0.27185293844702585,4.784655049821307,panel_base,4.88,0.6,1.6,8.4,1.3,0.13,0.3934690932023699,True,9.0,29.0,-20.0,1.0,15.0,-14.0,0.012968679415750639,0.04386310371854718,0.0014556040756914118,0.022934451484368665,0.6292663995531952,0.0664965817099689,205.66666666666666,10257465.0,89.8,0.8702917974449775,0.9360675483884862,0.0,0.0,34068288.0,0.0,0.0,307959.0,0.0,0.0,0.0,110.62605087040808,,,,,8081,0.018730711774638243,0.07030032912944269,0.0060882800608828,0.03870914821916562,2.885028349095009,2.882383361370877,0.0,0.0,0.0,120.7695244733987,,,,,0.0
FR,2020-Q2,115.52,1.4,1266891.0,2020Q2,2020,2,4.749443675144516,14.052076425610377,1.4386228322002204,5.032787631389635,-310.0994346537195,-357.98848056187927,-31.158347816258924,-26.127432577893117,-21.557419899358976,2.0389259869340037,4.784655049821307,3.71534574869532,1.0416760858255714,0.3199718310780142,2020Q2,2020-06-30 23:59:59.999999999,1.0,1.0,France,France,5.2,-120.18813794663217,2.8,-7.8,8.0,0.5,-0.15,0.27185293844702585,5.032787631389635,panel_base,5.191,0.6,1.6,8.4,1.3,0.13,0.3934690932023699,True,1.0,88.0,-87.0,1.0,9.0,-8.0,0.022222222222222223,1.0637219654168808,0.022222222222222223,0.11864406779661017,6.59491400232141,6.59491400232141,32.333333333333336,307936.0,98.65333333333332,-0.28482480198534316,-0.1249388131253859,0.0,0.0,1808927.0,0.0,0.0,38001.0,0.0,0.0,0.0,47.60208941869951,,,,,8082,0.012968679415750639,0.04386310371854718,0.0014556040756914118,0.022934451484368665,0.9360675483884862,0.8702917974449775,0.0,0.0,0.0,110.62605087040808,,,,,0.0
FR,2020-Q3,117.8,2.0,13609690.0,2020Q3,2020,3,4.768988271217486,16.42629259699866,1.9544596072970322,4.754730356400838,237.42161713882837,-129.96359790904322,-310.0994346537195,-31.158347816258924,-357.98848056187927,-21.557419899358976,5.032787631389635,4.784655049821307,1.4386228322002204,1.0416760858255714,2020Q3,2020-09-30 23:59:59.999999999,1.0,1.0,France,France,5.2,-120.18813794663217,2.8,-7.8,8.0,0.5,-0.15,0.27185293844702585,4.754730356400838,panel_base,4.898,0.6,1.6,8.4,1.3,0.13,0.3934690932023699,True,26.0,44.0,-18.0,21.0,28.0,-7.0,0.10604844476388219,0.12483145025453739,0.08522411226582637,0.08269430524539961,30.187771708928555,24.18172400842776,164.0,4781614.0,102.47666666666667,-8.759790137041001,-8.767255553733744,0.0,0.0,18566236.0,0.0,0.0,211082.0,0.0,0.0,0.0,87.95745729147914,,,,,8083,0.022222222222222223,1.0637219654168808,0.022222222222222223,0.11864406779661017,-0.1249388131253859,-0.28482480198534316,0.0,0.0,0.0,47.60208941869951,,,,,0.0
FR,2020-Q4,119.27,1.2,7697068.0,2020Q4,2020,4,4.7813898305905775,15.856350035088317,1.2401559373091509,5.674914462631975,-56.99425619103433,-160.83042152218442,237.42161713882837,-310.0994346537195,-129.96359790904322,-357.98848056187927,4.754730356400838,5.032787631389635,1.9544596072970322,1.4386228322002204,2020Q4,2020-12-31 23:59:59.999999999,1.0,1.0,France,France,5.2,-120.18813794663217,2.8,-7.8,8.0,0.5,-0.15,0.27185293844702585,5.674914462631975,panel_base,5.856,0.6,1.6,8.4,1.3,0.13,0.3934690932023699,True,5.0,42.0,-37.0,0.0,16.0,-16.0,0.015208647561588738,0.1032384318129273,0.0,0.03847071300914152,4.111786837568759,0.0,119.0,2036767.0,90.37666666666667,-9.573657412671613,-9.395801890927569,0.0,0.0,10641233.0,0.0,0.0,137994.0,0.0,0.0,0.0,77.1137368291375,,,,,8084,0.10604844476388219,0.12483145025453739,0.08522411226582637,0.08269430524539961,-8.767255553733744,-8.759790137041001,0.0,0.0,0.0,87.95745729147914,,,,,0.0
FR,2021-Q1,120.15,0.7,6311106.0,2021Q1,2021,1,4.788740962182478,15.657821496495677,0.7351131591900817,5.368351535996485,-19.85285385926403,-149.52492756518953,-56.99425619103433,237.42161713882837,-160.83042152218442,-129.96359790904322,5.674914462631975,4.754730356400838,1.2401559373091509,1.9544596072970322,2021Q1,2021-03-31 23:59:59.999999999,1.0,1.0,France,France,6.3,26.376748021056073,2.2,6.4,7.9,2.1,0.01,0.37709041161591017,5.368351535996485,panel_base,5.531,2.8,-7.8,8.0,0.5,-0.15,0.27185293844702585,True,5.0,35.0,-30.0,4.0,9.0,-5.0,0.01968599033816425,0.12148530254646688,0.016787439613526568,0.029180654493845354,3.8664867589602427,3.2722863922197765,87.66666666666667,1381185.0,89.26333333333332,-0.5177069012558692,-0.5994172715872992,0.0,0.0,8895961.0,0.0,0.0,125855.0,0.0,0.0,0.0,70.6842080171626,,,,,8085,0.015208647561588738,0.1032384318129273,0.0,0.03847071300914152,-9.395801890927569,-9.573657412671613,0.0,0.0,0.0,77.1137368291375,,,,,0.0
FR,2021-Q2,122.12,1.6,9223264.0,2021Q2,2021,2,4.805004167866677,16.03723954590014,1.6263205684198923,5.556049272216157,37.94180494044621,198.51631202897622,-19.85285385926403,-56.99425619103433,-149.52492756518953,-160.83042152218442,5.368351535996485,5.674914462631975,0.7351131591900817,1.2401559373091509,2021Q2,2021-06-30 23:59:59.999999999,1.0,1.0,France,France,6.3,26.376748021056073,2.2,6.4,7.9,2.1,0.01,0.37709041161591017,5.556049272216157,panel_base,6.061,2.8,-7.8,8.0,0.5,-0.15,0.27185293844702585,True,29.0,31.0,-2.0,26.0,8.0,18.0,0.09893165299122052,0.11629040301010925,0.08809329525363796,0.030169091980597487,13.446446737828632,11.821939244520303,119.66666666666667,3013553.0,95.29333333333334,-3.1883572307597716,-3.4652167705571557,0.0,0.0,12570921.0,0.0,0.0,164285.0,0.0,0.0,0.0,76.51898225644459,,,,,8086,0.01968599033816425,0.12148530254646688,0.016787439613526568,0.029180654493845354,-0.5994172715872992,-0.5177069012558692,0.0,0.0,0.0,70.6842080171626,,,,,0.0
FR,2021-Q3,126.11,3.3,26550701.0,2021Q3,2021,3,4.8371545419677835,17.09456670831685,3.2150374101106216,6.816627075029746,105.7327162416712,66.82741113181905,37.94180494044621,-19.85285385926403,198.51631202897622,-149.52492756518953,5.556049272216157,5.368351535996485,1.6263205684198923,0.7351131591900817,2021Q3,2021-09-30 23:59:59.999999999,1.0,1.0,France,France,6.3,26.376748021056073,2.2,6.4,7.9,2.1,0.01,0.37709041161591017,6.816627075029746,panel_base,7.131,2.8,-7.8,8.0,0.5,-0.15,0.27185293844702585,True,20.0,22.0,-2.0,11.0,10.0,1.0,0.03864552258334642,0.03980267151672428,0.021636049615324227,0.01775212475614885,3.5090914089834655,2.100202220929702,196.0,10464597.0,108.30666666666667,5.79452537317285,5.533157912703945,0.0,0.0,33350180.0,0.0,0.0,309388.0,0.0,0.0,0.0,107.79403208915666,,,,,8087,0.09893165299122052,0.11629040301010925,0.08809329525363796,0.030169091980597487,-3.4652167705571557,-3.1883572307597716,0.0,0.0,0.0,76.51898225644459,,,,,0.0
FR,2021-Q4,127.52,1.1,23948738.0,2021Q4,2021,4,4.848273215041905,16.99142618732222,1.111867307412151,6.688338445132747,-10.314052099463211,113.50761522339016,105.7327162416712,37.94180494044621,66.82741113181905,198.51631202897622,6.816627075029746,5.556049272216157,3.2150374101106216,1.6263205684198923,2021Q4,2021-12-31 23:59:59.999999999,1.0,1.0,France,France,6.3,26.376748021056073,2.2,6.4,7.9,2.1,0.01,0.37709041161591017,6.688338445132747,panel_base,6.873,2.8,-7.8,8.0,0.5,-0.15,0.27185293844702585,True,15.0,37.0,-22.0,8.0,13.0,-5.0,0.02619212626322473,0.06516701557583178,0.014338191728877828,0.022592915767462515,1.5155353732141965,0.8085800767317219,181.66666666666666,9440148.0,103.08999999999999,13.332396244104613,13.161627112121721,0.0,0.0,30023365.0,0.0,0.0,275305.0,0.0,0.0,0.0,109.05492090590437,,,,,8088,0.03864552258334642,0.03980267151672428,0.021636049615324227,0.01775212475614885,5.533157912703945,5.79452537317285,0.0,0.0,0.0,107.79403208915666,,,,,0.0
FR,2022-Q1,128.6,0.8,21504318.0,2022Q1,2022,1,4.856706811803519,16.8837643101421,0.8433596761613593,6.796584962104024,-10.766187718011722,122.59428136464248,-10.314052099463211,105.7327162416712,113.50761522339016,66.82741113181905,6.688338445132747,6.816627075029746,1.111867307412151,3.2150374101106216,2022Q1,2022-03-31 23:59:59.999999999,1.0,0.0,France,France,6.3,72.6604078795166,2.0,2.3,7.3,5.9,1.7,0.5347299966413033,6.796584962104024,panel_base,6.988,2.2,6.4,7.9,2.1,0.01,0.37709041161591017,True,13.0,23.0,-10.0,6.0,8.0,-2.0,0.024745292398246414,0.04332797284065155,0.011430064334933543,0.014942982292331429,1.6358071544604345,0.7279882597119093,181.33333333333334,8008890.0,93.94,5.0932892174695725,5.106547800656802,0.0,0.0,26668955.0,0.0,0.0,250899.0,0.0,0.0,0.0,106.29358825662916,,,,,8089,0.02619212626322473,0.06516701557583178,0.014338191728877828,0.022592915767462515,13.161627112121721,13.332396244104613,0.0,0.0,0.0,109.05492090590437,,,,,0.0
FR,2022-Q2,130.83,1.7,36997902.0,2022Q2,2022,2,4.873898770522785,17.426371766298136,1.7191958719266154,6.889460265610747,54.26074561560341,138.91322203979968,-10.766187718011722,-10.314052099463211,122.59428136464248,113.50761522339016,6.796584962104024,6.688338445132747,0.8433596761613593,1.111867307412151,2022Q2,2022-06-30 23:59:59.999999999,1.0,0.0,France,France,6.3,72.6604078795166,2.0,2.3,7.3,5.9,1.7,0.5347299966413033,6.889460265610747,panel_base,6.776,2.2,6.4,7.9,2.1,0.01,0.37709041161591017,True,38.0,30.0,8.0,20.0,16.0,4.0,0.06090198875074809,0.04705456035344116,0.032672499373502605,0.02546729619186217,3.18617460495136,1.7345996111708748,234.0,15247006.0,116.79333333333334,20.286949553396205,20.34461374558978,0.0,0.0,44251655.0,0.0,0.0,361076.0,0.0,0.0,0.0,122.55496072848929,,,,,8090,0.024745292398246414,0.04332797284065155,0.011430064334933543,0.014942982292331429,5.106547800656802,5.0932892174695725,0.0,0.0,0.0,106.29358825662916,,,,,0.0
FR,2022-Q3,134.34,2.7,43259485.0,2022Q3,2022,3,4.900373899838718,17.582727073656418,2.6475129315933543,6.32193578709348,15.63553073582824,48.81603653395672,54.26074561560341,-10.766187718011722,138.91322203979968,122.59428136464248,6.889460265610747,6.796584962104024,1.7191958719266154,0.8433596761613593,2022Q3,2022-09-30 23:59:59.999999999,1.0,0.0,France,France,6.3,72.6604078795166,2.0,2.3,7.3,5.9,1.7,0.5347299966413033,6.32193578709348,panel_base,6.418,2.2,6.4,7.9,2.1,0.01,0.37709041161591017,True,19.0,32.0,-13.0,3.0,16.0,-13.0,0.026725194665603896,0.04507815810158138,0.004208621545106967,0.02242317791283852,1.1465877940510383,0.1829812837218819,236.66666666666666,16769109.0,148.77333333333334,30.76603414397674,31.74571853545194,0.0,0.0,50902965.0,0.0,0.0,393988.0,0.0,0.0,0.0,129.1992776429739,,,,,8091,0.06090198875074809,0.04705456035344116,0.032672499373502605,0.02546729619186217,20.34461374558978,20.286949553396205,0.0,0.0,0.0,122.55496072848929,,,,,0.0
FR,2022-Q4,133.5,-0.6,34799233.0,2022Q4,2022,4,4.894101477840304,17.36510590427193,-0.6272421998414046,4.582826279839924,-21.762116938448983,37.36797169497095,15.63553073582824,54.26074561560341,48.81603653395672,138.91322203979968,6.32193578709348,6.889460265610747,2.6475129315933543,1.7191958719266154,2022Q4,2022-12-31 23:59:59.999999999,1.0,0.0,France,France,6.3,72.6604078795166,2.0,2.3,7.3,5.9,1.7,0.5347299966413033,4.582826279839924,panel_base,4.706,2.2,6.4,7.9,2.1,0.01,0.37709041161591017,True,12.0,36.0,-24.0,3.0,14.0,-11.0,0.01878301983759893,0.05436838318429438,0.004711515400692089,0.02089663206221948,0.8570549280074365,0.2143933780627513,198.33333333333334,13038345.0,126.88999999999999,20.739894051854762,20.771817630053047,0.0,0.0,41343247.0,0.0,0.0,330991.0,0.0,0.0,0.0,124.90746576190894,,,,,8092,0.026725194665603896,0.04507815810158138,0.004208621545106967,0.02242317791283852,31.74571853545194,30.76603414397674,0.0,0.0,0.0,129.1992776429739,,,,,0.0
FR,2023-Q1,132.32,-0.9,31685096.0,2023Q1,2023,1,4.885223231275381,17.271356970560003,-0.8878246564923309,2.851641947186234,-9.374893371192528,38.75926604179014,-21.762116938448983,15.63553073582824,37.36797169497095,48.81603653395672,4.582826279839924,6.32193578709348,-0.6272421998414046,2.6475129315933543,2023Q1,2023-03-31 23:59:59.999999999,1.0,0.0,France,France,-0.4,15.880442486085045,2.2,1.2,7.3,5.7,2.99,0.2720665734532446,2.851641947186234,panel_base,2.877,2.0,2.3,7.3,5.9,1.7,0.5347299966413033,True,32.0,25.0,7.0,9.0,11.0,-2.0,0.05597634041069945,0.04383937973210064,0.015666455434447765,0.019315002961005426,2.887408949095798,0.8063695362561462,199.33333333333334,11569748.0,119.54333333333334,24.07668631389862,24.102264707749832,0.0,0.0,37319193.0,0.0,0.0,299027.0,0.0,0.0,0.0,124.80208476157671,,,,,8093,0.01878301983759893,0.05436838318429438,0.004711515400692089,0.02089663206221948,20.771817630053047,20.739894051854762,0.0,0.0,0.0,124.90746576190894,,,,,0.0
FR,2023-Q2,131.72,-0.5,42662977.0,2023Q2,2023,2,4.880678457508163,17.56884205291397,-0.45447737672175137,0.6779686985378675,29.748508235396542,14.247028661583272,-9.374893371192528,-21.762116938448983,38.75926604179014,37.36797169497095,2.851641947186234,4.582826279839924,-0.8878246564923309,-0.6272421998414046,2023Q2,2023-06-30 23:59:59.999999999,1.0,0.0,France,France,-0.4,15.880442486085045,2.2,1.2,7.3,5.7,2.99,0.2720665734532446,0.6779686985378675,panel_base,0.688,2.0,2.3,7.3,5.9,1.7,0.5347299966413033,True,25.0,35.0,-10.0,14.0,20.0,-6.0,0.03616921234363545,0.050734704884733965,0.020342853442638687,0.028610980296731574,1.5532903359711296,0.8912389769515032,239.0,17386885.0,135.79,15.08780912848951,15.070358357113722,0.0,0.0,49728236.0,0.0,0.0,383910.0,0.0,0.0,0.0,129.53097340522518,,,,,8094,0.05597634041069945,0.04383937973210064,0.015666455434447765,0.019315002961005426,24.102264707749832,24.07668631389862,0.0,0.0,0.0,124.80208476157671,,,,,0.0
