L1_air_growth,L1_air_growth_harmonized,L1_dlog_hpi,L1_emigration_rate_per_1000,L1_gdp_pc_growth,L1_hpi_growth,L1_hpi_growth_harmonized,L1_immigration_rate_per_1000,L1_inflation_hicp,L1_long_rate,L1_net_migration_level_per_1000,L1_net_migration_rate,L1_net_migration_rate_harmonized,L1_od_gdp_coverage_share,L1_od_group_EAST_SE_ASIA,L1_od_group_EAST_SE_ASIA_rate_per_1000,L1_od_group_EU_EEA_CH_UK,L1_od_group_EU_EEA_CH_UK_rate_per_1000,L1_od_group_LATAM_CARIB,L1_od_group_LATAM_CARIB_rate_per_1000,L1_od_group_MENA,L1_od_group_MENA_rate_per_1000,L1_od_group_NON_EUROPE_EUR_CIS,L1_od_group_NON_EUROPE_EUR_CIS_rate_per_1000,L1_od_group_N_AMERICA,L1_od_group_N_AMERICA_rate_per_1000,L1_od_group_OCEANIA,L1_od_group_OCEANIA_rate_per_1000,L1_od_group_OTHER,L1_od_group_OTHER_rate_per_1000,L1_od_group_SOUTH_ASIA,L1_od_group_SOUTH_ASIA_rate_per_1000,L1_od_group_SSA,L1_od_group_SSA_rate_per_1000,L1_od_immigration_total,L1_origin_gdp_pc_ppp_const_wavg,L1_origin_gdp_pc_ppp_const_wavg_log,L1_origin_gdp_pc_ppp_const_wavg_log_c,L1_pop_growth,L1_share_group_EAST_SE_ASIA,L1_share_group_EU_EEA_CH_UK,L1_share_group_LATAM_CARIB,L1_share_group_MENA,L1_share_group_NON_EUROPE_EUR_CIS,L1_share_group_N_AMERICA,L1_share_group_OCEANIA,L1_share_group_OTHER,L1_share_group_SOUTH_ASIA,L1_share_group_SSA,L1_share_high_gdp_origins,L1_share_low_gdp_origins,L1_share_mid_gdp_origins,L1_share_origin_AR,L1_share_origin_CN,L1_share_origin_CO,L1_share_origin_FR,L1_share_origin_IN,L1_share_origin_MA,L1_share_origin_NG,L1_share_origin_PE,L1_share_origin_PK,L1_share_origin_PL,L1_share_origin_RO,L1_share_origin_UK,L1_share_origin_US,L1_share_origin_VE,L1_unemployment_rate,air_growth,air_growth_harmonized,air_passengers,air_passengers_iv,annual_fe_complete,country_name,dlog_hpi,emigration,emigration_iv,emigration_rate_per_1000,emigration_rate_per_1000_iv,gdp_pc_growth,gdp_pc_growth_harmonized,gdp_pc_growth_harmonized_source,gdp_pc_growth_harmonized_wb,geo,hpi_growth,hpi_growth_harmonized,hpi_growth_harmonized_source,hpi_index,hpi_index_iv,immigration,immigration_iv,immigration_rate_per_1000,immigration_rate_per_1000_iv,inflation_hicp,inflation_hicp_harmonized,inflation_hicp_harmonized_source,inflation_hicp_harmonized_wb,log_air_passengers,log_hpi,log_population,long_rate,long_rate_harmonized,long_rate_harmonized_source,long_rate_harmonized_wb,net_migration_level,net_migration_level_iv,net_migration_level_per_1000,net_migration_level_per_1000_iv,net_migration_rate,net_migration_rate_harmonized,net_migration_rate_harmonized_source,od_gdp_coverage_share,od_group_EAST_SE_ASIA,od_group_EAST_SE_ASIA_rate_per_1000,od_group_EU_EEA_CH_UK,od_group_EU_EEA_CH_UK_rate_per_1000,od_group_LATAM_CARIB,od_group_LATAM_CARIB_rate_per_1000,od_group_MENA,od_group_MENA_rate_per_1000,od_group_NON_EUROPE_EUR_CIS,od_group_NON_EUROPE_EUR_CIS_rate_per_1000,od_group_N_AMERICA,od_group_N_AMERICA_rate_per_1000,od_group_OCEANIA,od_group_OCEANIA_rate_per_1000,od_group_OTHER,od_group_OTHER_rate_per_1000,od_group_SOUTH_ASIA,od_group_SOUTH_ASIA_rate_per_1000,od_group_SSA,od_group_SSA_rate_per_1000,od_immigration_gdp_covered,od_immigration_total,od_origin_gdp_wsum,od_origin_log_gdp_wsum,od_origins_count,od_rows_gdp_known,od_share_high_num,od_share_low_num,od_share_mid_num,od_vs_agg_immig_ratio,oecd_hpi_growth_a,origin_gdp_pc_ppp_const_wavg,origin_gdp_pc_ppp_const_wavg_log,pl_bdl_net_migration_rate_a,pl_bdl_net_migration_rate_source,pop_growth,pop_growth_harmonized,pop_growth_harmonized_source,pop_growth_harmonized_wb,population,population_iv,post_2020,post_2022,q4_air_yoy,q4_hpi_yoy,q_air_obs,q_air_yoy_mean,q_air_yoy_median,q_hpi_obs,q_hpi_yoy_mean,q_hpi_yoy_median,share_group_EAST_SE_ASIA,share_group_EU_EEA_CH_UK,share_group_LATAM_CARIB,share_group_MENA,share_group_NON_EUROPE_EUR_CIS,share_group_N_AMERICA,share_group_OCEANIA,share_group_OTHER,share_group_SOUTH_ASIA,share_group_SSA,share_high_gdp_origins,share_low_gdp_origins,share_mid_gdp_origins,share_origin_AR,share_origin_CN,share_origin_CO,share_origin_FR,share_origin_IN,share_origin_MA,share_origin_NG,share_origin_PE,share_origin_PK,share_origin_PL,share_origin_RO,share_origin_UK,share_origin_US,share_origin_VE,uk_ons_net_migration_rate_a,uk_ons_net_migration_rate_source,unemployment_rate,unemployment_rate_harmonized,unemployment_rate_harmonized_source,unemployment_rate_harmonized_wb,wb_net_migration_level,wb_net_migration_rate_per_1000,year,asylum_first_apps_q,asylum_rate_per_1000,non_asylum_immigration_rate_per_1000,acq_total,naturalization_rate_per_1000,acq_origin_gdp_wavg_log,car_reg_elc,car_reg_total,car_reg_elc_share,car_reg_total_per_1000,L1_asylum_rate_per_1000,L1_non_asylum_immigration_rate_per_1000,L1_naturalization_rate_per_1000,L1_acq_origin_gdp_wavg_log,L1_car_reg_total_per_1000,L1_car_reg_elc_share
4.189818491388664,4.189818491388664,1.2416025669729436,,1.65624859275668,1.2,1.2,,0.5,3.79,,-2.5,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.526556158855653,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8,6.708608999438681,6.708608999438681,26310826.0,26310826.0,True,Ireland,15.301816636204979,71107.0,71107.0,15.331882086793629,15.331882086793629,8.6,8.6,panel_base,8.58909717383906,IE,16.5,16.5,panel_base_annual,89.72,89.72,73519.0,73519.0,15.85195042877608,15.85195042877608,0.3,0.3,panel_base,0.190916398713745,17.085491047430544,4.496693709652008,15.349761885982304,2.37,2.37,panel_base,,2412.0,2412.0,0.5200683419824522,0.5200683419824522,0.4,0.4,eurostat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.517,,,,,0.731001376585771,0.731001376585771,wb_population_growth,0.731001376585771,4637852.0,4637852.0,0.0,0.0,9.393516210341168,17.886960673699992,4.0,6.523164488014199,6.94112955315056,4.0,15.167750450685325,16.450678629590776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9,11.9,panel_base,11.858,448.0,0.09659644162858151,2014,1450.0,0.31264473294964995,15.53930569582643,21104.0,4.55038237528925,9.233462076558629,194.0,84136.0,0.002305790624702862,18.141156725139137,0.20268003377425584,,5.231516659005074,9.105649695423102,16.162654608210868,0.0006536819637139808
6.708608999438681,6.708608999438681,15.301816636204979,15.331882086793629,8.6,16.5,16.5,15.85195042877608,0.3,2.37,0.5200683419824522,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.731001376585771,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9,11.593471226462881,11.593471226462881,29545020.0,29545020.0,True,Ireland,10.847647633608393,67160.0,67160.0,14.357707444394348,14.357707444394348,23.5,23.5,panel_base,23.4520270725761,IE,11.5,11.5,panel_base_annual,100.0,100.0,80792.0,80792.0,17.272005655859264,17.272005655859264,0.0,0.0,panel_base,-0.330959783371788,17.201425759695173,4.605170185988092,15.358301488017807,1.18,1.18,panel_base,,13632.0,13632.0,2.914298211464916,2.914298211464916,2.8,2.8,eurostat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.454,,,,,0.853960203550308,0.853960203550308,panel_base,0.944845307474728,4677627.0,4677627.0,0.0,0.0,12.052234119861716,6.6678015649937805,4.0,11.853273508835382,11.414344374405339,4.0,11.020009116125461,10.625596283848404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,9.9,panel_base,9.908,13376.0,2.8595696065547767,2015,3270.0,0.699072414281857,16.572933241577406,13565.0,2.8999747093985904,9.4073215378899,494.0,129959.0,0.0038011988396340385,27.783104552799955,0.31264473294964995,15.53930569582643,4.55038237528925,9.233462076558629,18.141156725139137,0.002305790624702862
11.593471226462881,11.593471226462881,10.847647633608393,14.357707444394348,23.5,11.5,11.5,17.272005655859264,0.0,1.18,2.914298211464916,2.8,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,0.853960203550308,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,9.826545221146077,9.826545221146077,32595709.0,32595709.0,True,Ireland,7.194849931258318,55507.0,55507.0,11.744316784891984,11.744316784891984,0.0,0.0,panel_base,-0.0687294094505688,IE,7.5,7.5,panel_base_annual,107.46,107.46,93378.0,93378.0,19.757162389241785,19.757162389241785,-0.2,-0.2,panel_base,0.0201247735963237,17.299691211906634,4.677118685300675,15.368650251190802,0.74,0.74,panel_base,,37871.0,37871.0,8.0128456043498,8.0128456043498,8.3,8.3,eurostat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.485,,,,,1.034876317299549,1.034876317299549,panel_base,1.28405485082411,4726286.0,4726286.0,0.0,0.0,8.959937293832176,8.188121029599582,4.0,10.175993031328323,8.815178557082337,4.0,7.180307590693036,7.2222003726732265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,8.4,panel_base,8.374,18967.0,4.013087654873193,2016,2235.0,0.4728871676407225,19.284275221601064,10038.0,2.1238663931890707,9.602933729625134,402.0,149763.0,0.002684241100939484,31.687248719184574,0.699072414281857,16.572933241577406,2.8999747093985904,9.4073215378899,27.783104552799955,0.0038011988396340385
9.826545221146077,9.826545221146077,7.194849931258318,11.744316784891984,0.0,7.5,7.5,19.757162389241785,-0.2,0.74,8.0128456043498,8.3,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,1.034876317299549,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,5.014135846125356,5.014135846125356,34271771.0,34271771.0,True,Ireland,10.318058689986653,58788.0,58788.0,12.249651345017469,12.249651345017469,8.5,8.5,panel_base,8.63259519638329,IE,10.9,10.9,panel_base_annual,119.14,119.14,84743.0,84743.0,17.657892834095655,17.657892834095655,0.3,0.3,panel_base,0.362173038229378,17.349832570367887,4.7802992722005415,15.383950835454243,0.8,0.8,panel_base,,25955.0,25955.0,5.408241489078186,5.408241489078186,5.2,5.2,eurostat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.864,,,,,1.5300584263441053,1.5300584263441053,panel_base,1.34979886553997,4799157.0,4799157.0,0.0,0.0,4.583884640461022,11.047857574064501,4.0,4.922727305293373,4.82977415596455,4.0,10.284578693622603,10.545139696113637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,6.7,panel_base,6.713,28883.0,6.018348639146417,2017,2915.0,0.6073983410003048,17.05049449309535,8195.0,1.7075915624348192,9.830606004420307,631.0,133579.0,0.004723796405123559,27.833846652651705,0.4728871676407225,19.284275221601064,2.1238663931890707,9.602933729625134,31.687248719184574,0.002684241100939484
5.014135846125356,5.014135846125356,10.318058689986653,12.249651345017469,8.5,10.9,10.9,17.657892834095655,0.3,0.8,5.408241489078186,5.2,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,1.5300584263441053,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,5.873476810348066,5.873476810348066,36345005.0,36345005.0,True,Ireland,9.741396739652686,50258.0,50258.0,10.35023960337193,10.35023960337193,6.2,6.2,panel_base,6.13694267880518,IE,10.2,10.2,panel_base_annual,131.33,131.33,105699.0,105699.0,21.767877270022876,21.767877270022876,0.7,0.7,panel_base,0.471130713712916,17.408567338471368,4.877713239597068,15.395670626684286,0.95,0.95,panel_base,,55441.0,55441.0,11.417637666650945,11.417637666650945,11.2,11.2,eurostat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.24,,,,,1.171979123004263,1.171979123004263,panel_base,1.45141079540844,4855733.0,4855733.0,0.0,0.0,6.716023293146733,7.004172862176183,4.0,5.7545831450265705,6.1917657089374245,4.0,9.801161724620533,10.17369775552095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,5.8,panel_base,5.741,33387.0,6.875789916784964,2018,3655.0,0.7527184876104185,21.015158782412456,8223.0,1.6934621405254366,9.920725889494818,1252.0,128549.0,0.00973947677539304,26.473654955904703,0.6073983410003048,17.05049449309535,1.7075915624348192,9.830606004420307,27.833846652651705,0.004723796405123559
5.873476810348066,5.873476810348066,9.741396739652686,10.35023960337193,6.2,10.2,10.2,21.767877270022876,0.7,0.95,11.417637666650945,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,1.171979123004263,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,4.314710853372006,4.314710853372006,37947510.0,37947510.0,True,Ireland,2.3181590485988224,51410.0,51410.0,10.40622746219823,10.40622746219823,3.3,3.3,panel_base,3.31840085150145,IE,2.3,2.3,panel_base_annual,134.41,134.41,96321.0,96321.0,19.496950698043097,19.496950698043097,0.9,0.9,panel_base,0.937842961189274,17.451714447005088,4.900894830083057,15.41293884264808,0.33,0.33,panel_base,,44911.0,44911.0,9.090723235844868,9.090723235844868,8.8,8.8,eurostat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.335,,,,,1.726821596379402,1.726821596379402,panel_base,1.58865409604595,4940311.0,4940311.0,0.0,0.0,1.6219369599621558,0.8087597412962388,4.0,4.413527405537332,4.427191104799277,4.0,2.334103595855197,2.096924001790823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,panel_base,4.95,29663.0,6.0042778683366285,2019,4745.0,0.9604658492147559,18.53648484882834,5791.0,1.172193410495817,10.004950751184756,3665.0,126104.0,0.029063312821163485,25.52551853516914,0.7527184876104185,21.015158782412456,1.6934621405254366,9.920725889494818,26.473654955904703,0.00973947677539304
4.314710853372006,4.314710853372006,2.3181590485988224,10.40622746219823,3.3,2.3,2.3,19.496950698043097,0.9,0.33,9.090723235844868,8.8,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,1.726821596379402,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,-152.3775326240914,-152.3775326240914,8268297.0,8268297.0,True,Ireland,0.30457253422362385,51313.0,51313.0,10.236803255795396,10.236803255795396,5.7,5.7,panel_base,5.80801946810749,IE,0.3,0.3,panel_base_annual,134.82,134.82,81918.0,81918.0,16.342417108885606,16.342417108885606,-0.5,-0.5,panel_base,-0.326183651280033,15.927939120764174,4.903940555425293,15.427465300522648,-0.06,-0.06,panel_base,,30605.0,30605.0,6.105613853090213,6.105613853090213,6.1,6.1,eurostat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31,,,,,1.4526457874568521,1.4526457874568521,panel_base,1.26378913010119,5012600.0,5012600.0,1.0,0.0,-242.13516228228792,0.7069248880258172,4.0,-222.21626269253875,-224.9856223047221,4.0,0.3077997849292302,0.5214670821997114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,5.9,panel_base,5.623,15746.0,3.1412839644096873,2020,1535.0,0.306228304672226,16.03618880421338,5475.0,1.092247536208754,9.960280784871964,4075.0,92393.0,0.04410507289513275,18.432150979531578,0.9604658492147559,18.53648484882834,1.172193410495817,10.004950751184756,25.52551853516914,0.029063312821163485
-152.3775326240914,-152.3775326240914,0.30457253422362385,10.236803255795396,5.7,0.3,0.3,16.342417108885606,-0.5,-0.06,6.105613853090213,6.1,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,1.4526457874568521,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,9.555558882077442,9.555558882077442,9097359.0,9097359.0,True,Ireland,7.952907059819303,53673.0,53673.0,10.592882067965517,10.592882067965517,14.9,14.9,panel_base,14.6467292457005,IE,8.3,8.3,panel_base_annual,145.98,145.98,83770.0,83770.0,16.532814093370433,16.532814093370433,2.4,2.4,panel_base,2.34034113447044,16.02349470958495,4.983469626023486,15.438238367203304,0.06,0.06,panel_base,,30097.0,30097.0,5.939932025404918,5.939932025404918,12.0,12.0,eurostat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.27,,,,,1.077306668065603,1.077306668065603,panel_base,1.39579966615221,5066893.0,5066893.0,1.0,0.0,178.82022959879382,12.935847738972761,4.0,33.250829871878146,109.62857770580081,4.0,7.8532973426727715,7.7567548336967995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,6.2,panel_base,6.357,27419.0,5.411403003773713,2021,2605.0,0.5141217704814371,16.018692322888995,9778.0,1.9297822156497086,9.781947480431437,9199.0,108615.0,0.08469364268287069,21.436213474411243,0.306228304672226,16.03618880421338,1.092247536208754,9.960280784871964,18.432150979531578,0.04410507289513275
9.555558882077442,9.555558882077442,7.952907059819303,10.592882067965517,14.9,8.3,8.3,16.532814093370433,2.4,0.06,5.939932025404918,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.077306668065603,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,127.03560447792448,127.03560447792448,32405890.0,32405890.0,True,Ireland,11.615286961265081,61133.0,61133.0,11.860635351961099,11.860635351961099,5.3,5.3,panel_base,5.40228269492256,IE,12.3,12.3,panel_base_annual,163.96,163.96,157537.0,157537.0,30.564325510639026,30.564325510639026,8.1,8.1,panel_base,7.82945736434105,17.293850754364193,5.099622495636137,15.455337413414593,1.75,1.75,panel_base,,96404.0,96404.0,18.70369015867793,18.70369015867793,18.7,18.7,eurostat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.314,,,,,1.7099046211288993,1.7099046211288993,panel_base,1.98101664069715,5154277.0,5154277.0,1.0,1.0,59.60686244573292,8.23314122854697,4.0,170.47834008288646,174.52717685829373,4.0,11.691600014103742,12.28513272704248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4.5,panel_base,4.465,93535.0,18.14706504908448,2022,13645.0,2.647316005717194,27.917009504921833,13597.0,2.6380033513914753,9.676619615200172,15872.0,107620.0,0.14748188069132132,20.879747052787426,0.5141217704814371,16.018692322888995,1.9297822156497086,9.781947480431437,21.436213474411243,0.08469364268287069
127.03560447792448,127.03560447792448,11.615286961265081,11.860635351961099,5.3,12.3,12.3,30.564325510639026,8.1,1.75,18.70369015867793,18.7,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,1.7099046211288993,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,18.62351408993881,18.62351408993881,39039554.0,39039554.0,True,Ireland,3.0217045938595533,75020.0,75020.0,14.23152694874886,14.23152694874886,-4.3,-4.3,panel_base,-4.34749825420604,IE,3.1,3.1,panel_base_annual,168.99,168.99,135617.0,135617.0,25.726966011843167,25.726966011843167,5.2,5.2,panel_base,6.29942487419125,17.48008589526358,5.129839541574732,15.477805591371478,2.87,2.87,panel_base,,60597.0,60597.0,11.495439063094304,11.495439063094304,11.4,11.4,eurostat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.07,,,,,2.2468177956884716,2.2468177956884716,panel_base,1.87573900211149,5271395.0,5271395.0,1.0,1.0,9.050024085308017,3.087061859795792,4.0,21.43033661473215,14.176766591812573,4.0,3.029855472694698,2.8873456271712783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,4.3,panel_base,4.243,43873.0,8.322844332477457,2023,13215.0,2.5069265346269822,23.220039477216186,18265.0,3.4649272156611297,9.693643685071288,23181.0,125530.0,0.1846650203138692,23.81343079014189,2.647316005717194,27.917009504921833,2.6380033513914753,9.676619615200172,20.879747052787426,0.14748188069132132
18.62351408993881,18.62351408993881,3.0217045938595533,14.23152694874886,-4.3,3.1,3.1,25.726966011843167,5.2,2.87,11.495439063094304,11.4,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,2.2468177956884716,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,4.503315309675671,4.503315309675671,40837815.0,40837815.0,True,Ireland,8.17209610470222,58077.0,58077.0,10.852104226690642,10.852104226690642,0.9,0.9,panel_base,0.997438539135004,IE,8.5,8.5,panel_base_annual,183.38,183.38,127664.0,127664.0,23.854934552339724,23.854934552339724,1.3,1.3,panel_base,2.11344999577317,17.525119048360338,5.211560502621754,15.492921275127422,2.72,2.72,panel_base,,69587.0,69587.0,13.00283032564908,13.00283032564908,12.8,12.8,eurostat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.522,,,,,1.5115683755944076,1.5115683755944076,panel_base,1.57375843711631,5351681.0,5351681.0,1.0,1.0,1.6150310782386157,8.95940638910373,4.0,4.594733768131265,4.550300250027028,4.0,8.154736917286499,8.532231788195777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,4.3,panel_base,4.3,39059.0,7.298454448237853,2024,18440.0,3.445646330564172,20.40928822177555,,,,17780.0,125138.0,0.14208314021320462,23.38293332506179,2.5069265346269822,23.220039477216186,3.4649272156611297,9.693643685071288,23.81343079014189,0.1846650203138692
4.503315309675671,4.503315309675671,8.17209610470222,10.852104226690642,0.9,8.5,8.5,23.854934552339724,1.3,2.72,13.00283032564908,12.8,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,1.5115683755944076,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,4.18026422724278,4.18026422724278,,,True,Ireland,,,,,,10.6,10.6,panel_base,,IE,7.461230175113531,7.461230175113531,panel_base_quarterly_annualized,,,,,,,2.1,2.1,panel_base,,,,15.509270868656342,2.88975,2.88975,panel_base,,,,,,6.510600014926751,6.510600014926751,wb_net_migration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.634959352892018,1.634959352892018,panel_base,,5439898.0,5439898.0,1.0,1.0,,,3.0,4.18026422724278,5.813063905069882,3.0,7.461230175113531,7.47652443395328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.632,4.632,wb_unemployment,4.632,35417.0,6.510600014926751,2025,12980.0,2.386074150655031,,,,,,,,,3.445646330564172,20.40928822177555,,,23.38293332506179,0.14208314021320462
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Israel,,,,,,,,,,IL,,,missing,,,,,,,2.22811242067084,2.22811242067084,panel_base,2.22811242067084,,,,,,,,,,,,5.198626313847551,5.198626313847551,eurostat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2114020.0,2114020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10990.0,5.198626313847551,1960,,,,,,,,,,,,,,,,
,,,,,,,,2.22811242067084,,,5.198626313847551,5.198626313847551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Israel,,,,,,7.5914182360993,7.5914182360993,panel_base,7.5914182360993,IL,,,missing,,,,,,,6.78982340440244,6.78982340440244,panel_base,6.78982340440244,,,,,,,,,,,,15.781235697940506,15.781235697940506,eurostat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.30244804063226,3.30244804063226,panel_base,3.30244804063226,2185000.0,2185000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34482.0,15.781235697940506,1961,,,,,,,,,,,,,,,,
,,,,7.5914182360993,,,,6.78982340440244,,,15.781235697940506,15.781235697940506,,,,,,,,,,,,,,,,,,,,,,,,,,3.30244804063226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Israel,,,,,,4.96777850931873,4.96777850931873,panel_base,4.96777850931873,IL,,,missing,,,,,,,9.40819406826555,9.40819406826555,panel_base,9.40819406826555,,,,,,,,,,,,22.814217182730047,22.814217182730047,eurostat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.82451753282139,4.82451753282139,panel_base,4.82451753282139,2293000.0,2293000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52313.0,22.814217182730047,1962,,,,,,,,,,,,,,,,
,,,,4.96777850931873,,,,9.40819406826555,,,22.814217182730047,22.814217182730047,,,,,,,,,,,,,,,,,,,,,,,,,,4.82451753282139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Israel,,,,,,6.69411230866331,6.69411230866331,panel_base,6.69411230866331,IL,,,missing,,,,,,,6.58113736464057,6.58113736464057,panel_base,6.58113736464057,,,,,,,,,,,,22.646910466582597,22.646910466582597,eurostat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68192274450533,3.68192274450533,panel_base,3.68192274450533,2379000.0,2379000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53877.0,22.646910466582597,1963,,,,,,,,,,,,,,,,
,,,,6.69411230866331,,,,6.58113736464057,,,22.646910466582597,22.646910466582597,,,,,,,,,,,,,,,,,,,,,,,,,,3.68192274450533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Israel,,,,,,3.75053191908125,3.75053191908125,panel_base,3.75053191908125,IL,,,missing,,,,,,,5.17275042328815,5.17275042328815,panel_base,5.17275042328815,,,,,,,,,,,,21.838383838383837,21.838383838383837,eurostat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9560164699833,3.9560164699833,panel_base,3.9560164699833,2475000.0,2475000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54050.0,21.838383838383837,1964,,,,,,,,,,,,,,,,
,,,,3.75053191908125,,,,5.17275042328815,,,21.838383838383837,21.838383838383837,,,,,,,,,,,,,,,,,,,,,,,,,,3.9560164699833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Israel,,,,,,5.25552870349932,5.25552870349932,panel_base,5.25552870349932,IL,,,missing,,,,,,,7.708333264205,7.708333264205,panel_base,7.708333264205,,,,,,,,,,,,21.339836129535698,21.339836129535698,eurostat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.49380513612804,3.49380513612804,panel_base,3.49380513612804,2563000.0,2563000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54694.0,21.339836129535698,1965,,,,,,,,,,,,,,,,
,,,,5.25552870349932,,,,7.708333264205,,,21.339836129535698,21.339836129535698,,,,,,,,,,,,,,,,,,,,,,,,,,3.49380513612804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Israel,,,,,,-2.58810776819911,-2.58810776819911,panel_base,-2.58810776819911,IL,,,missing,,,,,,,7.9303675444845,7.9303675444845,panel_base,7.9303675444845,,,,,,,,,,,,21.813236972232787,21.813236972232787,eurostat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54250983658102,2.54250983658102,panel_base,2.54250983658102,2629000.0,2629000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57347.0,21.813236972232787,1966,,,,,,,,,,,,,,,,
,,,,-2.58810776819911,,,,7.9303675444845,,,21.813236972232787,21.813236972232787,,,,,,,,,,,,,,,,,,,,,,,,,,2.54250983658102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,Israel,,,,,,-1.35740452737512,-1.35740452737512,panel_base,-1.35740452737512,IL,,,missing,,,,,,,1.70609316005932,1.70609316005932,panel_base,1.70609316005932,,,,,,,,,,,,21.6695810564663,21.6695810564663,eurostat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.31775292137498,4.31775292137498,panel_base,4.31775292137498,2745000.0,2745000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59483.0,21.6695810564663,1967,,,,,,,,,,,,,,,,
