geo,year,ss_loo_origin_supply,ss_push_index_wb,ss_push_gdp_downturn,ss_push_conflict_log,ss_push_unemployment,ss_asylum_loo,ss_loo_origin_supply_logdiff,ss_asylum_loo_logdiff
LU,1998,37928.71409485638,-0.09495854775751283,-2.8726600552430073,0.02561335638675904,9.379772879091517,,,
LU,1999,42192.986250278336,-0.21665878143202755,-2.985270499564499,0.02487148933692504,9.033020708082832,,10.654555156282974,
LU,2000,40636.75673569361,-0.1174707493448103,-3.458427355616865,0.02195743838518179,7.716663326653307,,-3.7581009275033495,
LU,2001,32107.090236027612,-0.01828473576950112,-1.2490151857531795,0.02722972811036442,7.060987196615453,,-23.55961099810262,
LU,2002,37984.13259853039,0.18090272581006211,-0.6351690368552697,0.02331239954182755,7.504912602983745,,16.809162395334454,
LU,2003,25052.437541750165,0.367734306994889,-0.20481813466501564,0.01965395200255278,8.027875640169226,,-41.61973794732852,
LU,2004,40533.808895568916,0.3615056481168845,-2.318999957543798,0.018540928293662547,8.285738087285683,,48.116528356333,
LU,2005,43613.24460031174,0.5815801729099453,-1.415988819669583,0.01743400881535112,8.766853763081718,,7.322446604506716,
LU,2006,51253.89712758851,0.46101452570237367,-2.44536708149135,0.016080779291624908,8.489377310175907,,16.14307771802892,
LU,2007,43482.630984190604,0.3193324655033725,-2.671840740388589,0.015270935553077422,7.796000334001336,,-16.443008600311515,
LU,2008,52332.61283678468,0.4671298045255284,-0.2285050381924114,0.017065217043348336,7.259218715208194,51.79581384992207,18.525817849713633,
LU,2009,33807.24070362948,0.41551849328224283,3.447822602814461,0.016415646553244893,8.650930360721443,48.59246270318415,-43.69447475878623,-6.25930438695339
LU,2010,38384.81691160098,0.2685531346760241,-2.1102350837412236,0.013040900004847608,8.957617345802717,46.63437987085282,12.698698693064081,-4.028409383113196
LU,2011,41475.556112224454,0.21238173334681176,-1.5609205959185912,0.014157844073196658,8.881197172122022,50.63627254509018,7.744225588028364,8.066961510660153
LU,2012,41031.541249165,0.4327901665893534,0.7396179973738927,0.014065469480965166,9.654529837452682,63.59942106435093,-1.0763174652700158,22.39810670665845
LU,2013,53138.46415052327,0.4943176576398469,-0.11441324615804521,0.01111740412524877,10.026166833667334,101.81919394344244,25.855996826093808,46.47665982084801
LU,2014,69554.76614339791,0.3074855917999133,-1.2186055165407415,0.017394540221702073,9.63755266087731,99.49927633043866,26.92134063566538,-2.282152032367346
LU,2015,67745.56217991539,-0.30724655622220115,-1.268550282735375,0.0315457774874507,9.257825038966821,167.0499331997328,-2.635548958848055,51.411062988764925
LU,2016,72632.82993765309,-0.04556102278148603,-1.2317491697824952,0.05100573442502364,8.641993932309063,170.53802048541527,6.965806788083917,2.054377915936456
LU,2017,69234.84201736806,-0.3536212963456366,-2.2045730830572356,0.022305970055340244,7.757881485192607,112.10448675128035,-4.791278934359511,-41.64928828360841
LU,2018,66838.54709418837,-0.645321172703175,-1.7418312765428912,0.08170497922566844,6.90182192162102,111.10192607437097,-3.522426685201907,-0.8903541309724261
LU,2019,57152.78356713427,-0.12555276795285675,-1.8360564243741722,0.013368071549472114,6.40191800267201,145.64350924070365,-15.655187102888668,26.85960225551005
LU,2020,45135.259296370525,-0.07505752398273392,6.512984888381607,0.015061213406089326,6.639140002226676,76.7752171008684,-23.606435175079987,-63.41817000609815
LU,2021,67013.06045424182,-0.2681660006837636,-5.759364962532397,0.01322060867936356,6.651225617902472,91.93609441104431,39.522378890656285,17.808926590589458
LU,2022,76694.66160097974,-0.11631263183145447,-3.3543066097034617,0.01991296504572992,5.972998441327099,223.68292139835228,13.49445723736693,88.27780699825291
LU,2023,74770.97294589179,0.13751686299027843,-0.8598028297797599,0.020878010504589668,5.999026274771765,275.9137719884213,-2.5402357476590254,20.901599520040914
LU,2024,79136.0339568025,0.221835877256086,-0.7214737735336643,0.025168263140910127,6.085238198619462,220.75651302605212,5.673857298905816,-22.212617347616614
NL,1998,28634.36715514984,-0.22126132434807552,-2.600807009129446,0.3091987138187007,8.46744018663815,,,
NL,1999,31515.67806034313,-0.13101395811222796,-2.254250512113256,0.37063753727927545,8.57960495079445,,9.587749300810167,
NL,2000,32229.089366960794,-0.18536512802432467,-3.8191659998825123,0.28633599026673134,8.348908029095808,,2.2384303009484796,
NL,2001,28835.622654133753,-0.07804014029439356,-1.6819040557715406,0.2968578448803389,8.492874918898314,,-11.125792069571538,
NL,2002,37675.2349314517,-0.06465710284190829,-1.9695891688858036,0.23061750888052523,8.878537170785087,,26.739145970461564,
NL,2003,15603.52185574559,0.14174918011622326,-1.756114259565428,0.28964470790471464,8.91527348603429,,-88.15063314724831,
NL,2004,47338.895435017854,-0.036509754890503635,-4.659474674057252,0.30420914917587566,8.761388694888508,,110.9835622460773,
NL,2005,52978.85594935895,0.16850973796636823,-3.0713639898237766,0.27770312072925524,8.588438891762848,,11.25606183809289,
NL,2006,61292.6945622189,0.007319376187514942,-4.065278132179576,0.3347573383603316,7.918661135290356,,14.576777107158811,
NL,2007,51661.526185851464,-0.010686452497513323,-3.9729672798761,0.3419610957000947,7.11133679009957,,-17.094733054822875,
NL,2008,61755.47245960557,0.024425536129766088,-1.8235199658517716,0.36658468124771143,6.859156274402918,1022.1260336120142,17.846926428464194,
NL,2009,31697.37006727964,0.053450228979774195,1.8517562452645224,0.3332743836115975,8.136169991739214,871.6046424632203,-66.69488801446342,-15.913537743453698
NL,2010,32778.24092950062,0.02020986027558842,-3.0111037316446194,0.29898351223456654,8.407987552049903,827.2310530532467,3.3531194692031363,-5.219041590095319
NL,2011,35354.17188589804,-0.08440952531739175,-2.8827015818625856,0.3273097638033253,8.26550345087671,921.9463716554244,7.565149299704288,10.82789655603289
NL,2012,33938.1579923104,0.11172536847462468,-1.2737676123351995,0.34899561129985734,8.547488482981391,1026.425015988618,-4.0876416091801815,10.723983596768605
NL,2013,40077.986691213446,0.06435469307899021,-1.5070316830167478,0.273499372969572,8.653918502654342,1315.8661058967878,16.62872373981994,24.819906402181235
NL,2014,62508.649606830615,-0.0506391320311935,-2.059135099918758,0.35508658979727087,8.235388015951543,1634.2897150608146,44.44777176163459,21.65652328006802
NL,2015,68090.97011518756,-0.2544937506909848,-2.160456398457336,0.41763530358619644,7.828125299352114,4391.618049585571,8.553966606003627,98.81054315715988
NL,2016,63376.0183285464,-0.11195811689661717,-1.9037476114335496,0.4221485504705269,7.371263382502195,5399.095270873836,-7.175907685336824,20.64911801896603
NL,2017,64645.39879668271,-0.1778384139836397,-2.8776252009884415,0.3640133964434538,6.869209185576876,2374.6831480256374,1.9831401630654,-82.11315587692746
NL,2018,61826.91368521424,-0.42050110053343165,-2.432474584138958,0.3416058075489431,6.36664086957227,2060.605400908802,-4.457816552638327,-14.180003728153068
NL,2019,59808.27623436765,-0.23253912424674136,-1.904450901835229,0.30113753766575435,6.121334716068793,2139.862039516217,-3.319471623864878,3.7723570008310503
NL,2020,38136.75757808355,-0.2401109746293333,4.873828132952683,0.31592524356728197,6.91400901575574,1218.1687594280709,-44.996546707423235,-56.303928833325045
NL,2021,55665.77996678307,-0.3023537181321625,-5.608532296439238,0.3034766789158646,6.675490536591922,1808.9765546613773,37.818701200717975,39.51446101748157
NL,2022,68326.67483206157,-0.24740664782109995,-3.2311249669559317,0.32068762688493924,5.794856561676673,3667.9851032134807,20.49346493591866,70.66011932206094
NL,2023,64933.326901342116,-0.05282056072012263,-1.2602056845180405,0.3178481780194085,5.600552205734121,5005.724449493346,-5.093924075552891,31.08668135896888
NL,2024,62443.75619703771,-0.036486896714061134,-1.5421095397608384,0.32290631105863327,5.6021302636442,3393.110146081514,-3.9094752743906724,-38.87402793163002
NO,1998,32677.952912532997,-0.33069233608384463,-3.137356110738332,0.37252704060606445,8.690343248680806,,,
NO,1999,35203.049498405926,-0.23849742758589115,-3.0085281999022757,0.6184717500026445,8.894238464652457,,7.44320846745854,
NO,2000,37163.35300993364,-0.14848978541878172,-4.130081727458074,0.5326731940729673,8.973143212982215,,5.419042924494022,
NO,2001,36196.540938609665,-0.023475041682233664,-1.8200652494380205,0.41506021858798464,9.497732705847152,,-2.635958148989026,
NO,2002,42245.63233919824,-0.06104777699862308,-2.239071102501641,0.3396520088923917,9.849212849951316,,15.453741178835045,
NO,2003,13683.545963699798,0.11449240883998295,-2.2457929314280194,0.4061593503041834,9.931727152340843,,-112.73068853937893,
NO,2004,57043.15625163525,-0.08769282895592508,-5.372214621761714,0.3769579929320973,9.78075042063019,,142.76140221013554,
NO,2005,66724.2554844045,0.10887174984507825,-3.6787928599332846,0.37187409791001125,9.449229007736513,,15.676042867763229,
NO,2006,80095.15142815227,-0.11879804198454917,-4.759848994727827,0.474945230063043,8.311877658814582,,18.264678350083763,
NO,2007,65688.88835169788,-0.1913517989084707,-4.830632575057799,0.48051875063542454,7.058455477727065,,-19.8285536638501,
NO,2008,75150.13030530962,0.017517071028369042,-1.8552277964666368,0.504735212490078,6.661478904605471,1373.8499548470627,13.455806601377063,
NO,2009,32878.96566193757,0.13254645606394289,2.000631288019424,0.5272464269777314,8.309943177283627,1205.6669809555087,-82.66547384108378,-13.048260378661158
NO,2010,34266.60870076074,-0.037592214940494535,-3.5208569219106107,0.4478889190884297,8.894980660160662,1213.1025332836377,4.133826101658578,0.6143150488417071
NO,2011,36901.9381322896,-0.17171962684318123,-3.4572046963196104,0.46541355384764926,8.532571280163623,1305.4911429295123,7.409270083795327,7.333987860226188
NO,2012,34419.19383692101,0.02659886108750178,-1.7838789777169795,0.4703139393919173,8.597686824170642,1545.3424528462401,-6.964970442448681,16.85474078713325
NO,2013,35959.72999602885,0.046279001580605515,-1.6046559335882655,0.45230418451438403,8.537038239545883,2157.8884444756914,4.378533196924472,33.37010456084517
NO,2014,64334.481808005155,-0.1663576779235185,-2.260947065921274,0.5177938976209382,8.045757338195019,2607.8664603082725,58.169605089314125,18.932234040059992
NO,2015,73084.99734122555,-0.36552583127683214,-2.620604810778023,0.5217614580028764,7.540305956816906,6658.837563070451,12.752735894671119,93.71792737245315
NO,2016,63449.143629037724,-0.26858541804425773,-2.504438355018942,0.5260046244805322,7.008292485414783,7927.352360488981,-14.138441367700949,17.43501467812596
NO,2017,62445.45504915137,-0.22676519370126696,-3.099015331555079,0.4979841117758288,6.560466046371569,2895.493916632878,-1.594524079738413,-100.6944229802003
NO,2018,59504.023418852645,-0.4812535273206297,-2.8138090306393133,0.413453658037687,6.05688649293139,2272.365834138317,-4.824952573731345,-24.22395316779058
NO,2019,55104.07891699725,-0.33999242059818013,-2.305538517077963,0.4031769306035406,5.854459551924915,2228.901379114848,-7.682018979966365,-1.9304119744933068
NO,2020,39099.3111594369,-0.4200116754718512,3.7499360386341367,0.45683365139664206,6.734193789408498,1378.2134766028169,-34.31188915202519,-48.04439676836143
