geo,hpi_index,hpi_growth,air_passengers,net_migration_rate,immigration,emigration,gdp_pc_growth,unemployment_rate,inflation_hicp,population,long_rate,year,net_migration_level,immigration_rate_per_1000,emigration_rate_per_1000,net_migration_level_per_1000,log_hpi,log_air_passengers,log_population,dlog_hpi,air_growth,pop_growth,L1_hpi_growth,L1_dlog_hpi,L1_net_migration_rate,L1_net_migration_level_per_1000,L1_immigration_rate_per_1000,L1_emigration_rate_per_1000,L1_air_growth,L1_gdp_pc_growth,L1_unemployment_rate,L1_inflation_hicp,L1_long_rate,L1_pop_growth,post_2020,post_2022,country_name,q_hpi_yoy_mean,q_hpi_yoy_median,q_air_yoy_mean,q_air_yoy_median,q_hpi_obs,q_air_obs,q4_hpi_yoy,q4_air_yoy,hpi_growth_harmonized_source,hpi_growth_harmonized,oecd_hpi_growth_a,air_growth_harmonized,uk_ons_net_migration_rate_a,uk_ons_net_migration_rate_source,net_migration_rate_harmonized,net_migration_rate_harmonized_source,pl_bdl_net_migration_rate_a,pl_bdl_net_migration_rate_source,wb_net_migration_level,wb_net_migration_rate_per_1000,unemployment_rate_harmonized_wb,unemployment_rate_harmonized,unemployment_rate_harmonized_source,gdp_pc_growth_harmonized_wb,gdp_pc_growth_harmonized,gdp_pc_growth_harmonized_source,long_rate_harmonized_wb,long_rate_harmonized,long_rate_harmonized_source,inflation_hicp_harmonized_wb,inflation_hicp_harmonized,inflation_hicp_harmonized_source,pop_growth_harmonized_wb,pop_growth_harmonized,pop_growth_harmonized_source,L1_hpi_growth_harmonized,L1_air_growth_harmonized,L1_net_migration_rate_harmonized,annual_fe_complete
HU,309.86,13.7,17781961.0,0.4,88418.0,84286.0,0.9,4.5,3.7,9584627.0,6.5,2024,4132.0,9.224980794766452,8.79387377307432,0.43110702169213266,5.736120582568145,16.69369507443171,16.075671018733367,12.833519024647089,17.582212700817124,-0.15759706824702846,7.1,6.8405973957083255,2.7,2.585798121283234,10.020267207125523,7.434469085842289,18.518927958511355,-0.7,4.1,17.0,7.51,-0.11097261352404075,1.0,1.0,Hungary,12.807781506271908,12.452455924900008,17.613857460825066,18.271423424126976,4.0,4.0,15.018991048520114,18.51109113800984,panel_base_annual,13.7,13.692,17.582212700817124,,,0.4,eurostat,,,16223.0,1.692606295477122,4.5,4.5,panel_base,0.8768874226772,0.9,panel_base,9.12671515640833,6.5,panel_base,3.70370370370369,3.7,panel_base,-0.314510077464087,-0.15759706824702846,panel_base,7.1,18.518927958511355,2.7,True
HU,,,19755328.0,,,,0.9,,4.4,9539502.0,6.93975,2025,,,,,,16.79893378508134,16.070951840804074,,10.523871064962975,-0.47191779292923286,13.7,12.833519024647089,0.4,0.43110702169213266,9.224980794766452,8.79387377307432,17.582212700817124,0.9,4.5,3.7,6.5,-0.15759706824702846,1.0,1.0,Hungary,17.33150767684914,17.12439282453131,10.846728123453131,11.579657994061154,3.0,4.0,,10.269414727220294,panel_base_quarterly_annualized,17.33150767684914,,10.523871064962975,,,-1.7119342288517787,wb_net_migration,,,-16331.0,-1.7119342288517787,4.521,4.521,wb_unemployment,,0.9,panel_base,,6.93975,panel_base,,4.4,panel_base,,-0.47191779292923286,panel_base,13.7,17.582212700817124,0.4,True
IE,,,,,,,,,,4637852.0,,1949,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,,,,,,,,,,,,,,,,,,,,,False
IE,,,,,,,,,,4637852.0,,1950,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,,,,,,,,,,,,,,,,,,,,,False
IE,,,,,,,,,,4637852.0,,1951,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,,,,,,,,,,,,,,,,,,,,,False
IE,,,,,,,,,,4637852.0,,1952,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,,,,,,,,,,,,,,,,,,,,,False
IE,,,,,,,,,,4637852.0,,1953,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,,,,,,,,,,,,,,,,,,,,,False
IE,,,,,,,,,,4637852.0,,1954,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,,,,,,,,,,,,,,,,,,,,,False
IE,,,,,,,,,,4637852.0,,1955,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,,,,,,,,,,,,,,,,,,,,,False
IE,,,,,,,,,,4637852.0,,1956,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,,,,,,,,,,,,,,,,,,,,,False
IE,,,,,,,,,,4637852.0,,1957,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,,,,,,,,,,,,,,,,,,,,,False
IE,,,,,,,,,,4637852.0,,1958,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,,,,,,,,,,,,,,,,,,,,,False
IE,,,,,,,,,,4637852.0,,1959,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,,,,,,,,,,,,,,,,,,,,,False
IE,,,,,,,,,,4637852.0,,1960,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,-38492.0,,,,,,,,,,,0.450837269431776,0.450837269431776,wb_inflation_cpi,,,,,,,False
IE,,,,,,,,,,4637852.0,,1961,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,-22237.0,,,,,5.17233251643493,5.17233251643493,wb_gdp_pc_growth,,,,2.7569993586355,2.7569993586355,wb_inflation_cpi,-0.148593694420762,-0.148593694420762,wb_population_growth,,,,False
IE,,,,,,,,,,4637852.0,,1962,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,-17438.0,,,,,2.79244923072319,2.79244923072319,wb_gdp_pc_growth,,,,4.26372712149085,4.26372712149085,wb_inflation_cpi,0.411628631985577,0.411628631985577,wb_population_growth,,,,False
IE,,,,,,,,,,4637852.0,,1963,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,-16615.0,,,,,4.13510941702187,4.13510941702187,wb_gdp_pc_growth,,,,2.45362058668928,2.45362058668928,wb_inflation_cpi,0.583614784297507,0.583614784297507,wb_population_growth,,,,False
IE,,,,,,,,,,4637852.0,,1964,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,-15640.0,,,,,3.28269983740003,3.28269983740003,wb_gdp_pc_growth,,,,6.71728971926295,6.71728971926295,wb_inflation_cpi,0.486082926587529,0.486082926587529,wb_population_growth,,,,False
IE,,,,,,,,,,4637852.0,,1965,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,-14016.0,,,,,1.55261220552592,1.55261220552592,wb_gdp_pc_growth,,,,4.98812351543946,4.98812351543946,wb_inflation_cpi,0.374313833111706,0.374313833111706,wb_population_growth,,,,False
IE,,,,,,,,,,4637852.0,,1966,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,-11858.0,,,,,0.491448024725543,0.491448024725543,wb_gdp_pc_growth,,,,3.05429864140273,3.05429864140273,wb_inflation_cpi,0.398883656123275,0.398883656123275,wb_population_growth,,,,False
IE,,,,,,,,,,4637852.0,,1967,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,-11708.0,,,,,5.28820219951575,5.28820219951575,wb_gdp_pc_growth,,,,3.1833150395518,3.1833150395518,wb_inflation_cpi,0.471401693156575,0.471401693156575,wb_population_growth,,,,False
IE,,,,,,,,,,4637852.0,,1968,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,-11132.0,,,,,7.75757272407473,7.75757272407473,wb_gdp_pc_growth,,,,4.6808510638299,4.6808510638299,wb_inflation_cpi,0.45032733373721,0.45032733373721,wb_population_growth,,,,False
IE,,,,,,,,,,4637852.0,,1969,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,-10250.0,,,,,5.24657311889945,5.24657311889945,wb_gdp_pc_growth,,,,7.41869918597554,7.41869918597554,wb_inflation_cpi,0.584796988242312,0.584796988242312,wb_population_growth,,,,False
IE,,,,,,,,,,4637852.0,,1970,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,-8892.0,,,,,1.806543662273,1.806543662273,wb_gdp_pc_growth,,,,8.20719016091027,8.20719016091027,wb_inflation_cpi,0.835333131123753,0.835333131123753,wb_population_growth,,,,False
IE,,,,,,,,,,4637852.0,,1971,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,5851.0,,,,,2.26644884206304,2.26644884206304,wb_gdp_pc_growth,,,,8.96174863417669,8.96174863417669,wb_inflation_cpi,1.16989887588371,1.16989887588371,wb_population_growth,,,,False
IE,,,,,,,,,,4637852.0,,1972,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,12858.0,,,,,4.9188564732672,4.9188564732672,wb_gdp_pc_growth,,,,8.60581745301066,8.60581745301066,wb_inflation_cpi,1.48620227950675,1.48620227950675,wb_population_growth,,,,False
IE,,,,,,,,,,4637852.0,,1973,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,13164.0,,,,,3.05522407658503,3.05522407658503,wb_gdp_pc_growth,,,,11.4148503873296,11.4148503873296,wb_inflation_cpi,1.60387576085984,1.60387576085984,wb_population_growth,,,,False
IE,,,,,,,,,,4637852.0,,1974,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,13482.0,,,,,2.54720564120487,2.54720564120487,wb_gdp_pc_growth,,,,16.9761273212048,16.9761273212048,wb_inflation_cpi,1.656675285169,1.656675285169,wb_population_growth,,,,False
IE,,,,,,,,,,4637852.0,,1975,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,13828.0,,,,,3.93244453787489,3.93244453787489,wb_gdp_pc_growth,,,,20.8758503401952,20.8758503401952,wb_inflation_cpi,1.64535365574099,1.64535365574099,wb_population_growth,,,,False
IE,,,,,,,,,,4637852.0,,1976,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,14200.0,,,,,-0.123899984172667,-0.123899984172667,wb_gdp_pc_growth,,,,17.9856958613386,17.9856958613386,wb_inflation_cpi,1.50914557515468,1.50914557515468,wb_population_growth,,,,False
IE,,,,,,,,,,4637852.0,,1977,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,14505.0,,,,,6.75571312438012,6.75571312438012,wb_gdp_pc_growth,,,,13.4722552937948,13.4722552937948,wb_inflation_cpi,1.35426324965316,1.35426324965316,wb_population_growth,,,,False
IE,,,,,,,,,,4637852.0,,1978,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,15543.0,,,,,5.67669260598909,5.67669260598909,wb_gdp_pc_growth,,,,7.71111214621869,7.71111214621869,wb_inflation_cpi,1.41880679291003,1.41880679291003,wb_population_growth,,,,False
IE,,,,,,,,,,4637852.0,,1979,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,1486.0,,,,,1.70891306553007,1.70891306553007,wb_gdp_pc_growth,,,,13.2954688248281,13.2954688248281,wb_inflation_cpi,1.33228881575867,1.33228881575867,wb_population_growth,,,,False
IE,,,,,,,,,,4637852.0,,1980,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,-2876.0,,,,,1.89987307568458,1.89987307568458,wb_gdp_pc_growth,,,,18.1544622557972,18.1544622557972,wb_inflation_cpi,1.15081833848717,1.15081833848717,wb_population_growth,,,,False
IE,,,,,,,,,,4637852.0,,1981,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,-10834.0,,,,,2.12229992974457,2.12229992974457,wb_gdp_pc_growth,,,,20.3735110701934,20.3735110701934,wb_inflation_cpi,1.17103496729061,1.17103496729061,wb_population_growth,,,,False
IE,,,,,,,,,,4637852.0,,1982,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,-14464.0,,,,,1.32102142940424,1.32102142940424,wb_gdp_pc_growth,,,,17.1471262037092,17.1471262037092,wb_inflation_cpi,0.9454154697589,0.9454154697589,wb_population_growth,,,,False
IE,,,,,,,,,,4637852.0,,1983,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,-15043.0,,,,,-0.949007340998151,-0.949007340998151,wb_gdp_pc_growth,,,,10.4476255348594,10.4476255348594,wb_inflation_cpi,0.708938993466408,0.708938993466408,wb_population_growth,,,,False
IE,,,,,,,,,,4637852.0,,1984,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,-15549.0,,,,,3.70968050047422,3.70968050047422,wb_gdp_pc_growth,,,,8.65111053796386,8.65111053796386,wb_inflation_cpi,0.619707470509402,0.619707470509402,wb_population_growth,,,,False
IE,,,,,,,,,,4637852.0,,1985,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,-16178.0,,,,,2.92073394317003,2.92073394317003,wb_gdp_pc_growth,,,,5.39548620170352,5.39548620170352,wb_inflation_cpi,0.16007346599323,0.16007346599323,wb_population_growth,,,,False
IE,,,,,,,,,,4637852.0,,1986,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,-21139.0,,,,,-0.473563330562115,-0.473563330562115,wb_gdp_pc_growth,,,,3.82704166542659,3.82704166542659,wb_inflation_cpi,0.0454380284548886,0.0454380284548886,wb_population_growth,,,,False
IE,,,,,,,,,,4637852.0,,1987,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,-38426.0,,,,,4.65224009736855,4.65224009736855,wb_gdp_pc_growth,,,,3.15941034835014,3.15941034835014,wb_inflation_cpi,0.0103676021283962,0.0103676021283962,wb_population_growth,,,,False
IE,,,,,,,,,,4637852.0,8.64,1988,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,-44020.0,,,,,5.66837730440437,5.66837730440437,wb_gdp_pc_growth,,8.64,panel_base,2.13456989107103,2.13456989107103,wb_inflation_cpi,-0.427686063650556,-0.427686063650556,wb_population_growth,,,,False
IE,,,,,,,,,,4637852.0,8.94,1989,,,,,,,,,,,,,,,,,,,,,8.64,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,-28752.0,,,,,6.23404021414613,6.23404021414613,wb_gdp_pc_growth,,8.94,panel_base,4.08905388153544,4.08905388153544,wb_inflation_cpi,-0.396250751919345,-0.396250751919345,wb_population_growth,,,,False
IE,,,,,,,,,,4637852.0,10.08,1990,,,,,,,,,,,,,,,,,,,,,8.94,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,-8203.0,,,,,8.37500652483381,8.37500652483381,wb_gdp_pc_growth,,10.08,panel_base,3.31732886680118,3.31732886680118,wb_inflation_cpi,0.0844130206737995,0.0844130206737995,wb_population_growth,,,,False
IE,,,,,,,,,,4637852.0,9.21,1991,,,,,,,,,,,,,,,,,,,,,10.08,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,4944.0,,15.771,15.771,wb_unemployment,1.34529973280557,1.34529973280557,wb_gdp_pc_growth,,9.21,panel_base,3.21081037142378,3.21081037142378,wb_inflation_cpi,0.574927781205802,0.574927781205802,wb_population_growth,,,,False
IE,,,,,,,,,,4637852.0,9.07,1992,,,,,,,,,,,,,,,,,,,,,9.21,,0.0,0.0,Ireland,,,,,,,,,missing,,,,,,,eurostat,,,1335.0,,15.021,15.021,wb_unemployment,2.64060735516456,2.64060735516456,wb_gdp_pc_growth,,9.07,panel_base,3.06999853835904,3.06999853835904,wb_inflation_cpi,0.6822567779864,0.6822567779864,wb_population_growth,,,,False
IE,,,5554914.0,,,,,,,4637852.0,7.7,1993,,,,,,15.530193499387872,,,,,,,,,,,,,,,9.07,,0.0,0.0,Ireland,,,,,0.0,0.0,,,missing,,,,,,,eurostat,,,-3762.0,,15.571,15.571,wb_unemployment,2.18058988451753,2.18058988451753,wb_gdp_pc_growth,,7.7,panel_base,1.46941522411422,1.46941522411422,wb_inflation_cpi,0.499840487112985,0.499840487112985,wb_population_growth,,,,False
IE,,,8101297.0,,,,,,,4637852.0,7.92,1994,,,,,,15.907534730281064,,,37.734123089319205,,,,,,,,,,,,7.7,,0.0,0.0,Ireland,,,,,0.0,0.0,,,missing,,,37.734123089319205,,,,eurostat,,,-3118.0,,14.544,14.544,wb_unemployment,5.33977212868584,5.33977212868584,wb_gdp_pc_growth,,7.92,panel_base,2.30920192610951,2.30920192610951,wb_inflation_cpi,0.394187638653739,0.394187638653739,wb_population_growth,,,,False
IE,,,9781040.0,,,,,,,4637852.0,8.25,1995,,,,,,16.09595637582566,,,18.84216455445973,,,,,,,,37.734123089319205,,,,7.92,,0.0,0.0,Ireland,,,,,0.0,0.0,,,missing,,,18.84216455445973,,,,eurostat,,,10019.0,,11.97,11.97,wb_unemployment,9.07376955347061,9.07376955347061,wb_gdp_pc_growth,,8.25,panel_base,2.52486446780802,2.52486446780802,wb_inflation_cpi,0.512695055318523,0.512695055318523,wb_population_growth,,37.734123089319205,,False
IE,,,9915730.0,,,,,,2.2,4637852.0,7.29,1996,,,,,,16.109632943045252,,,1.3676567219590652,,,,,,,,18.84216455445973,,,,8.25,,0.0,0.0,Ireland,,,,,0.0,0.0,,,missing,,,1.3676567219590652,,,,eurostat,,,9959.0,,11.692,11.692,wb_unemployment,6.53331318104139,6.53331318104139,wb_gdp_pc_growth,,7.29,panel_base,1.75574469607419,2.2,panel_base,0.791271346994459,0.791271346994459,wb_population_growth,,18.84216455445973,,False
IE,,,12373093.0,,,,,,1.3,4637852.0,6.29,1997,,,,,,16.331034753534148,,,22.140181048889573,,,,,,,,1.3676567219590652,,,2.2,7.29,,0.0,0.0,Ireland,,,,,0.0,0.0,,,missing,,,22.140181048889573,,,,eurostat,,,17425.0,,10.191,10.191,wb_unemployment,9.91398623109119,9.91398623109119,wb_gdp_pc_growth,,6.29,panel_base,1.5418020226137,1.3,panel_base,1.00281473521859,1.00281473521859,wb_population_growth,,1.3676567219590652,,False
IE,,,13274833.0,,,,,,2.1,4637852.0,4.8,1998,,,,,,16.40138054497548,,,7.034579144133346,,,,,,,,22.140181048889573,,,1.3,6.29,,0.0,0.0,Ireland,,,,,0.0,0.0,,,missing,,,7.034579144133346,,,,eurostat,,,16615.0,,7.699,7.699,wb_unemployment,7.63750483455645,7.63750483455645,wb_gdp_pc_growth,,4.8,panel_base,2.40768094534715,2.1,panel_base,1.04307683611147,1.04307683611147,wb_population_growth,,22.140181048889573,,False
IE,,,15235311.0,,,,,,2.4,4637852.0,4.71,1999,,,,,,16.53912638371509,,,13.774583873960822,,,,,,,,7.034579144133346,,,2.1,4.8,,0.0,0.0,Ireland,,,,,0.0,0.0,,,missing,,,13.774583873960822,,,,eurostat,,,23592.0,,5.804,5.804,wb_unemployment,9.2908795084814,9.2908795084814,wb_gdp_pc_growth,,4.71,panel_base,1.62988605221407,2.4,panel_base,1.12729955649471,1.12729955649471,wb_population_growth,,7.034579144133346,,False
IE,,,16685717.0,,,,,,5.3,4637852.0,5.51,2000,,,,,,16.630063641974306,,,9.093725825921695,,,,,,,,13.774583873960822,,,2.4,4.71,,0.0,0.0,Ireland,,,8.71698623603443,9.636115600825601,0.0,4.0,,8.947904203737167,missing,,,9.093725825921695,,,,eurostat,,,31298.0,,4.318,4.318,wb_unemployment,7.95480656981979,7.95480656981979,wb_gdp_pc_growth,,5.51,panel_base,5.57763269940387,5.3,panel_base,1.33304266586712,1.33304266586712,wb_population_growth,,13.774583873960822,,False
IE,,,17316121.0,,,,,,4.0,4637852.0,5.01,2001,,,,,,16.667148475276583,,,3.7084833302277076,,,,,,,,9.093725825921695,,,5.3,5.51,,0.0,0.0,Ireland,,,3.670232196518519,3.755044142076347,0.0,4.0,,2.452969948939021,missing,,,3.7084833302277076,,,,eurostat,,,39220.0,,3.684,3.684,wb_unemployment,3.64246980676886,3.64246980676886,wb_gdp_pc_growth,,5.01,panel_base,4.85280279607477,4.0,panel_base,1.59215149039299,1.59215149039299,wb_population_growth,,9.093725825921695,,False
IE,,,18235186.0,,,,,,4.7,4637852.0,5.01,2002,,,,,,16.718863582337416,,,5.171510706083282,,,,,,,,3.7084833302277076,,,4.0,5.01,,0.0,0.0,Ireland,,,5.844274583327591,6.119484411164855,0.0,4.0,,9.452657064286107,missing,,,5.171510706083282,,,,eurostat,,,34286.0,,4.216,4.216,wb_unemployment,4.12975527664135,4.12975527664135,wb_gdp_pc_growth,,5.01,panel_base,4.62820512820515,4.7,panel_base,1.68514885730282,1.68514885730282,wb_population_growth,,3.7084833302277076,,False
IE,,,,,,,,,4.0,4637852.0,4.13,2003,,,,,,,,,,,,,,,,,5.171510706083282,,,4.7,5.01,,0.0,0.0,Ireland,,,,,0.0,0.0,,,missing,,,,,,,eurostat,,,32220.0,,4.478,4.478,wb_unemployment,1.34938713225839,1.34938713225839,wb_gdp_pc_growth,,4.13,panel_base,3.49221909079765,4.0,panel_base,1.62895096193019,1.62895096193019,wb_population_growth,,5.171510706083282,,False
IE,,,20851353.0,,,,,,2.3,4637852.0,4.08,2004,,,,,,16.852929396190014,,,,,,,,,,,,,,4.0,4.13,,0.0,0.0,Ireland,,,,,0.0,0.0,,,missing,,,,,,,eurostat,,,49102.0,,4.491,4.491,wb_unemployment,4.85345751357542,4.85345751357542,wb_gdp_pc_growth,,4.08,panel_base,2.17854605730523,2.3,panel_base,1.82831381790901,1.82831381790901,wb_population_growth,,,,False
IE,131.89,,24254298.0,,,,,,2.2,4637852.0,3.33,2005,,,,,4.881968241837793,17.004104396756528,,,15.117500056651423,,,,,,,,,,,2.3,4.08,,0.0,0.0,Ireland,,,15.02048753438081,15.140335311054631,0.0,4.0,,17.38103649975624,missing,,,15.117500056651423,,,,eurostat,,,63983.0,,4.237,4.237,wb_unemployment,3.46094094006261,3.46094094006261,wb_gdp_pc_growth,,3.33,panel_base,2.45654692931639,2.2,panel_base,2.17870301355631,2.17870301355631,wb_population_growth,,,,False
IE,151.5,14.9,27558133.0,,,,,,2.7,4637852.0,3.77,2006,,,,,5.020585624949423,17.131808258709114,,13.861738311163041,12.77038619525861,,,,,,,,15.117500056651423,,,2.2,3.33,,0.0,0.0,Ireland,13.833121740040365,13.74617304034258,12.7314364810589,12.242167605607257,4.0,4.0,13.683333517848606,11.11154258136473,panel_base_annual,14.9,14.872,12.77038619525861,,,,eurostat,,,94513.0,,4.355,4.355,wb_unemployment,2.19518952781192,2.19518952781192,wb_gdp_pc_growth,,3.77,panel_base,3.93576114001354,2.7,panel_base,2.69600564359576,2.69600564359576,wb_population_growth,,15.117500056651423,,False
IE,162.81,7.5,29840020.0,,,,,,2.9,4637852.0,4.31,2007,,,,,5.092583876743423,17.211361003540897,,7.199825179399966,7.955274483178343,,14.9,13.861738311163041,,,,,12.77038619525861,,,2.7,3.77,,0.0,0.0,Ireland,7.304938247038439,7.103690153520903,8.14131640524165,7.620168729895926,4.0,4.0,1.3972345172393652,7.6664657787029356,panel_base_annual,7.5,7.448,7.955274483178343,,,,eurostat,,,76465.0,,4.98,4.98,wb_unemployment,2.30923113199,2.30923113199,wb_gdp_pc_growth,,4.31,panel_base,4.88574537540802,2.9,panel_base,2.89096000464164,2.89096000464164,wb_population_growth,14.9,12.77038619525861,,False
IE,151.51,-6.9,30018287.0,,,,,,3.1,4637852.0,4.53,2008,,,,,5.020651629371744,17.2173173205828,,-7.193224737167903,0.5956317041903247,,7.5,7.199825179399966,,,,,7.955274483178343,,,2.9,4.31,,0.0,0.0,Ireland,-7.271244533128818,-6.876457715431439,0.8103069947535957,0.4301189206977085,4.0,4.0,-12.868025645426151,-5.573380338487688,panel_base_annual,-6.9,-6.942,0.5956317041903247,,,,eurostat,,,18979.0,,6.774,6.774,wb_unemployment,-6.41164613131696,-6.41164613131696,wb_gdp_pc_growth,,4.53,panel_base,4.03568834941391,3.1,panel_base,2.03870801117202,2.03870801117202,wb_population_growth,7.5,7.955274483178343,,False
IE,122.49,-19.2,26268887.0,,,,,12.6,-1.7,4637852.0,5.23,2009,,,,,4.808029393999594,17.083895793044352,,-21.262223537214986,-13.342152753844871,,-6.9,-7.193224737167903,,,,,0.5956317041903247,,,3.1,4.53,,0.0,0.0,Ireland,-21.320133414147335,-21.68172500834369,-13.26113395363584,-13.418137390861062,4.0,4.0,-20.994031479985065,-14.18844592868762,panel_base_annual,-19.2,-19.147,-13.342152753844871,,,,eurostat,,,-18524.0,,12.609,12.6,panel_base,-6.05481156494983,-6.05481156494983,wb_gdp_pc_growth,,5.23,panel_base,-4.44754686876746,-1.7,panel_base,1.01566327592341,1.01566327592341,wb_population_growth,-6.9,0.5956317041903247,,False
IE,105.96,-13.5,23094210.0,,,,,14.6,-1.6,4637852.0,5.74,2010,,,,,4.663061664403869,16.955092494723573,,-14.496772959572546,-12.88032983207792,,-19.2,-21.262223537214986,,,,,-13.342152753844871,,12.6,-1.7,5.23,,0.0,0.0,Ireland,-14.440097385023677,-14.064094248192838,-13.156892984431146,-12.479556379554246,4.0,4.0,-14.499276490420776,-8.372288641882086,panel_base_annual,-13.5,-13.427,-12.88032983207792,,,,eurostat,,,-26974.0,,14.534,14.6,panel_base,1.13042386118924,1.13042386118924,wb_gdp_pc_growth,,5.74,panel_base,-0.918388645376774,-1.6,panel_base,0.544884384079014,0.544884384079014,wb_population_growth,-19.2,-13.342152753844871,,False
IE,87.86,-17.1,23362889.0,,,,,15.4,1.2,4637852.0,9.6,2011,,,,,4.475744638547633,16.966659381222637,,-18.731702585623555,1.1566886499064566,,-13.5,-14.496772959572546,,,,,-12.88032983207792,,14.6,-1.6,5.74,,0.0,0.0,Ireland,-18.854000129303028,-19.01320826865316,0.7932606340053994,-1.753133983133992,4.0,4.0,-21.820477696436935,-2.3799588373751845,panel_base_annual,-17.1,-17.074,1.1566886499064566,,,,eurostat,,,-26529.0,,15.354,15.4,panel_base,1.166742916706,1.166742916706,wb_gdp_pc_growth,,9.6,panel_base,2.5489783020855,1.2,panel_base,0.436072439258428,0.436072439258428,wb_population_growth,-13.5,-12.88032983207792,,False
