geo,time_period,hpi_index,hpi_qoq_growth_eurostat,air_passengers,period,year,quarter,log_hpi,log_air_passengers,dlog_hpi_qoq,hpi_yoy,air_qoq,air_yoy,L1_air_qoq,L2_air_qoq,L1_air_yoy,L2_air_yoy,L1_hpi_yoy,L2_hpi_yoy,L1_dlog_hpi_qoq,L2_dlog_hpi_qoq,period_str,quarter_end,post_2020q1,pandemic_shock
AT,2013-Q2,92.25,3.6,6677200.0,2013Q2,2013,2,4.524502282920636,15.71420929596337,3.5191983027079488,7.668790770875145,16.75569531115393,-1.7135487987886222,-4.14409811129719,-24.776924843954973,-1.7424651963592552,0.8615102738517066,4.313584539592341,5.777357627559976,1.1973485415349927,-0.8035808054288829,2013Q2,2013-06-30 23:59:59.999999999,0,0
AT,2013-Q3,91.79,-0.5,7503084.0,2013Q3,2013,3,4.519503359231,15.830824693986989,-0.4998923689636392,3.4130736698504194,11.661539802361887,-0.5037878417363473,16.75569531115393,-4.14409811129719,-1.7135487987886222,-1.7424651963592552,7.668790770875145,4.313584539592341,3.5191983027079488,1.1973485415349927,2013Q3,2013-09-30 23:59:59.999999999,0,0
AT,2013-Q4,91.68,-0.1,5922342.0,2013Q4,2013,4,4.51830425296643,15.594242536736042,-0.11991062645702044,4.096743848822282,-23.658215725094678,0.6149212771239476,11.661539802361887,16.75569531115393,-0.5037878417363473,-1.7135487987886222,3.4130736698504194,7.668790770875145,-0.4998923689636392,3.5191983027079488,2013Q4,2013-12-31 23:59:59.999999999,0,0
AT,2014-Q1,92.89,1.3,5694668.0,2014Q1,2014,1,4.53141599739943,15.555040856412562,1.3111744433000005,4.21056975058729,-3.9201680323479593,0.8388513560731781,-23.658215725094678,11.661539802361887,0.6149212771239476,-0.5037878417363473,4.096743848822282,3.4130736698504194,-0.11991062645702044,-0.4998923689636392,2014Q1,2014-03-31 23:59:59.999999999,0,0
AT,2014-Q2,94.35,1.6,7003020.0,2014Q2,2014,2,4.547011271814559,15.76185204255247,1.559527441512909,2.25089888939225,20.681118613990712,4.764274658909962,-3.9201680323479593,-23.658215725094678,0.8388513560731781,0.6149212771239476,4.21056975058729,4.096743848822282,1.3111744433000005,-0.11991062645702044,2014Q2,2014-06-30 23:59:59.999999999,0,0
AT,2014-Q3,95.32,1.0,7735899.0,2014Q3,2014,3,4.557239652230542,15.861382260187225,1.022838041598284,3.773629299954173,9.953021763475611,3.0557566200236863,20.681118613990712,-3.9201680323479593,4.764274658909962,0.8388513560731781,2.25089888939225,4.21056975058729,1.559527441512909,1.3111744433000005,2014Q3,2014-09-30 23:59:59.999999999,0,0
AT,2014-Q4,96.14,0.9,5945089.0,2014Q4,2014,4,4.565805462465814,15.59807605855846,0.8565810235272586,4.750120949938452,-26.330620162876528,0.3833521822418362,9.953021763475611,20.681118613990712,3.0557566200236863,4.764274658909962,3.773629299954173,2.25089888939225,1.022838041598284,1.559527441512909,2014Q4,2014-12-31 23:59:59.999999999,0,0
AT,2015-Q1,98.19,2.1,5569165.0,2015Q1,2015,1,4.586904377181199,15.532755690432412,2.109891471538461,5.548837978176913,-6.532036812604858,-2.2285165980150623,-26.330620162876528,9.953021763475611,0.3833521822418362,3.0557566200236863,4.750120949938452,3.773629299954173,0.8565810235272586,1.022838041598284,2015Q1,2015-03-31 23:59:59.999999999,0,0
AT,2015-Q2,99.97,1.8,7066295.0,2015Q2,2015,2,4.60487014097909,15.770846855251378,1.7965763797890943,5.785886916453098,23.80911648189663,0.8994812698908561,-6.532036812604858,-26.330620162876528,-2.2285165980150623,0.3833521822418362,5.548837978176913,4.750120949938452,2.109891471538461,0.8565810235272586,2015Q2,2015-06-30 23:59:59.999999999,0,0
AT,2015-Q3,101.23,1.3,8137012.0,2015Q3,2015,3,4.6173951556106605,15.911933594422699,1.2525014631570741,6.015550338011888,14.108673917132108,5.055133423547353,23.80911648189663,-6.532036812604858,0.8994812698908561,-2.2285165980150623,5.785886916453098,5.548837978176913,1.7965763797890943,2.109891471538461,2015Q3,2015-09-30 23:59:59.999999999,0,0
AT,2015-Q4,100.61,-0.6,5981535.0,2015Q4,2015,4,4.611251656303959,15.60418778195105,-0.614349930670155,4.544619383814474,-30.774581247164967,0.6111723392589141,14.108673917132108,23.80911648189663,5.055133423547353,0.8994812698908561,6.015550338011888,5.785886916453098,1.2525014631570741,1.7965763797890943,2015Q4,2015-12-31 23:59:59.999999999,0,0
AT,2016-Q1,104.04,3.4,5702348.0,2016Q1,2016,1,4.64477544058045,15.556388577809543,3.3523784276491497,5.787106339925163,-4.7799204141506735,2.3632887377130984,-30.774581247164967,14.108673917132108,0.6111723392589141,5.055133423547353,4.544619383814474,6.015550338011888,-0.614349930670155,1.2525014631570741,2016Q1,2016-03-31 23:59:59.999999999,0,0
AT,2016-Q2,106.7,2.6,6923250.0,2016Q2,2016,2,4.670021158307708,15.750395870520508,2.5245717727257144,6.515101732861783,19.400729271096573,-2.0450984730869592,-4.7799204141506735,-30.774581247164967,2.3632887377130984,0.6111723392589141,5.787106339925163,4.544619383814474,3.3523784276491497,-0.614349930670155,2016Q2,2016-06-30 23:59:59.999999999,0,0
AT,2016-Q3,108.08,1.3,8165351.0,2016Q3,2016,3,4.6828716936519434,15.915410271827701,1.2850535344235858,6.547653804128295,16.501440130719303,0.34766774050023486,19.400729271096573,-4.7799204141506735,-2.0450984730869592,2.3632887377130984,6.515101732861783,5.787106339925163,2.5245717727257144,3.3523784276491497,2016Q3,2016-09-30 23:59:59.999999999,0,0
AT,2016-Q4,108.0,-0.1,6390562.0,2016Q4,2016,4,4.68213122712422,15.670332772408102,-0.07404665277235267,7.087957082026097,-24.507749941959922,6.61449904570528,16.501440130719303,19.400729271096573,0.34766774050023486,-2.0450984730869592,6.547653804128295,6.515101732861783,1.2850535344235858,2.5245717727257144,2016Q4,2016-12-31 23:59:59.999999999,0,0
AT,2017-Q1,109.76,1.6,5953653.0,2017Q1,2017,1,4.6982961639775755,15.599515538711705,1.6164936853355627,5.35207233971251,-7.081723369639725,4.312696090216228,-24.507749941959922,16.501440130719303,6.61449904570528,0.34766774050023486,7.087957082026097,6.547653804128295,-0.07404665277235267,1.2850535344235858,2017Q1,2017-03-31 23:59:59.999999999,0,0
AT,2017-Q2,112.46,2.5,7538021.0,2017Q2,2017,2,4.722597602864056,15.835470238690187,2.4301438886480398,5.257644455634836,23.595469997848184,8.50743681696784,-7.081723369639725,-24.507749941959922,4.312696090216228,6.61449904570528,5.35207233971251,7.087957082026097,1.6164936853355627,-0.07404665277235267,2017Q2,2017-06-30 23:59:59.999999999,0,0
AT,2017-Q3,113.67,1.1,8413191.0,2017Q3,2017,3,4.733299513698619,15.945311389234947,1.07019108345634,5.04278200466759,10.984115054476007,2.9901117407245437,23.595469997848184,-7.081723369639725,8.50743681696784,4.312696090216228,5.257644455634836,5.35207233971251,2.4301438886480398,1.6164936853355627,2017Q3,2017-09-30 23:59:59.999999999,0,0
AT,2017-Q4,112.65,-0.9,6422414.0,2017Q4,2017,4,4.724285666878253,15.675304617452234,-0.9013846820366211,4.215443975403321,-27.00067717827128,0.49718450441318396,10.984115054476007,23.595469997848184,2.9901117407245437,8.50743681696784,5.04278200466759,5.257644455634836,1.07019108345634,2.4301438886480398,2017Q4,2017-12-31 23:59:59.999999999,0,0
AT,2018-Q1,115.13,2.2,6246913.0,2018Q1,2018,1,4.746061924685573,15.647597979693922,2.177625780731951,4.77657607079971,-2.770663775831217,4.808244098221692,-27.00067717827128,10.984115054476007,0.49718450441318396,2.9901117407245437,4.215443975403321,5.04278200466759,-0.9013846820366211,1.07019108345634,2018Q1,2018-03-31 23:59:59.999999999,0,0
AT,2018-Q2,118.94,3.3,7850540.0,2018Q2,2018,2,4.778619164278448,15.876092877201598,3.2557239592875042,5.602156141439174,22.84948975076766,4.062263851141168,-2.770663775831217,-27.00067717827128,4.808244098221692,0.49718450441318396,4.77657607079971,4.215443975403321,2.177625780731951,-0.9013846820366211,2018Q2,2018-06-30 23:59:59.999999999,0,0
AT,2018-Q3,120.1,1.0,9257094.0,2018Q3,2018,3,4.788324729085938,16.040900734475485,0.9705564807489964,5.5025215387318305,16.480785727388714,9.558934524053875,22.84948975076766,-2.770663775831217,4.062263851141168,4.808244098221692,5.602156141439174,4.77657607079971,3.2557239592875042,2.177625780731951,2018Q3,2018-09-30 23:59:59.999999999,0,0
AT,2018-Q4,121.15,0.9,7783870.0,2018Q4,2018,4,4.797029447262535,15.867564201783543,0.8704718176597126,7.274378038428164,-17.333653269194294,19.225958433130863,16.480785727388714,22.84948975076766,9.558934524053875,4.062263851141168,5.5025215387318305,5.602156141439174,0.9705564807489964,3.2557239592875042,2018Q4,2018-12-31 23:59:59.999999999,0,0
AT,2019-Q1,121.53,0.3,7506764.0,2019Q1,2019,1,4.800161145882709,15.831315038735813,0.31316986201739283,5.409922119713606,-3.6249163047729738,18.371705904189106,-17.333653269194294,16.480785727388714,19.225958433130863,9.558934524053875,7.274378038428164,5.5025215387318305,0.8704718176597126,0.9705564807489964,2019Q1,2019-03-31 23:59:59.999999999,0,0
AT,2019-Q2,125.79,3.5,9331059.0,2019Q2,2019,2,4.834613849850781,16.04885907120549,3.4452703968072207,5.5994685572333225,21.75440324696787,17.276619400389315,-3.6249163047729738,-17.333653269194294,18.371705904189106,19.225958433130863,5.409922119713606,7.274378038428164,0.31316986201739283,0.8704718176597126,2019Q2,2019-06-30 23:59:59.999999999,0,0
AT,2019-Q3,127.81,1.6,10322000.0,2019Q3,2019,3,4.850544786143623,16.14978809769081,1.5930936292842368,6.222005705768563,10.092902648531776,10.888736321532377,21.75440324696787,-3.6249163047729738,17.276619400389315,18.371705904189106,5.5994685572333225,5.409922119713606,3.4452703968072207,0.31316986201739283,2019Q3,2019-09-30 23:59:59.999999999,0,0
AT,2019-Q4,128.74,0.7,8484365.0,2019Q4,2019,4,4.85779486662447,15.953735615900642,0.7250080480846854,6.076541936193536,-19.605248179016677,8.617141411709994,10.092902648531776,21.75440324696787,10.888736321532377,17.276619400389315,6.222005705768563,5.5994685572333225,1.5930936292842368,3.4452703968072207,2019Q4,2019-12-31 23:59:59.999999999,0,0
AT,2020-Q1,131.26,2.0,6103353.0,2020Q1,2020,1,4.877180089045576,15.624348850260297,1.9385222421106185,7.7018943162867615,-32.93867656403453,-20.696618847551562,-19.605248179016677,10.092902648531776,8.617141411709994,10.888736321532377,6.076541936193536,6.222005705768563,0.7250080480846854,1.5930936292842368,2020Q1,2020-03-31 23:59:59.999999999,1,1
AT,2020-Q2,134.09,2.2,175696.0,2020Q2,2020,2,4.898511216291551,12.076510507837494,2.1331127245974635,6.389736644077004,-354.78383424228036,-397.2348563367998,-32.93867656403453,-19.605248179016677,-20.696618847551562,8.617141411709994,7.7018943162867615,6.076541936193536,1.9385222421106185,0.7250080480846854,2020Q2,2020-06-30 23:59:59.999999999,1,1
AT,2020-Q3,138.0,2.9,2071996.0,2020Q3,2020,3,4.927253685157205,14.544022951857716,2.8742468865654125,7.67088990135818,246.75124440202225,-160.5765145833093,-354.78383424228036,-32.93867656403453,-397.2348563367998,-20.696618847551562,6.389736644077004,7.7018943162867615,2.1331127245974635,1.9385222421106185,2020Q3,2020-09-30 23:59:59.999999999,1,1
AT,2020-Q4,138.71,0.5,817386.0,2020Q4,2020,4,4.932385422775199,13.61386672248827,0.5131737617993792,7.459055615072874,-93.01562293694462,-233.98688934123726,246.75124440202225,-354.78383424228036,-160.5765145833093,-397.2348563367998,7.67088990135818,6.389736644077004,2.8742468865654125,2.1331127245974635,2020Q4,2020-12-31 23:59:59.999999999,1,1
AT,2021-Q1,144.08,3.9,576572.0,2021Q1,2021,1,4.9703687008677,13.26485550248011,3.798327809250157,9.318861182212412,-34.90112200081601,-235.94933477801874,-93.01562293694462,246.75124440202225,-233.98688934123726,-160.5765145833093,7.459055615072874,7.67088990135818,0.5131737617993792,2.8742468865654125,2021Q1,2021-03-31 23:59:59.999999999,1,1
AT,2021-Q2,149.12,3.5,1430549.0,2021Q2,2021,2,5.004751350937281,14.173568844643082,3.43826500695803,10.624013464572979,90.87133421629723,209.70583368055884,-34.90112200081601,-93.01562293694462,-235.94933477801874,-233.98688934123726,9.318861182212412,7.459055615072874,3.798327809250157,0.5131737617993792,2021Q2,2021-06-30 23:59:59.999999999,1,1
AT,2021-Q3,153.52,3.0,5214865.0,2021Q3,2021,3,5.033830851699444,15.467023759217126,2.907950076216359,10.657716654223925,129.34549145740436,92.30008073594095,90.87133421629723,-34.90112200081601,209.70583368055884,-235.94933477801874,10.624013464572979,9.318861182212412,3.43826500695803,3.798327809250157,2021Q3,2021-09-30 23:59:59.999999999,1,1
AT,2021-Q4,157.34,2.5,3883578.0,2021Q4,2021,4,5.0584090689010965,15.172267451615033,2.457821720165221,12.602364612589767,-29.47563076020927,155.8400729126763,129.34549145740436,90.87133421629723,92.30008073594095,209.70583368055884,10.657716654223925,10.624013464572979,2.907950076216359,3.43826500695803,2021Q4,2021-12-31 23:59:59.999999999,1,1
AT,2022-Q1,164.63,4.6,3714829.0,2022Q1,2022,1,5.10370053165993,15.127843205464911,4.529146275883367,13.333183079222977,-4.442424615012186,186.29877029848015,-29.47563076020927,129.34549145740436,155.8400729126763,92.30008073594095,12.602364612589767,10.657716654223925,2.457821720165221,2.907950076216359,2022Q1,2022-03-31 23:59:59.999999999,1,0
AT,2022-Q2,169.43,2.9,6912957.0,2022Q2,2022,2,5.132439862170015,15.74890803474315,2.8739330510084926,12.76885112327344,62.10648292782395,157.53391901000685,-4.442424615012186,-29.47563076020927,186.29877029848015,155.8400729126763,13.333183079222977,12.602364612589767,4.529146275883367,2.457821720165221,2022Q2,2022-06-30 23:59:59.999999999,1,0
AT,2022-Q3,173.59,2.5,8935365.0,2022Q3,2022,3,5.156696196880458,16.00552755632888,2.425633471044275,12.286534518101355,25.66195215857281,53.8503797111753,62.10648292782395,-4.442424615012186,157.53391901000685,186.29877029848015,12.76885112327344,13.333183079222977,2.8739330510084926,4.529146275883367,2022Q3,2022-09-30 23:59:59.999999999,1,0
AT,2022-Q4,166.32,-4.2,6818029.0,2022Q4,2022,4,5.113913643549758,15.735080985117698,-4.278255333070025,5.55045746486611,-27.04465712111812,56.28135335026645,25.66195215857281,62.10648292782395,53.8503797111753,157.53391901000685,12.286534518101355,12.76885112327344,2.425633471044275,2.8739330510084926,2022Q4,2022-12-31 23:59:59.999999999,1,0
AT,2023-Q1,164.35,-1.2,6523172.0,2023Q1,2023,1,5.101998300110228,15.69087131866607,-1.191534343952938,-0.1702231549701949,-4.420966645162672,56.302811320115964,-27.04465712111812,25.66195215857281,56.28135335026645,53.8503797111753,5.55045746486611,12.286534518101355,-4.278255333070025,2.425633471044275,2023Q1,2023-03-31 23:59:59.999999999,1,0
AT,2023-Q2,164.68,0.2,8722698.0,2023Q2,2023,2,5.104004196901704,15.981439151699442,0.20058967914753367,-2.843566526831154,29.05678330333714,23.25311169562916,-4.420966645162672,-27.04465712111812,56.302811320115964,56.28135335026645,-0.1702231549701949,5.55045746486611,-1.191534343952938,-4.278255333070025,2023Q2,2023-06-30 23:59:59.999999999,1,0
AT,2023-Q3,164.29,-0.2,10088377.0,2023Q3,2023,3,5.101633158918245,16.12689452706263,-0.23710379834582795,-5.506303796221257,14.545537536318598,12.136697073374947,29.05678330333714,-4.420966645162672,23.25311169562916,56.302811320115964,-2.843566526831154,-0.1702231549701949,0.20058967914753367,-1.191534343952938,2023Q3,2023-09-30 23:59:59.999999999,1,0
AT,2023-Q4,161.4,-1.8,7728919.0,2023Q4,2023,4,5.083885755835849,15.860479566023741,-1.774740308239675,-3.0027887713909074,-26.641496103888684,12.539858090604383,14.545537536318598,29.05678330333714,12.136697073374947,23.25311169562916,-5.506303796221257,-2.843566526831154,-0.23710379834582795,0.20058967914753367,2023Q4,2023-12-31 23:59:59.999999999,1,0
AT,2024-Q1,159.54,-1.2,7201145.0,2024Q1,2024,1,5.0722946744829835,15.789750599120485,-1.1591081352865018,-2.970362562724471,-7.072896690325692,9.887928045441363,-26.641496103888684,14.545537536318598,12.539858090604383,12.136697073374947,-3.0027887713909074,-5.506303796221257,-1.774740308239675,-0.23710379834582795,2024Q1,2024-03-31 23:59:59.999999999,1,0
AT,2024-Q2,164.34,3.0,9187287.0,2024Q2,2024,2,5.101937452503042,16.033331238561015,2.9642778020058103,-0.2066744398661946,24.358063944053043,5.189208686157265,-7.072896690325692,-26.641496103888684,9.887928045441363,12.539858090604383,-2.970362562724471,-3.0027887713909074,-1.1591081352865018,-1.774740308239675,2024Q2,2024-06-30 23:59:59.999999999,1,0
AT,2024-Q3,165.13,0.5,10620596.0,2024Q3,2024,3,5.106733042474897,16.178305692730675,0.479558997185503,0.5099883556651363,14.49744541696596,5.141116566804627,24.358063944053043,-7.072896690325692,5.189208686157265,9.887928045441363,-0.2066744398661946,-2.970362562724471,2.9642778020058103,-1.1591081352865018,2024Q3,2024-09-30 23:59:59.999999999,1,0
AT,2024-Q4,163.23,-1.2,8272783.0,2024Q4,2024,4,5.095160249165944,15.928481527923802,-1.157279330895289,1.1274493330095225,-24.98241648068724,6.800196190006069,14.49744541696596,24.358063944053043,5.141116566804627,5.189208686157265,0.5099883556651363,-0.2066744398661946,0.479558997185503,2.9642778020058103,2024Q4,2024-12-31 23:59:59.999999999,1,0
AT,2025-Q1,165.17,1.2,7262694.0,2025Q1,2025,1,5.106975246532999,15.798261392350073,1.1814997367054936,3.468057205001518,-13.022013557372958,0.8510793229588032,-24.98241648068724,14.49744541696596,6.800196190006069,5.141116566804627,1.1274493330095225,0.5099883556651363,-1.157279330895289,0.479558997185503,2025Q1,2025-03-31 23:59:59.999999999,1,0
AT,2025-Q2,166.95,1.1,9399295.0,2025Q2,2025,2,5.117694366389664,16.05614524442759,1.071911985666496,1.5756913886622037,25.78838520775175,2.2814005866575116,-13.022013557372958,-24.98241648068724,0.8510793229588032,6.800196190006069,3.468057205001518,1.1274493330095225,1.1814997367054936,-1.157279330895289,2025Q2,2025-06-30 23:59:59.999999999,1,0
AT,2025-Q3,169.64,1.6,10779531.0,2025Q3,2025,3,5.13367854460639,16.193159616005182,1.5984178216726264,2.694550213149327,13.701437157759244,1.4853923274507963,25.78838520775175,-13.022013557372958,2.2814005866575116,0.8510793229588032,1.5756913886622037,3.468057205001518,1.071911985666496,1.1814997367054936,2025Q3,2025-09-30 23:59:59.999999999,1,0
AT,2025-Q4,,,,2025Q4,2025,4,,,,,,,13.701437157759244,25.78838520775175,1.4853923274507963,2.2814005866575116,2.694550213149327,1.5756913886622037,1.5984178216726264,1.071911985666496,2025Q4,2025-12-31 23:59:59.999999999,1,0
BE,1993-Q1,,,,1993Q1,1993,1,,,,,,,,,,,,,,,1993Q1,1993-03-31 23:59:59.999999999,0,0
BE,1993-Q2,,,,1993Q2,1993,2,,,,,,,,,,,,,,,1993Q2,1993-06-30 23:59:59.999999999,0,0
BE,1993-Q3,,,,1993Q3,1993,3,,,,,,,,,,,,,,,1993Q3,1993-09-30 23:59:59.999999999,0,0
BE,1993-Q4,,,,1993Q4,1993,4,,,,,,,,,,,,,,,1993Q4,1993-12-31 23:59:59.999999999,0,0
BE,1994-Q1,,,,1994Q1,1994,1,,,,,,,,,,,,,,,1994Q1,1994-03-31 23:59:59.999999999,0,0
BE,1994-Q2,,,,1994Q2,1994,2,,,,,,,,,,,,,,,1994Q2,1994-06-30 23:59:59.999999999,0,0
BE,1994-Q3,,,,1994Q3,1994,3,,,,,,,,,,,,,,,1994Q3,1994-09-30 23:59:59.999999999,0,0
BE,1994-Q4,,,,1994Q4,1994,4,,,,,,,,,,,,,,,1994Q4,1994-12-31 23:59:59.999999999,0,0
BE,1995-Q1,,,,1995Q1,1995,1,,,,,,,,,,,,,,,1995Q1,1995-03-31 23:59:59.999999999,0,0
BE,1995-Q2,,,,1995Q2,1995,2,,,,,,,,,,,,,,,1995Q2,1995-06-30 23:59:59.999999999,0,0
BE,1995-Q3,,,,1995Q3,1995,3,,,,,,,,,,,,,,,1995Q3,1995-09-30 23:59:59.999999999,0,0
BE,1995-Q4,,,,1995Q4,1995,4,,,,,,,,,,,,,,,1995Q4,1995-12-31 23:59:59.999999999,0,0
BE,1996-Q1,,,,1996Q1,1996,1,,,,,,,,,,,,,,,1996Q1,1996-03-31 23:59:59.999999999,0,0
BE,1996-Q2,,,,1996Q2,1996,2,,,,,,,,,,,,,,,1996Q2,1996-06-30 23:59:59.999999999,0,0
BE,1996-Q3,,,,1996Q3,1996,3,,,,,,,,,,,,,,,1996Q3,1996-09-30 23:59:59.999999999,0,0
BE,1996-Q4,,,,1996Q4,1996,4,,,,,,,,,,,,,,,1996Q4,1996-12-31 23:59:59.999999999,0,0
BE,1997-Q1,,,,1997Q1,1997,1,,,,,,,,,,,,,,,1997Q1,1997-03-31 23:59:59.999999999,0,0
BE,1997-Q2,,,,1997Q2,1997,2,,,,,,,,,,,,,,,1997Q2,1997-06-30 23:59:59.999999999,0,0
BE,1997-Q3,,,,1997Q3,1997,3,,,,,,,,,,,,,,,1997Q3,1997-09-30 23:59:59.999999999,0,0
BE,1997-Q4,,,,1997Q4,1997,4,,,,,,,,,,,,,,,1997Q4,1997-12-31 23:59:59.999999999,0,0
BE,1998-Q1,,,,1998Q1,1998,1,,,,,,,,,,,,,,,1998Q1,1998-03-31 23:59:59.999999999,0,0
BE,1998-Q2,,,,1998Q2,1998,2,,,,,,,,,,,,,,,1998Q2,1998-06-30 23:59:59.999999999,0,0
BE,1998-Q3,,,,1998Q3,1998,3,,,,,,,,,,,,,,,1998Q3,1998-09-30 23:59:59.999999999,0,0
BE,1998-Q4,,,,1998Q4,1998,4,,,,,,,,,,,,,,,1998Q4,1998-12-31 23:59:59.999999999,0,0
BE,1999-Q1,,,,1999Q1,1999,1,,,,,,,,,,,,,,,1999Q1,1999-03-31 23:59:59.999999999,0,0
BE,1999-Q2,,,,1999Q2,1999,2,,,,,,,,,,,,,,,1999Q2,1999-06-30 23:59:59.999999999,0,0
BE,1999-Q3,,,,1999Q3,1999,3,,,,,,,,,,,,,,,1999Q3,1999-09-30 23:59:59.999999999,0,0
BE,1999-Q4,,,,1999Q4,1999,4,,,,,,,,,,,,,,,1999Q4,1999-12-31 23:59:59.999999999,0,0
BE,2000-Q1,,,4358011.0,2000Q1,2000,1,,15.287526318577138,,,,,,,,,,,,,2000Q1,2000-03-31 23:59:59.999999999,0,0
BE,2000-Q2,,,5786998.0,2000Q2,2000,2,,15.571124234953704,,,28.359791637656606,,,,,,,,,,2000Q2,2000-06-30 23:59:59.999999999,0,0
BE,2000-Q3,,,6502369.0,2000Q3,2000,3,,15.687677130004353,,,11.655289505064914,,28.359791637656606,,,,,,,,2000Q3,2000-09-30 23:59:59.999999999,0,0
BE,2000-Q4,,,4947464.0,2000Q4,2000,4,,15.414385680030161,,,-27.329144997419164,,11.655289505064914,28.359791637656606,,,,,,,2000Q4,2000-12-31 23:59:59.999999999,0,0
BE,2001-Q1,,,,2001Q1,2001,1,,,,,,,-27.329144997419164,11.655289505064914,,,,,,,2001Q1,2001-03-31 23:59:59.999999999,0,0
BE,2001-Q2,,,,2001Q2,2001,2,,,,,,,,-27.329144997419164,,,,,,,2001Q2,2001-06-30 23:59:59.999999999,0,0
BE,2001-Q3,,,,2001Q3,2001,3,,,,,,,,,,,,,,,2001Q3,2001-09-30 23:59:59.999999999,0,0
BE,2001-Q4,,,,2001Q4,2001,4,,,,,,,,,,,,,,,2001Q4,2001-12-31 23:59:59.999999999,0,0
BE,2002-Q1,,,2015172.0,2002Q1,2002,1,,14.516215109521468,,,,,,,,,,,,,2002Q1,2002-03-31 23:59:59.999999999,0,0
BE,2002-Q2,,,3775131.0,2002Q2,2002,2,,15.143945642049918,,,62.773053252844946,,,,,,,,,,2002Q2,2002-06-30 23:59:59.999999999,0,0
BE,2002-Q3,,,4480507.0,2002Q3,2002,3,,15.315246767630825,,,17.130112558090715,,62.773053252844946,,,,,,,,2002Q3,2002-09-30 23:59:59.999999999,0,0
BE,2002-Q4,,,3288152.0,2002Q4,2002,4,,15.005836262800155,,,-30.941050483066945,,17.130112558090715,62.773053252844946,,,,,,,2002Q4,2002-12-31 23:59:59.999999999,0,0
BE,2003-Q1,,,2921509.0,2003Q1,2003,1,,14.88761082158116,,,-11.822544121899625,37.13957120596909,-30.941050483066945,17.130112558090715,,,,,,,2003Q1,2003-03-31 23:59:59.999999999,0,0
BE,2003-Q2,,,4019806.0,2003Q2,2003,2,,15.206744200724247,,,31.913337914308748,6.279855867432893,-11.822544121899625,-30.941050483066945,37.13957120596909,,,,,,2003Q2,2003-06-30 23:59:59.999999999,0,0
BE,2003-Q3,,,4730453.0,2003Q3,2003,3,,15.369531527552493,,,16.278732682824604,5.428475992166781,31.913337914308748,-11.822544121899625,6.279855867432893,37.13957120596909,,,,,2003Q3,2003-09-30 23:59:59.999999999,0,0
BE,2003-Q4,,,3424111.0,2003Q4,2003,4,,15.046352433942609,,,-32.317909360988395,4.051617114245332,16.278732682824604,31.913337914308748,5.428475992166781,6.279855867432893,,,,,2003Q4,2003-12-31 23:59:59.999999999,0,0
BE,2004-Q1,,,3464412.0,2004Q1,2004,1,,15.058053479236284,,,1.1701045293674994,17.044265765512456,-32.317909360988395,16.278732682824604,4.051617114245332,5.428475992166781,,,,,2004Q1,2004-03-31 23:59:59.999999999,0,0
BE,2004-Q2,,,4660583.0,2004Q2,2004,2,,15.354651105572701,,,29.659762633641762,14.79069048484547,1.1701045293674994,-32.317909360988395,17.044265765512456,4.051617114245332,,,,,2004Q2,2004-06-30 23:59:59.999999999,0,0
BE,2004-Q3,,,5368925.0,2004Q3,2004,3,,15.496138260225372,,,14.148715465267081,12.660673267287947,29.659762633641762,1.1701045293674994,14.79069048484547,17.044265765512456,,,,,2004Q3,2004-09-30 23:59:59.999999999,0,0
BE,2004-Q4,,,3974583.0,2004Q4,2004,4,,15.19543039490721,,,-30.070786531816296,14.907796096460046,14.148715465267081,29.659762633641762,12.660673267287947,14.79069048484547,,,,,2004Q4,2004-12-31 23:59:59.999999999,0,0
BE,2005-Q1,70.03,,3469137.0,2005Q1,2005,1,4.248923721667427,15.05941641782125,,,-13.601397708595897,0.13629385849665,-30.070786531816296,14.148715465267081,14.907796096460046,12.660673267287947,,,,,2005Q1,2005-03-31 23:59:59.999999999,0,0
BE,2005-Q2,71.59,2.2,4790605.0,2005Q2,2005,2,4.270955399408094,15.382167266212988,2.2031677740667277,,32.27508483917383,2.751616064028717,-13.601397708595897,-30.070786531816296,0.13629385849665,14.907796096460046,,,,,2005Q2,2005-06-30 23:59:59.999999999,0,0
BE,2005-Q3,74.12,3.5,5517382.0,2005Q3,2005,3,4.3056854014171595,15.523414030386826,3.473000200906551,,14.124676417383775,2.7275770161454105,32.27508483917383,-13.601397708595897,2.751616064028717,0.13629385849665,,,2.2031677740667277,,2005Q3,2005-09-30 23:59:59.999999999,0,0
BE,2005-Q4,75.65,2.1,4036819.0,2005Q4,2005,4,4.326117440234365,15.21096756355623,2.04320388172059,,-31.244646683059685,1.5537168649020217,14.124676417383775,32.27508483917383,2.7275770161454105,2.751616064028717,,,3.473000200906551,2.2031677740667277,2005Q4,2005-12-31 23:59:59.999999999,0,0
BE,2006-Q1,77.1,1.9,3739612.0,2006Q1,2006,1,4.345103280569283,15.134492420693496,1.8985840334917903,9.617955890185659,-7.647514286273349,7.5076002872245695,-31.244646683059685,14.124676417383775,1.5537168649020217,2.7275770161454105,,,2.04320388172059,3.473000200906551,2006Q1,2006-03-31 23:59:59.999999999,0,0
