geo,origin,year,source,immigration_od
DE,CV,2024,od_prev_residence,31.0
DE,CW,2014,od_prev_residence,0.0
DE,CW,2015,od_prev_residence,0.0
DE,CW,2016,od_prev_residence,0.0
DE,CW,2017,od_prev_residence,0.0
DE,CW,2018,od_prev_residence,0.0
DE,CW,2019,od_prev_residence,0.0
DE,CW,2020,od_prev_residence,0.0
DE,CW,2021,od_prev_residence,0.0
DE,CW,2022,od_prev_residence,0.0
DE,CW,2023,od_prev_residence,0.0
DE,CW,2024,od_prev_residence,0.0
DE,CX,1998,od_prev_residence,0.0
DE,CX,1999,od_prev_residence,0.0
DE,CX,2000,od_prev_residence,0.0
DE,CX,2004,od_prev_residence,0.0
DE,CX,2005,od_prev_residence,0.0
DE,CX,2006,od_prev_residence,0.0
DE,CX,2007,od_prev_residence,0.0
DE,CY,1998,od_prev_residence,244.0
DE,CY,1999,od_prev_residence,246.0
DE,CY,2000,od_prev_residence,309.0
DE,CY,2001,od_prev_residence,279.0
DE,CY,2002,od_prev_residence,260.0
DE,CY,2004,od_prev_residence,257.0
DE,CY,2005,od_prev_residence,280.0
DE,CY,2006,od_prev_residence,269.0
DE,CY,2007,od_prev_residence,328.0
DE,CY,2008,od_prev_residence,300.0
DE,CY,2014,od_prev_residence,704.0
DE,CY,2015,od_prev_residence,699.0
DE,CY,2016,od_prev_residence,635.0
DE,CY,2017,od_prev_residence,659.0
DE,CY,2018,od_prev_residence,446.0
DE,CY,2019,od_prev_residence,460.0
DE,CY,2020,od_prev_residence,533.0
DE,CY,2021,od_prev_residence,552.0
DE,CY,2022,od_prev_residence,702.0
DE,CY,2023,od_prev_residence,833.0
DE,CY,2024,od_prev_residence,784.0
DE,CZ,1998,od_prev_residence,8632.0
DE,CZ,1999,od_prev_residence,10326.0
DE,CZ,2000,od_prev_residence,12252.0
DE,CZ,2002,od_prev_residence,11150.0
DE,CZ,2004,od_prev_residence,9711.0
DE,CZ,2005,od_prev_residence,9267.0
DE,CZ,2006,od_prev_residence,8468.0
DE,CZ,2007,od_prev_residence,7455.0
DE,CZ,2008,od_prev_residence,7272.0
DE,CZ,2014,od_prev_residence,7401.0
DE,CZ,2015,od_prev_residence,8065.0
DE,CZ,2016,od_prev_residence,6875.0
DE,CZ,2017,od_prev_residence,6916.0
DE,CZ,2018,od_prev_residence,6510.0
DE,CZ,2019,od_prev_residence,6338.0
DE,CZ,2020,od_prev_residence,5800.0
DE,CZ,2021,od_prev_residence,5545.0
DE,CZ,2022,od_prev_residence,6317.0
DE,CZ,2023,od_prev_residence,6693.0
DE,CZ,2024,od_prev_residence,5684.0
DE,DJ,1998,od_prev_residence,4.0
DE,DJ,1999,od_prev_residence,9.0
DE,DJ,2000,od_prev_residence,4.0
DE,DJ,2002,od_prev_residence,16.0
DE,DJ,2004,od_prev_residence,19.0
DE,DJ,2005,od_prev_residence,12.0
DE,DJ,2006,od_prev_residence,15.0
DE,DJ,2007,od_prev_residence,2.0
DE,DJ,2008,od_prev_residence,6.0
DE,DJ,2014,od_prev_residence,33.0
DE,DJ,2015,od_prev_residence,31.0
DE,DJ,2016,od_prev_residence,17.0
DE,DJ,2017,od_prev_residence,19.0
DE,DJ,2018,od_prev_residence,15.0
DE,DJ,2019,od_prev_residence,16.0
DE,DJ,2020,od_prev_residence,16.0
DE,DJ,2021,od_prev_residence,18.0
DE,DJ,2022,od_prev_residence,35.0
DE,DJ,2023,od_prev_residence,33.0
DE,DJ,2024,od_prev_residence,65.0
DE,DK,1998,od_prev_residence,3071.0
DE,DK,1999,od_prev_residence,3312.0
DE,DK,2000,od_prev_residence,3235.0
DE,DK,2001,od_prev_residence,3236.0
DE,DK,2002,od_prev_residence,2889.0
DE,DK,2004,od_prev_residence,2678.0
DE,DK,2005,od_prev_residence,2669.0
DE,DK,2006,od_prev_residence,2563.0
DE,DK,2007,od_prev_residence,2631.0
DE,DK,2008,od_prev_residence,3031.0
DE,DK,2014,od_prev_residence,1938.0
DE,DK,2015,od_prev_residence,1994.0
DE,DK,2016,od_prev_residence,2164.0
DE,DK,2017,od_prev_residence,2194.0
DE,DK,2018,od_prev_residence,2201.0
DE,DK,2019,od_prev_residence,2113.0
DE,DK,2020,od_prev_residence,2191.0
DE,DK,2021,od_prev_residence,2125.0
DE,DK,2022,od_prev_residence,1946.0
DE,DK,2023,od_prev_residence,2181.0
DE,DK,2024,od_prev_residence,2126.0
DE,DM,1998,od_prev_residence,32.0
DE,DM,1999,od_prev_residence,21.0
DE,DM,2000,od_prev_residence,31.0
DE,DM,2002,od_prev_residence,23.0
DE,DM,2004,od_prev_residence,30.0
DE,DM,2005,od_prev_residence,30.0
DE,DM,2006,od_prev_residence,24.0
DE,DM,2007,od_prev_residence,21.0
DE,DM,2008,od_prev_residence,22.0
DE,DM,2014,od_prev_residence,4.0
DE,DM,2015,od_prev_residence,6.0
DE,DM,2016,od_prev_residence,13.0
DE,DM,2017,od_prev_residence,9.0
DE,DM,2018,od_prev_residence,9.0
DE,DM,2019,od_prev_residence,12.0
DE,DM,2020,od_prev_residence,9.0
DE,DM,2021,od_prev_residence,6.0
DE,DM,2022,od_prev_residence,16.0
DE,DM,2023,od_prev_residence,21.0
DE,DM,2024,od_prev_residence,21.0
DE,DO,1998,od_prev_residence,1040.0
DE,DO,1999,od_prev_residence,1119.0
DE,DO,2000,od_prev_residence,1244.0
DE,DO,2002,od_prev_residence,1278.0
DE,DO,2004,od_prev_residence,1034.0
DE,DO,2005,od_prev_residence,946.0
DE,DO,2006,od_prev_residence,964.0
DE,DO,2007,od_prev_residence,924.0
DE,DO,2008,od_prev_residence,778.0
DE,DO,2014,od_prev_residence,590.0
DE,DO,2015,od_prev_residence,639.0
DE,DO,2016,od_prev_residence,665.0
DE,DO,2017,od_prev_residence,598.0
DE,DO,2018,od_prev_residence,600.0
DE,DO,2019,od_prev_residence,560.0
DE,DO,2020,od_prev_residence,422.0
DE,DO,2021,od_prev_residence,501.0
DE,DO,2022,od_prev_residence,526.0
DE,DO,2023,od_prev_residence,555.0
DE,DO,2024,od_prev_residence,501.0
DE,DZ,1998,od_prev_residence,2717.0
DE,DZ,1999,od_prev_residence,2524.0
DE,DZ,2000,od_prev_residence,2670.0
DE,DZ,2002,od_prev_residence,2990.0
DE,DZ,2004,od_prev_residence,2084.0
DE,DZ,2005,od_prev_residence,1556.0
DE,DZ,2006,od_prev_residence,1348.0
DE,DZ,2007,od_prev_residence,1392.0
DE,DZ,2008,od_prev_residence,1448.0
DE,DZ,2014,od_prev_residence,2459.0
DE,DZ,2015,od_prev_residence,5614.0
DE,DZ,2016,od_prev_residence,2125.0
DE,DZ,2017,od_prev_residence,1310.0
DE,DZ,2018,od_prev_residence,1176.0
DE,DZ,2019,od_prev_residence,1357.0
DE,DZ,2020,od_prev_residence,1524.0
DE,DZ,2021,od_prev_residence,2094.0
DE,DZ,2022,od_prev_residence,3022.0
DE,DZ,2023,od_prev_residence,3379.0
DE,DZ,2024,od_prev_residence,3504.0
DE,EC,1998,od_prev_residence,753.0
DE,EC,1999,od_prev_residence,797.0
DE,EC,2000,od_prev_residence,897.0
DE,EC,2002,od_prev_residence,999.0
DE,EC,2004,od_prev_residence,756.0
DE,EC,2005,od_prev_residence,785.0
DE,EC,2006,od_prev_residence,675.0
DE,EC,2007,od_prev_residence,685.0
DE,EC,2008,od_prev_residence,676.0
DE,EC,2014,od_prev_residence,514.0
DE,EC,2015,od_prev_residence,614.0
DE,EC,2016,od_prev_residence,761.0
DE,EC,2017,od_prev_residence,738.0
DE,EC,2018,od_prev_residence,733.0
DE,EC,2019,od_prev_residence,765.0
DE,EC,2020,od_prev_residence,562.0
DE,EC,2021,od_prev_residence,934.0
DE,EC,2022,od_prev_residence,1035.0
DE,EC,2023,od_prev_residence,1160.0
DE,EC,2024,od_prev_residence,1157.0
DE,EE,1998,od_prev_residence,1126.0
DE,EE,1999,od_prev_residence,990.0
DE,EE,2000,od_prev_residence,1071.0
DE,EE,2002,od_prev_residence,991.0
DE,EE,2004,od_prev_residence,859.0
DE,EE,2005,od_prev_residence,773.0
DE,EE,2006,od_prev_residence,621.0
DE,EE,2007,od_prev_residence,726.0
DE,EE,2008,od_prev_residence,647.0
DE,EE,2014,od_prev_residence,623.0
DE,EE,2015,od_prev_residence,658.0
DE,EE,2016,od_prev_residence,581.0
DE,EE,2017,od_prev_residence,554.0
DE,EE,2018,od_prev_residence,536.0
DE,EE,2019,od_prev_residence,528.0
DE,EE,2020,od_prev_residence,563.0
DE,EE,2021,od_prev_residence,448.0
DE,EE,2022,od_prev_residence,604.0
DE,EE,2023,od_prev_residence,644.0
DE,EE,2024,od_prev_residence,740.0
DE,EG,1998,od_prev_residence,2078.0
DE,EG,1999,od_prev_residence,1936.0
DE,EG,2000,od_prev_residence,2108.0
DE,EG,2002,od_prev_residence,2211.0
DE,EG,2004,od_prev_residence,1793.0
DE,EG,2005,od_prev_residence,1813.0
DE,EG,2006,od_prev_residence,2091.0
DE,EG,2007,od_prev_residence,2502.0
DE,EG,2008,od_prev_residence,2303.0
DE,EG,2014,od_prev_residence,4055.0
DE,EG,2015,od_prev_residence,5823.0
DE,EG,2016,od_prev_residence,4976.0
DE,EG,2017,od_prev_residence,4459.0
DE,EG,2018,od_prev_residence,4603.0
DE,EG,2019,od_prev_residence,5564.0
DE,EG,2020,od_prev_residence,2906.0
DE,EG,2021,od_prev_residence,5158.0
DE,EG,2022,od_prev_residence,7455.0
DE,EG,2023,od_prev_residence,8349.0
DE,EG,2024,od_prev_residence,7626.0
DE,EH,1998,od_prev_residence,0.0
DE,EH,1999,od_prev_residence,0.0
DE,EH,2000,od_prev_residence,0.0
DE,EH,2004,od_prev_residence,0.0
DE,EH,2005,od_prev_residence,0.0
DE,EH,2006,od_prev_residence,0.0
DE,EH,2007,od_prev_residence,0.0
DE,EH,2008,od_prev_residence,0.0
DE,EH,2014,od_prev_residence,0.0
DE,EH,2015,od_prev_residence,0.0
DE,EH,2016,od_prev_residence,0.0
DE,EH,2017,od_prev_residence,0.0
DE,EH,2018,od_prev_residence,0.0
DE,EH,2019,od_prev_residence,0.0
DE,EH,2020,od_prev_residence,0.0
DE,EH,2021,od_prev_residence,0.0
DE,EH,2022,od_prev_residence,0.0
DE,EH,2023,od_prev_residence,0.0
DE,EH,2024,od_prev_residence,0.0
DE,EL,1998,od_prev_residence,16855.0
DE,EL,1999,od_prev_residence,18497.0
DE,EL,2000,od_prev_residence,18358.0
DE,EL,2002,od_prev_residence,15913.0
DE,EL,2004,od_prev_residence,10883.0
DE,EL,2005,od_prev_residence,9692.0
DE,EL,2006,od_prev_residence,8957.0
DE,EL,2007,od_prev_residence,8908.0
DE,EL,2008,od_prev_residence,9162.0
DE,EL,2014,od_prev_residence,20982.0
DE,EL,2015,od_prev_residence,21735.0
DE,EL,2016,od_prev_residence,20215.0
DE,EL,2017,od_prev_residence,19945.0
DE,EL,2018,od_prev_residence,18455.0
DE,EL,2019,od_prev_residence,16240.0
DE,EL,2020,od_prev_residence,14423.0
DE,EL,2021,od_prev_residence,14632.0
DE,EL,2022,od_prev_residence,14306.0
DE,EL,2023,od_prev_residence,13010.0
DE,EL,2024,od_prev_residence,10754.0
DE,ER,1998,od_prev_residence,458.0
DE,ER,1999,od_prev_residence,440.0
DE,ER,2000,od_prev_residence,435.0
DE,ER,2002,od_prev_residence,582.0
DE,ER,2004,od_prev_residence,731.0
DE,ER,2005,od_prev_residence,503.0
DE,ER,2006,od_prev_residence,452.0
DE,ER,2007,od_prev_residence,530.0
DE,ER,2008,od_prev_residence,403.0
DE,ER,2014,od_prev_residence,13705.0
DE,ER,2015,od_prev_residence,18360.0
DE,ER,2016,od_prev_residence,9270.0
DE,ER,2017,od_prev_residence,4329.0
DE,ER,2018,od_prev_residence,2018.0
DE,ER,2019,od_prev_residence,932.0
DE,ER,2020,od_prev_residence,394.0
DE,ER,2021,od_prev_residence,943.0
DE,ER,2022,od_prev_residence,1786.0
DE,ER,2023,od_prev_residence,1443.0
DE,ER,2024,od_prev_residence,1081.0
DE,ES,1998,od_prev_residence,12691.0
DE,ES,1999,od_prev_residence,13979.0
DE,ES,2000,od_prev_residence,14884.0
DE,ES,2001,od_prev_residence,15349.0
DE,ES,2002,od_prev_residence,15426.0
DE,ES,2004,od_prev_residence,14406.0
DE,ES,2005,od_prev_residence,14004.0
DE,ES,2006,od_prev_residence,14219.0
DE,ES,2007,od_prev_residence,15515.0
DE,ES,2008,od_prev_residence,17388.0
DE,ES,2014,od_prev_residence,25659.0
DE,ES,2015,od_prev_residence,23428.0
DE,ES,2016,od_prev_residence,20451.0
DE,ES,2017,od_prev_residence,17746.0
DE,ES,2018,od_prev_residence,16672.0
DE,ES,2019,od_prev_residence,16782.0
DE,ES,2020,od_prev_residence,17314.0
DE,ES,2021,od_prev_residence,19206.0
DE,ES,2022,od_prev_residence,20263.0
DE,ES,2023,od_prev_residence,20495.0
DE,ES,2024,od_prev_residence,19201.0
DE,ET,1998,od_prev_residence,855.0
DE,ET,1999,od_prev_residence,869.0
DE,ET,2000,od_prev_residence,910.0
DE,ET,2002,od_prev_residence,1082.0
DE,ET,2004,od_prev_residence,908.0
DE,ET,2005,od_prev_residence,612.0
DE,ET,2006,od_prev_residence,676.0
DE,ET,2007,od_prev_residence,739.0
DE,ET,2008,od_prev_residence,836.0
DE,ET,2014,od_prev_residence,1647.0
DE,ET,2015,od_prev_residence,3337.0
DE,ET,2016,od_prev_residence,3049.0
DE,ET,2017,od_prev_residence,1218.0
DE,ET,2018,od_prev_residence,1101.0
DE,ET,2019,od_prev_residence,1285.0
DE,ET,2020,od_prev_residence,705.0
DE,ET,2021,od_prev_residence,1354.0
DE,ET,2022,od_prev_residence,1868.0
DE,ET,2023,od_prev_residence,2052.0
DE,ET,2024,od_prev_residence,2052.0
DE,FI,1998,od_prev_residence,2869.0
DE,FI,1999,od_prev_residence,2913.0
DE,FI,2000,od_prev_residence,3014.0
DE,FI,2001,od_prev_residence,2733.0
DE,FI,2002,od_prev_residence,2203.0
DE,FI,2004,od_prev_residence,2229.0
DE,FI,2005,od_prev_residence,2169.0
DE,FI,2006,od_prev_residence,1984.0
DE,FI,2007,od_prev_residence,2250.0
DE,FI,2008,od_prev_residence,2046.0
DE,FI,2014,od_prev_residence,1133.0
DE,FI,2015,od_prev_residence,1494.0
DE,FI,2016,od_prev_residence,1376.0
DE,FI,2017,od_prev_residence,1463.0
DE,FI,2018,od_prev_residence,1212.0
DE,FI,2019,od_prev_residence,1064.0
DE,FI,2020,od_prev_residence,943.0
DE,FI,2021,od_prev_residence,1007.0
DE,FI,2022,od_prev_residence,1285.0
DE,FI,2023,od_prev_residence,1359.0
DE,FI,2024,od_prev_residence,1351.0
DE,FJ,1998,od_prev_residence,15.0
DE,FJ,1999,od_prev_residence,18.0
DE,FJ,2000,od_prev_residence,28.0
DE,FJ,2002,od_prev_residence,17.0
DE,FJ,2004,od_prev_residence,13.0
DE,FJ,2005,od_prev_residence,12.0
DE,FJ,2006,od_prev_residence,11.0
DE,FJ,2007,od_prev_residence,15.0
DE,FJ,2008,od_prev_residence,21.0
DE,FJ,2014,od_prev_residence,82.0
DE,FJ,2015,od_prev_residence,36.0
DE,FJ,2016,od_prev_residence,15.0
DE,FJ,2017,od_prev_residence,39.0
DE,FJ,2018,od_prev_residence,30.0
DE,FJ,2019,od_prev_residence,22.0
DE,FJ,2020,od_prev_residence,7.0
DE,FJ,2021,od_prev_residence,16.0
DE,FJ,2022,od_prev_residence,9.0
DE,FJ,2023,od_prev_residence,10.0
DE,FJ,2024,od_prev_residence,15.0
DE,FK,1998,od_prev_residence,0.0
DE,FK,1999,od_prev_residence,0.0
DE,FK,2000,od_prev_residence,0.0
DE,FK,2004,od_prev_residence,0.0
DE,FK,2005,od_prev_residence,0.0
DE,FK,2006,od_prev_residence,0.0
DE,FK,2007,od_prev_residence,0.0
DE,FK,2008,od_prev_residence,0.0
DE,FK,2014,od_prev_residence,0.0
DE,FK,2015,od_prev_residence,0.0
DE,FK,2016,od_prev_residence,0.0
DE,FK,2017,od_prev_residence,0.0
DE,FK,2018,od_prev_residence,0.0
DE,FK,2019,od_prev_residence,0.0
DE,FK,2020,od_prev_residence,0.0
DE,FK,2021,od_prev_residence,0.0
DE,FK,2022,od_prev_residence,0.0
DE,FK,2023,od_prev_residence,0.0
DE,FK,2024,od_prev_residence,0.0
DE,FM,1998,od_prev_residence,0.0
DE,FM,1999,od_prev_residence,8.0
DE,FM,2000,od_prev_residence,2.0
DE,FM,2002,od_prev_residence,3.0
DE,FM,2004,od_prev_residence,2.0
DE,FM,2005,od_prev_residence,9.0
DE,FM,2006,od_prev_residence,3.0
DE,FM,2007,od_prev_residence,7.0
DE,FM,2008,od_prev_residence,5.0
DE,FM,2014,od_prev_residence,1.0
DE,FM,2015,od_prev_residence,0.0
DE,FM,2016,od_prev_residence,1.0
DE,FM,2017,od_prev_residence,2.0
DE,FM,2018,od_prev_residence,4.0
DE,FM,2019,od_prev_residence,7.0
DE,FM,2020,od_prev_residence,2.0
DE,FM,2021,od_prev_residence,2.0
DE,FM,2022,od_prev_residence,7.0
DE,FM,2023,od_prev_residence,0.0
DE,FM,2024,od_prev_residence,4.0
DE,FO,1998,od_prev_residence,0.0
DE,FO,1999,od_prev_residence,0.0
DE,FO,2000,od_prev_residence,0.0
DE,FO,2008,od_prev_residence,0.0
DE,FO,2014,od_prev_residence,0.0
DE,FO,2015,od_prev_residence,0.0
DE,FO,2016,od_prev_residence,0.0
DE,FO,2017,od_prev_residence,0.0
DE,FO,2018,od_prev_residence,0.0
DE,FO,2019,od_prev_residence,0.0
DE,FO,2020,od_prev_residence,0.0
DE,FO,2021,od_prev_residence,0.0
DE,FO,2022,od_prev_residence,0.0
DE,FO,2023,od_prev_residence,0.0
DE,FO,2024,od_prev_residence,0.0
DE,FR,1998,od_prev_residence,20222.0
DE,FR,1999,od_prev_residence,21516.0
DE,FR,2000,od_prev_residence,21486.0
DE,FR,2002,od_prev_residence,18619.0
DE,FR,2004,od_prev_residence,18369.0
DE,FR,2005,od_prev_residence,18603.0
DE,FR,2006,od_prev_residence,19095.0
DE,FR,2007,od_prev_residence,19627.0
DE,FR,2008,od_prev_residence,19772.0
DE,FR,2014,od_prev_residence,13288.0
DE,FR,2015,od_prev_residence,14299.0
DE,FR,2016,od_prev_residence,14426.0
DE,FR,2017,od_prev_residence,14092.0
DE,FR,2018,od_prev_residence,13160.0
DE,FR,2019,od_prev_residence,12965.0
DE,FR,2020,od_prev_residence,12245.0
DE,FR,2021,od_prev_residence,12541.0
DE,FR,2022,od_prev_residence,12778.0
DE,FR,2023,od_prev_residence,13012.0
DE,FR,2024,od_prev_residence,12458.0
DE,GA,1998,od_prev_residence,36.0
DE,GA,1999,od_prev_residence,42.0
DE,GA,2000,od_prev_residence,60.0
DE,GA,2002,od_prev_residence,66.0
DE,GA,2004,od_prev_residence,78.0
DE,GA,2005,od_prev_residence,59.0
DE,GA,2006,od_prev_residence,59.0
DE,GA,2007,od_prev_residence,45.0
DE,GA,2008,od_prev_residence,51.0
DE,GA,2014,od_prev_residence,32.0
DE,GA,2015,od_prev_residence,56.0
DE,GA,2016,od_prev_residence,50.0
DE,GA,2017,od_prev_residence,33.0
DE,GA,2018,od_prev_residence,40.0
DE,GA,2019,od_prev_residence,41.0
DE,GA,2020,od_prev_residence,28.0
DE,GA,2021,od_prev_residence,31.0
DE,GA,2022,od_prev_residence,32.0
DE,GA,2023,od_prev_residence,32.0
DE,GA,2024,od_prev_residence,22.0
DE,GD,1998,od_prev_residence,23.0
DE,GD,1999,od_prev_residence,10.0
DE,GD,2000,od_prev_residence,18.0
DE,GD,2002,od_prev_residence,10.0
DE,GD,2004,od_prev_residence,11.0
DE,GD,2005,od_prev_residence,7.0
DE,GD,2006,od_prev_residence,6.0
DE,GD,2007,od_prev_residence,5.0
DE,GD,2008,od_prev_residence,9.0
DE,GD,2014,od_prev_residence,7.0
DE,GD,2015,od_prev_residence,10.0
DE,GD,2016,od_prev_residence,7.0
DE,GD,2017,od_prev_residence,7.0
DE,GD,2018,od_prev_residence,11.0
DE,GD,2019,od_prev_residence,11.0
DE,GD,2020,od_prev_residence,9.0
DE,GD,2021,od_prev_residence,8.0
DE,GD,2022,od_prev_residence,16.0
DE,GD,2023,od_prev_residence,5.0
DE,GD,2024,od_prev_residence,16.0
DE,GE,1998,od_prev_residence,3665.0
DE,GE,1999,od_prev_residence,2971.0
DE,GE,2000,od_prev_residence,2848.0
DE,GE,2002,od_prev_residence,4323.0
DE,GE,2004,od_prev_residence,3331.0
DE,GE,2005,od_prev_residence,2752.0
DE,GE,2006,od_prev_residence,2069.0
DE,GE,2007,od_prev_residence,1607.0
DE,GE,2008,od_prev_residence,1673.0
DE,GE,2014,od_prev_residence,3159.0
DE,GE,2015,od_prev_residence,4502.0
DE,GE,2016,od_prev_residence,2565.0
DE,GE,2017,od_prev_residence,2494.0
DE,GE,2018,od_prev_residence,2739.0
DE,GE,2019,od_prev_residence,2834.0
DE,GE,2020,od_prev_residence,2240.0
DE,GE,2021,od_prev_residence,4656.0
DE,GE,2022,od_prev_residence,8678.0
DE,GE,2023,od_prev_residence,6673.0
DE,GE,2024,od_prev_residence,3564.0
DE,GG,2008,od_prev_residence,0.0
DE,GG,2014,od_prev_residence,0.0
DE,GG,2015,od_prev_residence,0.0
DE,GG,2016,od_prev_residence,0.0
DE,GG,2017,od_prev_residence,0.0
DE,GG,2018,od_prev_residence,0.0
DE,GG,2019,od_prev_residence,0.0
DE,GG,2020,od_prev_residence,0.0
DE,GG,2021,od_prev_residence,0.0
DE,GG,2022,od_prev_residence,0.0
DE,GG,2023,od_prev_residence,0.0
DE,GG,2024,od_prev_residence,0.0
DE,GH,1998,od_prev_residence,1628.0
DE,GH,1999,od_prev_residence,1482.0
DE,GH,2000,od_prev_residence,1620.0
DE,GH,2002,od_prev_residence,2112.0
DE,GH,2004,od_prev_residence,1719.0
DE,GH,2005,od_prev_residence,1458.0
DE,GH,2006,od_prev_residence,1328.0
DE,GH,2007,od_prev_residence,1027.0
DE,GH,2008,od_prev_residence,979.0
DE,GH,2014,od_prev_residence,2091.0
DE,GH,2015,od_prev_residence,3552.0
DE,GH,2016,od_prev_residence,2111.0
DE,GH,2017,od_prev_residence,1795.0
DE,GH,2018,od_prev_residence,1767.0
DE,GH,2019,od_prev_residence,2029.0
DE,GH,2020,od_prev_residence,1721.0
DE,GH,2021,od_prev_residence,2137.0
DE,GH,2022,od_prev_residence,2892.0
DE,GH,2023,od_prev_residence,2891.0
DE,GH,2024,od_prev_residence,3293.0
DE,GI,1998,od_prev_residence,0.0
DE,GI,1999,od_prev_residence,0.0
DE,GI,2000,od_prev_residence,0.0
DE,GI,2004,od_prev_residence,0.0
DE,GI,2005,od_prev_residence,0.0
DE,GI,2006,od_prev_residence,0.0
DE,GI,2007,od_prev_residence,0.0
DE,GI,2008,od_prev_residence,89.0
DE,GI,2014,od_prev_residence,0.0
DE,GI,2015,od_prev_residence,0.0
DE,GI,2016,od_prev_residence,0.0
DE,GI,2017,od_prev_residence,0.0
DE,GI,2018,od_prev_residence,0.0
DE,GI,2019,od_prev_residence,0.0
DE,GI,2020,od_prev_residence,0.0
DE,GI,2021,od_prev_residence,0.0
DE,GI,2022,od_prev_residence,0.0
DE,GI,2023,od_prev_residence,0.0
DE,GI,2024,od_prev_residence,0.0
DE,GL,1998,od_prev_residence,0.0
DE,GL,1999,od_prev_residence,0.0
DE,GL,2000,od_prev_residence,0.0
DE,GL,2004,od_prev_residence,0.0
DE,GL,2005,od_prev_residence,0.0
DE,GL,2006,od_prev_residence,0.0
DE,GL,2007,od_prev_residence,0.0
DE,GL,2008,od_prev_residence,0.0
DE,GL,2014,od_prev_residence,0.0
DE,GL,2015,od_prev_residence,0.0
DE,GL,2016,od_prev_residence,0.0
DE,GL,2017,od_prev_residence,0.0
DE,GL,2018,od_prev_residence,0.0
DE,GL,2019,od_prev_residence,0.0
DE,GL,2020,od_prev_residence,0.0
DE,GL,2021,od_prev_residence,0.0
DE,GL,2022,od_prev_residence,0.0
DE,GL,2023,od_prev_residence,0.0
DE,GL,2024,od_prev_residence,0.0
DE,GM,1998,od_prev_residence,309.0
DE,GM,1999,od_prev_residence,285.0
DE,GM,2000,od_prev_residence,367.0
DE,GM,2002,od_prev_residence,313.0
DE,GM,2004,od_prev_residence,292.0
DE,GM,2005,od_prev_residence,311.0
DE,GM,2006,od_prev_residence,336.0
DE,GM,2007,od_prev_residence,281.0
DE,GM,2008,od_prev_residence,373.0
DE,GM,2014,od_prev_residence,2215.0
DE,GM,2015,od_prev_residence,4736.0
DE,GM,2016,od_prev_residence,4118.0
DE,GM,2017,od_prev_residence,1740.0
DE,GM,2018,od_prev_residence,951.0
DE,GM,2019,od_prev_residence,910.0
DE,GM,2020,od_prev_residence,768.0
DE,GM,2021,od_prev_residence,616.0
DE,GM,2022,od_prev_residence,786.0
DE,GM,2023,od_prev_residence,973.0
DE,GM,2024,od_prev_residence,933.0
DE,GN,1998,od_prev_residence,677.0
DE,GN,1999,od_prev_residence,332.0
DE,GN,2000,od_prev_residence,421.0
DE,GN,2002,od_prev_residence,575.0
DE,GN,2004,od_prev_residence,572.0
DE,GN,2005,od_prev_residence,428.0
DE,GN,2006,od_prev_residence,293.0
DE,GN,2007,od_prev_residence,362.0
DE,GN,2008,od_prev_residence,431.0
DE,GN,2014,od_prev_residence,1281.0
DE,GN,2015,od_prev_residence,1997.0
DE,GN,2016,od_prev_residence,2543.0
DE,GN,2017,od_prev_residence,2253.0
DE,GN,2018,od_prev_residence,2353.0
DE,GN,2019,od_prev_residence,1643.0
DE,GN,2020,od_prev_residence,939.0
DE,GN,2021,od_prev_residence,793.0
DE,GN,2022,od_prev_residence,1565.0
DE,GN,2023,od_prev_residence,3813.0
DE,GN,2024,od_prev_residence,2545.0
DE,GQ,1998,od_prev_residence,12.0
DE,GQ,1999,od_prev_residence,12.0
DE,GQ,2000,od_prev_residence,11.0
DE,GQ,2002,od_prev_residence,10.0
DE,GQ,2004,od_prev_residence,8.0
DE,GQ,2005,od_prev_residence,6.0
DE,GQ,2006,od_prev_residence,8.0
DE,GQ,2007,od_prev_residence,3.0
DE,GQ,2008,od_prev_residence,11.0
DE,GQ,2014,od_prev_residence,12.0
DE,GQ,2015,od_prev_residence,29.0
DE,GQ,2016,od_prev_residence,13.0
DE,GQ,2017,od_prev_residence,12.0
DE,GQ,2018,od_prev_residence,7.0
DE,GQ,2019,od_prev_residence,8.0
DE,GQ,2020,od_prev_residence,2.0
DE,GQ,2021,od_prev_residence,5.0
DE,GQ,2022,od_prev_residence,18.0
DE,GQ,2023,od_prev_residence,9.0
DE,GQ,2024,od_prev_residence,28.0
DE,GS,1998,od_prev_residence,0.0
DE,GS,1999,od_prev_residence,0.0
DE,GS,2000,od_prev_residence,0.0
DE,GT,1998,od_prev_residence,197.0
DE,GT,1999,od_prev_residence,177.0
DE,GT,2000,od_prev_residence,172.0
DE,GT,2002,od_prev_residence,241.0
DE,GT,2004,od_prev_residence,165.0
DE,GT,2005,od_prev_residence,208.0
DE,GT,2006,od_prev_residence,170.0
DE,GT,2007,od_prev_residence,205.0
DE,GT,2008,od_prev_residence,200.0
DE,GT,2014,od_prev_residence,160.0
DE,GT,2015,od_prev_residence,164.0
DE,GT,2016,od_prev_residence,195.0
DE,GT,2017,od_prev_residence,218.0
DE,GT,2018,od_prev_residence,217.0
DE,GT,2019,od_prev_residence,239.0
DE,GT,2020,od_prev_residence,173.0
DE,GT,2021,od_prev_residence,205.0
DE,GT,2022,od_prev_residence,226.0
DE,GT,2023,od_prev_residence,244.0
DE,GT,2024,od_prev_residence,248.0
