country,period_str,quarter_end,country_period_ret,n_days,avg_n_tickers,min_n_tickers,max_n_tickers,country_period_ret_pct
NO,2015Q4,2015-12-31,0.03750111203519646,63.0,2.0,2.0,2.0,3.750111203519646
NO,2016Q1,2016-03-31,0.03009723021395283,61.0,2.0,2.0,2.0,3.009723021395283
NO,2016Q2,2016-06-30,0.05497203789489902,62.0,2.0,2.0,2.0,5.497203789489902
NO,2016Q3,2016-09-30,0.1475341745812686,66.0,2.0,2.0,2.0,14.753417458126862
NO,2016Q4,2016-12-31,-0.025000034157627637,64.0,2.0,2.0,2.0,-2.5000034157627637
NO,2017Q1,2017-03-31,0.05006072826879948,65.0,2.0,2.0,2.0,5.006072826879948
NO,2017Q2,2017-06-30,0.09299375170499768,59.0,2.0,2.0,2.0,9.299375170499768
NO,2017Q3,2017-09-30,0.012079294101855043,65.0,2.0,2.0,2.0,1.2079294101855043
NO,2017Q4,2017-12-31,0.06694623493766882,63.0,2.0,2.0,2.0,6.6946234937668825
NO,2018Q1,2018-03-31,-0.12380257132894879,62.0,2.0,2.0,2.0,-12.38025713289488
NO,2018Q2,2018-06-30,0.06445623457412597,60.0,2.0,2.0,2.0,6.445623457412597
NO,2018Q3,2018-09-30,0.027090917959400107,65.0,2.0,2.0,2.0,2.7090917959400107
NO,2018Q4,2018-12-31,-0.02836299516724472,62.0,2.0,2.0,2.0,-2.836299516724472
NO,2019Q1,2019-03-31,0.10823577979306265,63.0,2.0,2.0,2.0,10.823577979306265
NO,2019Q2,2019-06-30,0.002971914607079462,58.0,2.0,2.0,2.0,0.2971914607079462
NO,2019Q3,2019-09-30,0.04674911032765716,66.0,2.0,2.0,2.0,4.674911032765716
NO,2019Q4,2019-12-31,0.09762270608701207,62.0,2.0,2.0,2.0,9.762270608701208
NO,2020Q1,2020-03-31,-0.23608739488183006,64.0,2.0,2.0,2.0,-23.608739488183005
NO,2020Q2,2020-06-30,0.12451288682145067,59.0,2.0,2.0,2.0,12.451288682145067
NO,2020Q3,2020-09-30,0.03378514051299941,66.0,2.0,2.0,2.0,3.378514051299941
NO,2020Q4,2020-12-31,0.4195097016271736,63.0,2.0,2.0,2.0,41.95097016271736
NO,2021Q1,2021-03-31,-0.0646983872284248,63.0,2.0,2.0,2.0,-6.46983872284248
NO,2021Q2,2021-06-30,0.0712898178482555,59.0,2.0,2.0,2.0,7.12898178482555
NO,2021Q3,2021-09-30,0.014419658761413379,66.0,2.0,2.0,2.0,1.4419658761413379
NO,2021Q4,2021-12-31,0.06488122085086712,64.0,2.0,2.0,2.0,6.488122085086712
NO,2022Q1,2022-03-31,-0.07224219804689791,64.0,2.0,2.0,2.0,-7.224219804689791
NO,2022Q2,2022-06-30,-0.18823457322790893,59.0,2.0,2.0,2.0,-18.823457322790894
NO,2022Q3,2022-09-30,-0.051827469012492355,66.0,2.0,2.0,2.0,-5.182746901249235
NO,2022Q4,2022-12-31,0.03548212324727329,64.0,2.0,2.0,2.0,3.548212324727329
NO,2023Q1,2023-03-31,-0.03137620003999386,65.0,2.0,2.0,2.0,-3.1376200039993862
NO,2023Q2,2023-06-30,0.006451189391510903,58.0,2.0,2.0,2.0,0.6451189391510903
NO,2023Q3,2023-09-30,-0.03430280824648968,65.0,2.0,2.0,2.0,-3.430280824648968
NO,2023Q4,2023-12-31,0.19676304537204548,63.0,2.0,2.0,2.0,19.676304537204548
NO,2024Q1,2024-03-31,0.07854219768478643,62.0,2.0,2.0,2.0,7.854219768478643
NO,2024Q2,2024-06-30,0.010803198243177548,60.0,2.0,2.0,2.0,1.0803198243177548
NO,2024Q3,2024-09-30,0.1263156406170134,66.0,2.0,2.0,2.0,12.63156406170134
NO,2024Q4,2024-12-31,-0.075563693458372,62.0,2.0,2.0,2.0,-7.556369345837199
NO,2025Q1,2025-03-31,0.09551118606814013,63.0,2.0,2.0,2.0,9.551118606814013
NO,2025Q2,2025-06-30,0.1396354231286825,59.0,2.0,2.0,2.0,13.963542312868249
NO,2025Q3,2025-09-30,-0.08708275227286055,66.0,2.0,2.0,2.0,-8.708275227286055
NO,2025Q4,2025-12-31,0.1026583169707278,62.0,2.0,2.0,2.0,10.26583169707278
NO,2026Q1,2026-03-31,-0.027433171883030627,51.0,1.5490196078431373,1.0,2.0,-2.7433171883030627
PL,2000Q1,2000-03-31,0.5875565479256897,64.0,1.0,1.0,1.0,58.75565479256897
PL,2000Q2,2000-06-30,-0.20641586504312792,65.0,1.0,1.0,1.0,-20.64158650431279
PL,2000Q3,2000-09-30,0.04934116155923207,65.0,1.0,1.0,1.0,4.934116155923207
PL,2000Q4,2000-12-31,0.017082902209462292,65.0,1.0,1.0,1.0,1.7082902209462292
PL,2001Q1,2001-03-31,-0.2436909690490653,65.0,1.0,1.0,1.0,-24.369096904906527
PL,2001Q2,2001-06-30,0.022208581301872643,65.0,1.0,1.0,1.0,2.2208581301872643
PL,2001Q3,2001-09-30,0.043504829691711544,65.0,1.0,1.0,1.0,4.350482969171154
PL,2001Q4,2001-12-31,-0.0843874059287032,66.0,1.0,1.0,1.0,-8.43874059287032
PL,2002Q1,2002-03-31,0.03526184858915182,64.0,1.0,1.0,1.0,3.5261848589151823
PL,2002Q2,2002-06-30,0.05276316052603103,65.0,1.0,1.0,1.0,5.276316052603103
PL,2002Q3,2002-09-30,-0.0652758796318974,66.0,1.0,1.0,1.0,-6.52758796318974
PL,2002Q4,2002-12-31,-0.02209926318763622,66.0,1.0,1.0,1.0,-2.209926318763622
PL,2003Q1,2003-03-31,0.019773967663531344,64.0,1.0,1.0,1.0,1.9773967663531344
PL,2003Q2,2003-06-30,0.1772852307151107,65.0,1.0,1.0,1.0,17.72852307151107
PL,2003Q3,2003-09-30,0.43529433218006575,66.0,1.0,1.0,1.0,43.529433218006574
PL,2003Q4,2003-12-31,0.10491797294676641,66.0,1.0,1.0,1.0,10.49179729467664
PL,2004Q1,2004-03-31,0.14094935537065045,65.0,1.0,1.0,1.0,14.094935537065044
PL,2004Q2,2004-06-30,0.19789570957028024,65.0,1.6,1.0,2.0,19.789570957028026
PL,2004Q3,2004-09-30,0.050596225688581686,66.0,2.0,2.0,2.0,5.059622568858169
PL,2004Q4,2004-12-31,-0.10595429008349344,66.0,2.0,2.0,2.0,-10.595429008349344
PL,2005Q1,2005-03-31,-0.01485928706011086,64.0,2.0,2.0,2.0,-1.485928706011086
PL,2005Q2,2005-06-30,0.17953728601551533,65.0,2.0,2.0,2.0,17.953728601551532
PL,2005Q3,2005-09-30,0.32488003531993526,66.0,2.0,2.0,2.0,32.48800353199353
PL,2005Q4,2005-12-31,0.1713132620634621,65.0,2.0,2.0,2.0,17.13132620634621
PL,2006Q1,2006-03-31,0.7758333119196776,65.0,2.0,2.0,2.0,77.58333119196776
PL,2006Q2,2006-06-30,-0.10539175915017918,65.0,2.0,2.0,2.0,-10.539175915017918
PL,2006Q3,2006-09-30,0.11881746132187021,65.0,2.0,2.0,2.0,11.881746132187022
PL,2006Q4,2006-12-31,0.32280367664041654,63.0,2.0,2.0,2.0,32.280367664041655
PL,2007Q1,2007-03-31,0.29202799466632445,64.0,2.0,2.0,2.0,29.202799466632445
PL,2007Q2,2007-06-30,-0.04106935670657785,60.0,2.0,2.0,2.0,-4.106935670657785
PL,2007Q3,2007-09-30,-0.10490511315396045,64.0,2.0,2.0,2.0,-10.490511315396045
PL,2007Q4,2007-12-31,-0.07653137470403681,62.0,2.0,2.0,2.0,-7.653137470403681
PL,2008Q1,2008-03-31,-0.15216292884305926,62.0,2.0,2.0,2.0,-15.216292884305926
PL,2008Q2,2008-06-30,-0.2627203382029395,63.0,2.0,2.0,2.0,-26.27203382029395
PL,2008Q3,2008-09-30,-0.1768879550859801,65.0,2.0,2.0,2.0,-17.68879550859801
PL,2008Q4,2008-12-31,-0.36873881180980284,62.0,2.0,2.0,2.0,-36.873881180980284
PL,2009Q1,2009-03-31,0.0632075596691053,64.0,2.0,2.0,2.0,6.3207559669105295
PL,2009Q2,2009-06-30,0.3063663329556221,65.0,2.0,2.0,2.0,30.63663329556221
PL,2009Q3,2009-09-30,0.3028266927299115,66.0,2.0,2.0,2.0,30.282669272991146
PL,2009Q4,2009-12-31,0.036641996285717404,66.0,2.0,2.0,2.0,3.6641996285717404
PL,2010Q1,2010-03-31,0.016460439560235685,64.0,2.0,2.0,2.0,1.6460439560235685
PL,2010Q2,2010-06-30,-0.051521647117309666,65.0,2.0,2.0,2.0,-5.152164711730967
PL,2010Q3,2010-09-30,0.10884249409842339,66.0,2.0,2.0,2.0,10.88424940984234
PL,2010Q4,2010-12-31,0.0015315366979467004,66.0,2.0,2.0,2.0,0.15315366979467004
PL,2011Q1,2011-03-31,-0.054130856037601816,64.0,2.0,2.0,2.0,-5.413085603760182
PL,2011Q2,2011-06-30,-0.055121062010477395,65.0,2.0,2.0,2.0,-5.5121062010477395
PL,2011Q3,2011-09-30,-0.3113659664887113,66.0,2.0,2.0,2.0,-31.13659664887113
PL,2011Q4,2011-12-31,-0.14653248015627762,65.0,2.0,2.0,2.0,-14.653248015627762
PL,2012Q1,2012-03-31,-0.01786277159338001,65.0,2.0,2.0,2.0,-1.7862771593380011
PL,2012Q2,2012-06-30,-0.06030325503271572,65.0,2.0,2.0,2.0,-6.0303255032715715
PL,2012Q3,2012-09-30,0.19563096397255375,65.0,2.0,2.0,2.0,19.563096397255375
PL,2012Q4,2012-12-31,0.24350340534023296,66.0,2.0,2.0,2.0,24.350340534023296
PL,2013Q1,2013-03-31,-0.04664602095093995,64.0,2.0,2.0,2.0,-4.664602095093995
PL,2013Q2,2013-06-30,0.12985897965213433,65.0,2.0,2.0,2.0,12.985897965213432
PL,2013Q3,2013-09-30,-0.06667131259699755,66.0,2.0,2.0,2.0,-6.6671312596997545
PL,2013Q4,2013-12-31,0.02011886005932073,66.0,2.0,2.0,2.0,2.011886005932073
PL,2014Q1,2014-03-31,-0.06658401803994674,64.0,2.0,2.0,2.0,-6.658401803994673
PL,2014Q2,2014-06-30,0.10528004193459939,65.0,2.0,2.0,2.0,10.528004193459939
PL,2014Q3,2014-09-30,-0.1577719330728269,66.0,2.0,2.0,2.0,-15.777193307282689
PL,2014Q4,2014-12-31,0.016112267162546656,66.0,2.0,2.0,2.0,1.6112267162546656
PL,2015Q1,2015-03-31,-4.695402986765185e-05,64.0,2.0,2.0,2.0,-0.004695402986765185
PL,2015Q2,2015-06-30,0.043047451470100695,65.0,2.0,2.0,2.0,4.3047451470100695
PL,2015Q3,2015-09-30,0.019128857418577283,66.0,2.0,2.0,2.0,1.9128857418577283
PL,2015Q4,2015-12-31,0.108850932661269,66.0,2.0,2.0,2.0,10.8850932661269
PL,2016Q1,2016-03-31,0.07412466332642431,61.0,2.0,2.0,2.0,7.412466332642431
PL,2016Q2,2016-06-30,0.09052115746579004,63.0,2.0,2.0,2.0,9.052115746579004
PL,2016Q3,2016-09-30,0.11275577006592075,65.0,2.0,2.0,2.0,11.275577006592075
PL,2016Q4,2016-12-31,0.22145353397459822,62.0,2.0,2.0,2.0,22.14535339745982
PL,2017Q1,2017-03-31,0.05460818786696331,64.0,2.0,2.0,2.0,5.460818786696331
PL,2017Q2,2017-06-30,0.15863141103095235,61.0,2.0,2.0,2.0,15.863141103095234
PL,2017Q3,2017-09-30,-0.06090544953838384,65.0,2.0,2.0,2.0,-6.090544953838384
PL,2017Q4,2017-12-31,-0.038519172426037196,65.0,2.0,2.0,2.0,-3.8519172426037196
PL,2018Q1,2018-03-31,0.029226538204470298,65.0,2.0,2.0,2.0,2.92265382044703
PL,2018Q2,2018-06-30,-0.02392049276310182,65.0,2.0,2.0,2.0,-2.392049276310182
PL,2018Q3,2018-09-30,-0.036514753549381385,65.0,2.0,2.0,2.0,-3.6514753549381385
PL,2018Q4,2018-12-31,-0.0724771260901218,66.0,2.0,2.0,2.0,-7.24771260901218
PL,2019Q1,2019-03-31,0.18989133161247573,64.0,2.0,2.0,2.0,18.989133161247572
PL,2019Q2,2019-06-30,0.01982645939743599,65.0,2.0,2.0,2.0,1.9826459397435992
PL,2019Q3,2019-09-30,0.10331377152773724,66.0,2.0,2.0,2.0,10.331377152773724
PL,2019Q4,2019-12-31,0.06651045098101394,66.0,2.0,2.0,2.0,6.6510450981013935
PL,2020Q1,2020-03-31,-0.252245324126798,65.0,2.0,2.0,2.0,-25.2245324126798
PL,2020Q2,2020-06-30,0.006349433097055046,65.0,2.0,2.0,2.0,0.6349433097055046
PL,2020Q3,2020-09-30,0.017631328537826008,66.0,2.0,2.0,2.0,1.7631328537826008
PL,2020Q4,2020-12-31,0.08234395180367082,63.0,2.0,2.0,2.0,8.234395180367082
PL,2021Q1,2021-03-31,0.02229692878933265,62.0,2.0,2.0,2.0,2.229692878933265
PL,2021Q2,2021-06-30,0.013131303482874834,61.0,2.0,2.0,2.0,1.3131303482874834
PL,2021Q3,2021-09-30,0.04452971871980371,66.0,2.0,2.0,2.0,4.452971871980371
PL,2021Q4,2021-12-31,-0.02696361366193456,62.0,2.0,2.0,2.0,-2.696361366193456
PL,2022Q1,2022-03-31,-0.10606941597803032,63.0,2.0,2.0,2.0,-10.606941597803033
PL,2022Q2,2022-06-30,-0.0051822996561549095,61.0,2.0,2.0,2.0,-0.518229965615491
PL,2022Q3,2022-09-30,-0.05443088271345409,65.0,2.0,2.0,2.0,-5.443088271345409
PL,2022Q4,2022-12-31,0.10251389900618957,62.0,2.0,2.0,2.0,10.251389900618957
PL,2023Q1,2023-03-31,0.04100889593754631,64.0,2.0,2.0,2.0,4.100889593754631
PL,2023Q2,2023-06-30,0.09088280552953587,60.0,2.0,2.0,2.0,9.088280552953588
PL,2023Q3,2023-09-30,0.025427919360673457,64.0,2.0,2.0,2.0,2.5427919360673457
PL,2023Q4,2023-12-31,-0.15422030495187355,62.0,2.0,2.0,2.0,-15.422030495187355
PL,2024Q1,2024-03-31,0.24865700109446154,63.0,2.0,2.0,2.0,24.865700109446152
PL,2024Q2,2024-06-30,-0.02711257999395489,61.0,2.0,2.0,2.0,-2.711257999395489
PL,2024Q3,2024-09-30,-0.10144968666143073,65.0,2.0,2.0,2.0,-10.144968666143072
PL,2024Q4,2024-12-31,-0.0018857127943633367,60.0,2.0,2.0,2.0,-0.18857127943633367
PL,2025Q1,2025-03-31,-0.022493949751445252,62.0,2.0,2.0,2.0,-2.2493949751445252
PL,2025Q2,2025-06-30,0.07991619539325145,61.0,2.0,2.0,2.0,7.9916195393251455
PL,2025Q3,2025-09-30,0.08947835615003918,65.0,2.0,2.0,2.0,8.947835615003918
PL,2025Q4,2025-12-31,-0.14841559171529484,61.0,2.0,2.0,2.0,-14.841559171529484
PL,2026Q1,2026-03-31,-0.017236226990612558,50.0,1.98,1.0,2.0,-1.7236226990612558
SE,2000Q1,2000-03-31,0.1959915678371289,64.0,2.0,2.0,2.0,19.59915678371289
SE,2000Q2,2000-06-30,-0.053162576074053725,65.0,2.0,2.0,2.0,-5.3162576074053725
SE,2000Q3,2000-09-30,-0.10398321874274175,65.0,2.0,2.0,2.0,-10.398321874274174
SE,2000Q4,2000-12-31,-0.4067809251423504,65.0,2.0,2.0,2.0,-40.67809251423504
SE,2001Q1,2001-03-31,-0.36189176911995213,65.0,2.0,2.0,2.0,-36.18917691199521
SE,2001Q2,2001-06-30,-0.23421928683947824,65.0,2.0,2.0,2.0,-23.421928683947822
SE,2001Q3,2001-09-30,-0.1266415939176857,65.0,2.0,2.0,2.0,-12.664159391768571
SE,2001Q4,2001-12-31,-0.09898327184076461,66.0,2.0,2.0,2.0,-9.89832718407646
SE,2002Q1,2002-03-31,0.23936084009732106,64.0,2.0,2.0,2.0,23.936084009732106
SE,2002Q2,2002-06-30,-0.0007846074502275702,65.0,2.4307692307692306,2.0,4.0,-0.07846074502275702
SE,2002Q3,2002-09-30,-0.20914060089368525,66.0,4.0,4.0,4.0,-20.914060089368526
SE,2002Q4,2002-12-31,0.1519885295510257,66.0,4.0,4.0,4.0,15.19885295510257
SE,2003Q1,2003-03-31,-0.07271361572482049,64.0,4.0,4.0,4.0,-7.271361572482049
SE,2003Q2,2003-06-30,0.15536539858825127,65.0,4.0,4.0,4.0,15.536539858825126
SE,2003Q3,2003-09-30,0.027662365039603953,66.0,4.0,4.0,4.0,2.7662365039603953
SE,2003Q4,2003-12-31,0.16072285142401888,66.0,4.0,4.0,4.0,16.07228514240189
SE,2004Q1,2004-03-31,0.2520721553771854,65.0,4.0,4.0,4.0,25.20721553771854
SE,2004Q2,2004-06-30,-0.042889511256691604,65.0,4.0,4.0,4.0,-4.28895112566916
SE,2004Q3,2004-09-30,0.0984479515066734,66.0,4.0,4.0,4.0,9.844795150667341
SE,2004Q4,2004-12-31,0.11371705546294897,66.0,4.0,4.0,4.0,11.371705546294898
SE,2005Q1,2005-03-31,0.12458239744371413,64.0,4.0,4.0,4.0,12.458239744371413
SE,2005Q2,2005-06-30,0.30152868450110626,65.0,4.0,4.0,4.0,30.152868450110624
SE,2005Q3,2005-09-30,-0.23459474778805744,66.0,4.0,4.0,4.0,-23.459474778805745
SE,2005Q4,2005-12-31,0.0781730007443695,65.0,4.0,4.0,4.0,7.81730007443695
SE,2006Q1,2006-03-31,0.19213034181389532,65.0,4.0,4.0,4.0,19.21303418138953
SE,2006Q2,2006-06-30,-0.09584722240283738,65.0,4.0,4.0,4.0,-9.584722240283739
SE,2006Q3,2006-09-30,0.11302001742760104,65.0,4.0,4.0,4.0,11.302001742760105
SE,2006Q4,2006-12-31,0.14376290410719395,65.0,4.0,4.0,4.0,14.376290410719395
SE,2007Q1,2007-03-31,0.07592662260372207,64.0,4.0,4.0,4.0,7.592662260372207
SE,2007Q2,2007-06-30,-0.13144494357006753,59.0,4.0,4.0,4.0,-13.144494357006753
SE,2007Q3,2007-09-30,-0.028608116681745455,65.0,4.0,4.0,4.0,-2.8608116681745455
SE,2007Q4,2007-12-31,-0.11065418393296544,62.0,4.0,4.0,4.0,-11.065418393296545
SE,2008Q1,2008-03-31,0.024757057289916506,62.0,4.0,4.0,4.0,2.4757057289916506
SE,2008Q2,2008-06-30,-0.17467817659769036,62.0,4.0,4.0,4.0,-17.467817659769036
SE,2008Q3,2008-09-30,-0.05388519053984897,66.0,4.0,4.0,4.0,-5.388519053984897
SE,2008Q4,2008-12-31,-0.09562151407756081,62.0,4.0,4.0,4.0,-9.562151407756081
SE,2009Q1,2009-03-31,-0.059556320779059035,62.0,4.0,4.0,4.0,-5.9556320779059035
SE,2009Q2,2009-06-30,0.12860177930121397,60.0,4.0,4.0,4.0,12.860177930121397
SE,2009Q3,2009-09-30,0.3299950312664717,66.0,4.0,4.0,4.0,32.99950312664717
SE,2009Q4,2009-12-31,0.11073011163328905,63.0,4.0,4.0,4.0,11.073011163328905
SE,2010Q1,2010-03-31,0.17662666482193434,62.0,4.0,4.0,4.0,17.662666482193433
SE,2010Q2,2010-06-30,-0.04496116732593913,61.0,4.983606557377049,4.0,5.0,-4.496116732593913
SE,2010Q3,2010-09-30,0.26661227107397,66.0,5.0,5.0,5.0,26.661227107397
SE,2010Q4,2010-12-31,0.10184375279779823,64.0,5.0,5.0,5.0,10.184375279779822
SE,2011Q1,2011-03-31,-0.1373849809540565,63.0,5.0,5.0,5.0,-13.73849809540565
SE,2011Q2,2011-06-30,-0.002940342292175546,60.0,5.0,5.0,5.0,-0.2940342292175546
SE,2011Q3,2011-09-30,-0.10679713874951768,66.0,5.0,5.0,5.0,-10.67971387495177
SE,2011Q4,2011-12-31,0.015548062385567496,64.0,5.0,5.0,5.0,1.5548062385567496
SE,2012Q1,2012-03-31,0.09676727097108695,64.0,5.0,5.0,5.0,9.676727097108696
SE,2012Q2,2012-06-30,-0.008744396762732753,59.0,5.0,5.0,5.0,-0.8744396762732753
SE,2012Q3,2012-09-30,0.08599618127361786,65.0,5.0,5.0,5.0,8.599618127361786
SE,2012Q4,2012-12-31,0.03339377785404185,62.0,5.0,5.0,5.0,3.339377785404185
SE,2013Q1,2013-03-31,0.07787045963701344,62.0,5.0,5.0,5.0,7.7870459637013445
SE,2013Q2,2013-06-30,-0.0003282044097624448,60.0,5.0,5.0,5.0,-0.03282044097624448
SE,2013Q3,2013-09-30,0.04154457566729208,66.0,5.0,5.0,5.0,4.154457566729208
SE,2013Q4,2013-12-31,0.107448909594837,62.0,5.0,5.0,5.0,10.7448909594837
SE,2014Q1,2014-03-31,0.10823620457301186,62.0,5.0,5.0,5.0,10.823620457301185
SE,2014Q2,2014-06-30,0.08597307692396994,59.0,5.0,5.0,5.0,8.597307692396994
SE,2014Q3,2014-09-30,-0.02260743596522119,66.0,5.0,5.0,5.0,-2.260743596522119
SE,2014Q4,2014-12-31,63.49012139821794,62.0,5.0,5.0,5.0,6349.012139821793
SE,2015Q1,2015-03-31,0.18336547249681434,62.0,5.0,5.0,5.0,18.336547249681434
SE,2015Q2,2015-06-30,-0.11189975893711523,60.0,5.0,5.0,5.0,-11.189975893711523
SE,2015Q3,2015-09-30,0.19458891728912953,66.0,5.0,5.0,5.0,19.458891728912953
SE,2015Q4,2015-12-31,0.14865047899731243,63.0,5.0,5.0,5.0,14.865047899731243
SE,2016Q1,2016-03-31,0.00509001057482994,61.0,5.0,5.0,5.0,0.509001057482994
SE,2016Q2,2016-06-30,0.06770780445885505,62.0,5.0,5.0,5.0,6.770780445885505
SE,2016Q3,2016-09-30,0.12430506434749966,66.0,5.0,5.0,5.0,12.430506434749965
SE,2016Q4,2016-12-31,-0.04261114383429432,64.0,5.0,5.0,5.0,-4.261114383429431
SE,2017Q1,2017-03-31,-0.05122366738452144,64.0,5.0,5.0,5.0,-5.122366738452144
SE,2017Q2,2017-06-30,0.02853987879083375,61.0,5.0,5.0,5.0,2.853987879083375
SE,2017Q3,2017-09-30,0.11547657581032356,65.0,5.0,5.0,5.0,11.547657581032356
SE,2017Q4,2017-12-31,0.0077245770784775125,63.0,5.0,5.0,5.0,0.7724577078477513
SE,2018Q1,2018-03-31,0.02669534604934598,63.0,5.0,5.0,5.0,2.669534604934598
SE,2018Q2,2018-06-30,0.15335751774602602,62.0,5.0,5.0,5.0,15.335751774602603
SE,2018Q3,2018-09-30,0.1357031907151509,65.0,5.0,5.0,5.0,13.57031907151509
SE,2018Q4,2018-12-31,-0.025047856872429275,62.0,5.0,5.0,5.0,-2.5047856872429275
SE,2019Q1,2019-03-31,0.1483778228636683,63.0,5.0,5.0,5.0,14.83778228636683
SE,2019Q2,2019-06-30,0.06110470656522193,57.0,5.0,5.0,5.0,6.110470656522193
SE,2019Q3,2019-09-30,0.27615094026946485,65.0,5.0,5.0,5.0,27.615094026946487
SE,2019Q4,2019-12-31,0.06917180776068754,62.0,5.0,5.0,5.0,6.917180776068754
SE,2020Q1,2020-03-31,-0.18532058895293124,63.0,5.0,5.0,5.0,-18.532058895293126
SE,2020Q2,2020-06-30,0.06491690690415353,60.0,5.0,5.0,5.0,6.491690690415353
SE,2020Q3,2020-09-30,0.18755907521358917,66.0,5.0,5.0,5.0,18.755907521358917
SE,2020Q4,2020-12-31,0.026637020986542526,63.0,5.0,5.0,5.0,2.6637020986542526
SE,2021Q1,2021-03-31,-0.05506578528646355,62.0,5.0,5.0,5.0,-5.506578528646355
SE,2021Q2,2021-06-30,0.20331102782471566,61.0,5.0,5.0,5.0,20.331102782471568
SE,2021Q3,2021-09-30,0.04323958721936627,66.0,5.0,5.0,5.0,4.323958721936627
SE,2021Q4,2021-12-31,0.21283343707791658,64.0,5.0,5.0,5.0,21.28334370779166
SE,2022Q1,2022-03-31,-0.11691838367819207,63.0,5.0,5.0,5.0,-11.691838367819207
SE,2022Q2,2022-06-30,-0.42974965508632945,60.0,5.0,5.0,5.0,-42.97496550863295
SE,2022Q3,2022-09-30,-0.12695819205450343,66.0,5.0,5.0,5.0,-12.695819205450343
SE,2022Q4,2022-12-31,0.1854109587161572,64.0,5.0,5.0,5.0,18.54109587161572
SE,2023Q1,2023-03-31,-0.07911969837308597,64.0,5.0,5.0,5.0,-7.911969837308597
SE,2023Q2,2023-06-30,-0.14624838365666903,59.0,5.0,5.0,5.0,-14.624838365666903
SE,2023Q3,2023-09-30,0.09596900130317554,65.0,5.0,5.0,5.0,9.596900130317554
SE,2023Q4,2023-12-31,0.30666329719593954,63.0,5.0,5.0,5.0,30.666329719593953
SE,2024Q1,2024-03-31,-0.01256121048430614,63.0,5.0,5.0,5.0,-1.256121048430614
SE,2024Q2,2024-06-30,0.04753812010586955,60.0,5.0,5.0,5.0,4.753812010586955
SE,2024Q3,2024-09-30,0.23275909756187008,66.0,5.0,5.0,5.0,23.27590975618701
SE,2024Q4,2024-12-31,-0.19291704707276192,62.0,5.0,5.0,5.0,-19.291704707276192
SE,2025Q1,2025-03-31,-0.11587579277806392,62.0,5.0,5.0,5.0,-11.587579277806393
SE,2025Q2,2025-06-30,0.20595331727422161,59.0,5.0,5.0,5.0,20.595331727422163
SE,2025Q3,2025-09-30,-0.07273534727420905,66.0,5.0,5.0,5.0,-7.2735347274209055
SE,2025Q4,2025-12-31,-0.0067048015686277385,62.0,5.0,5.0,5.0,-0.6704801568627738
SE,2026Q1,2026-03-31,-0.0509777450757366,50.0,5.0,5.0,5.0,-5.097774507573661
UK,2000Q1,2000-03-31,0.00273619383599244,64.0,4.0,4.0,4.0,0.273619383599244
UK,2000Q2,2000-06-30,0.06100075173775221,65.0,4.0,4.0,4.0,6.100075173775221
UK,2000Q3,2000-09-30,-0.004815117052890727,65.0,4.0,4.0,4.0,-0.4815117052890727
UK,2000Q4,2000-12-31,0.11073061830744368,65.0,4.0,4.0,4.0,11.073061830744368
UK,2001Q1,2001-03-31,0.026164060553650614,65.0,4.0,4.0,4.0,2.6164060553650614
UK,2001Q2,2001-06-30,-0.03889793243050854,65.0,4.0,4.0,4.0,-3.889793243050854
UK,2001Q3,2001-09-30,-0.07817687014823005,65.0,4.0,4.0,4.0,-7.817687014823004
UK,2001Q4,2001-12-31,0.022321631668048347,66.0,4.0,4.0,4.0,2.2321631668048347
UK,2002Q1,2002-03-31,0.17627016042832877,64.0,4.0,4.0,4.0,17.627016042832878
UK,2002Q2,2002-06-30,-0.011929545692175303,65.0,4.0,4.0,4.0,-1.1929545692175303
UK,2002Q3,2002-09-30,-0.15890849721159295,66.0,4.0,4.0,4.0,-15.890849721159295
UK,2002Q4,2002-12-31,0.0499963947938018,66.0,4.0,4.0,4.0,4.99963947938018
UK,2003Q1,2003-03-31,-0.08004739957793083,64.0,4.0,4.0,4.0,-8.004739957793083
UK,2003Q2,2003-06-30,0.13061099505429707,65.0,4.0,4.0,4.0,13.061099505429707
UK,2003Q3,2003-09-30,0.07016978744139757,66.0,4.0,4.0,4.0,7.016978744139757
UK,2003Q4,2003-12-31,0.19211406106991724,66.0,4.0,4.0,4.0,19.211406106991724
UK,2004Q1,2004-03-31,0.07241224427231319,65.0,4.0,4.0,4.0,7.241224427231319
UK,2004Q2,2004-06-30,0.039619581779802404,65.0,4.0,4.0,4.0,3.9619581779802404
UK,2004Q3,2004-09-30,0.04173016584068345,66.0,4.0,4.0,4.0,4.173016584068345
UK,2004Q4,2004-12-31,0.19607632626801497,66.0,4.0,4.0,4.0,19.607632626801497
UK,2005Q1,2005-03-31,-0.08306151618419322,64.0,4.0,4.0,4.0,-8.306151618419321
UK,2005Q2,2005-06-30,0.07724657897329323,65.0,4.0,4.0,4.0,7.724657897329323
UK,2005Q3,2005-09-30,0.052321910114310866,66.0,4.0,4.0,4.0,5.232191011431087
UK,2005Q4,2005-12-31,0.12099704886715124,65.0,4.0,4.0,4.0,12.099704886715124
UK,2006Q1,2006-03-31,0.1635324515465828,64.0,4.0,4.0,4.0,16.353245154658282
UK,2006Q2,2006-06-30,-0.04448788365272771,61.0,4.0,4.0,4.0,-4.448788365272771
